date,timestamp,chain,protocol,protocol_version,dailyVolumeUSD,dailyTVL,dailyFees
6/30/21,1625097544,Ethereum,Curve,V1,150791634.7,61064888849,60326.607
7/1/21,1625183979,Ethereum,Curve,V1,427279887.5,59911480910,170940.283
7/2/21,1625270129,Ethereum,Curve,V1,179232023.7,59712542918,71700.316
7/3/21,1625356316,Ethereum,Curve,V1,323199040.1,58870153729,129285.664
7/4/21,1625443086,Ethereum,Curve,V1,78343939.28,58982935892,31344.033
7/5/21,1625529446,Ethereum,Curve,V1,101423520.5,59126614284,38178.211
7/6/21,1625615952,Ethereum,Curve,V1,211899730.2,58954577239,79578.122
7/7/21,1625702175,Ethereum,Curve,V1,116826987.2,59064173284,43818.798
7/8/21,1625788746,Ethereum,Curve,V1,189719332.3,58170832702,70942.654
7/9/21,1625875196,Ethereum,Curve,V1,170160623.5,57746628944,63175.73
7/10/21,1625961578,Ethereum,Curve,V1,90523731.82,56929323628,33757.647
7/11/21,1626047919,Ethereum,Curve,V1,85946942.62,56920805914,32838.747
7/12/21,1626134282,Ethereum,Curve,V1,178738115.1,45289444051,64426.759
7/13/21,1626220756,Ethereum,Curve,V1,348239675.1,45173772381,133379.098
7/14/21,1626307033,Ethereum,Curve,V1,128363510.1,44974392567,46963.31
7/15/21,1626393570,Ethereum,Curve,V1,253073631.9,34773388894,88960.472
7/16/21,1626479946,Ethereum,Curve,V1,288374930.6,34243629022,111513.65
7/17/21,1626566326,Ethereum,Curve,V1,96721084.83,34119920199,37870.642
7/18/21,1626652790,Ethereum,Curve,V1,68977098.36,34169547105,25626.434
7/19/21,1626739142,Ethereum,Curve,V1,250736937.8,32196814198,93356.811
7/20/21,1626825389,Ethereum,Curve,V1,311536961.4,30451835253,116707.211
7/21/21,1626911993,Ethereum,Curve,V1,181189853.6,30418401095,72582.568
7/22/21,1626998346,Ethereum,Curve,V1,120820629.2,31541017847,47945.797
7/23/21,1627084742,Ethereum,Curve,V1,142476073.3,31493985921,59054.758
7/24/21,1627171099,Ethereum,Curve,V1,209861558.7,30940561541,75825.426
7/25/21,1627257597,Ethereum,Curve,V1,167179551.4,30096660148,58968.73
7/26/21,1627343973,Ethereum,Curve,V1,253529515,31816021830,100492.448
7/27/21,1627430327,Ethereum,Curve,V1,109696464.3,31895248245,46122.634
7/28/21,1627516718,Ethereum,Curve,V1,186812249.2,29426846139,73103.695
7/29/21,1627603151,Ethereum,Curve,V1,196233670.3,28996414339,71308.077
7/30/21,1627689593,Ethereum,Curve,V1,257830974.8,28776164372,98160.234
7/31/21,1627775983,Ethereum,Curve,V1,205628009.7,29554040247,72736.329
8/1/21,1627862172,Ethereum,Curve,V1,374552255.2,29676742037,141786.077
8/2/21,1627948758,Ethereum,Curve,V1,127768269.1,29742854238,52779.729
8/3/21,1628035151,Ethereum,Curve,V1,416455643.7,29672767152,146365.972
8/4/21,1628121515,Ethereum,Curve,V1,268816050.6,29520246623,107915.356
8/5/21,1628207854,Ethereum,Curve,V1,177648036.3,32259374637,83301.227
8/6/21,1628294338,Ethereum,Curve,V1,347676453.3,32550999394,143559.62
8/7/21,1628380375,Ethereum,Curve,V1,295098196.8,34814180581,140776.659
8/8/21,1628467145,Ethereum,Curve,V1,160530935.6,35322143041,89638.095
8/9/21,1628553565,Ethereum,Curve,V1,243170228.8,37807782925,127481.706
8/10/21,1628639959,Ethereum,Curve,V1,285482616.6,38422538038,147792.611
8/11/21,1628726384,Ethereum,Curve,V1,168221629.1,38431541428,99921.646
8/12/21,1628812791,Ethereum,Curve,V1,370320126.3,39392694918,183017.295
8/13/21,1628899150,Ethereum,Curve,V1,297302611.5,39368956355,149988.653
8/14/21,1628985555,Ethereum,Curve,V1,199645634.4,39935959262,121700.513
8/15/21,1629071994,Ethereum,Curve,V1,156302788.4,39850072191,96485.988
8/16/21,1629158329,Ethereum,Curve,V1,441983827.6,40104988974,226722.853
8/17/21,1629244729,Ethereum,Curve,V1,299061528.9,39825853934,173807.561
8/18/21,1629330986,Ethereum,Curve,V1,451424481.2,39977750040,228113.167
8/19/21,1629417588,Ethereum,Curve,V1,190525640.1,40070105681,123279.064
8/20/21,1629503952,Ethereum,Curve,V1,282553839,40461188571,150386.361
8/21/21,1629590239,Ethereum,Curve,V1,316091278.8,40815176303,151706.299
8/22/21,1629676792,Ethereum,Curve,V1,179513617.8,40710567848,92194.316
8/23/21,1629763193,Ethereum,Curve,V1,291420131.4,40908211765,147706.214
8/24/21,1629849006,Ethereum,Curve,V1,249688676.4,44906082876,136979.188
8/25/21,1629935925,Ethereum,Curve,V1,187369423.9,44592125223,107117.905
8/26/21,1630022394,Ethereum,Curve,V1,182344758.3,48141279485,119697.755
8/27/21,1630108591,Ethereum,Curve,V1,158663495.1,47935522314,99433.562
8/28/21,1630195194,Ethereum,Curve,V1,91891135.33,48493040506,52967.15
8/29/21,1630281420,Ethereum,Curve,V1,139810558.6,47603499504,81883.945
8/30/21,1630367921,Ethereum,Curve,V1,226741080.7,47503888670,124964.632
8/31/21,1630454395,Ethereum,Curve,V1,260363235.7,47350090334,153984.363
9/1/21,1630540655,Ethereum,Curve,V1,229112420.5,47771182241,145532.487
9/2/21,1630627079,Ethereum,Curve,V1,296577338.1,48544275627,168827.989
9/3/21,1630713191,Ethereum,Curve,V1,170694989.3,48569733131,115092.75
9/4/21,1630799985,Ethereum,Curve,V1,114292917.6,48878193075,87371.564
9/5/21,1630886305,Ethereum,Curve,V1,170171907.1,48907129847,126307.641
9/6/21,1630972702,Ethereum,Curve,V1,143679205.5,49107445367,94883.176
9/7/21,1631059198,Ethereum,Curve,V1,435857393.8,49034553654,364942.171
9/8/21,1631145597,Ethereum,Curve,V1,348315950.9,51904133529,247681.353
9/9/21,1631231813,Ethereum,Curve,V1,232091115,54263362252,154455.387
9/10/21,1631318297,Ethereum,Curve,V1,305893689.4,54300952618,215652.783
9/11/21,1631404766,Ethereum,Curve,V1,325878533,54102884602,186298.246
9/12/21,1631491038,Ethereum,Curve,V1,178783389.8,54323273053,115574.713
9/13/21,1631577458,Ethereum,Curve,V1,201684213.4,54655624837,171966.64
9/14/21,1631663935,Ethereum,Curve,V1,219737189.2,54558889949,146649.948
9/15/21,1631750349,Ethereum,Curve,V1,447784101.7,55380327121,198218.971
9/16/21,1631836781,Ethereum,Curve,V1,352731723.6,55998499803,194626.661
9/17/21,1631923069,Ethereum,Curve,V1,217596075,52153574686,138342.669
9/18/21,1632009582,Ethereum,Curve,V1,134690918.9,51786000770,87724.291
9/19/21,1632095988,Ethereum,Curve,V1,220693919.6,51938958386,130686.331
9/20/21,1632182318,Ethereum,Curve,V1,514580573,51556502258,361925.87
9/21/21,1632268747,Ethereum,Curve,V1,434888086.3,50716889389,344939.608
9/22/21,1632355042,Ethereum,Curve,V1,235691286.3,50305318854,182235.155
9/23/21,1632441598,Ethereum,Curve,V1,321270208.7,50658892489,196126.089
9/24/21,1632527916,Ethereum,Curve,V1,555266309.4,52895507973,353925.005
9/25/21,1632614384,Ethereum,Curve,V1,262040992.4,52425498343,192837.11
9/26/21,1632700755,Ethereum,Curve,V1,298015531.4,52496940773,193669.956
9/27/21,1632787181,Ethereum,Curve,V1,212544437.4,52810613780,157592.148
9/28/21,1632873590,Ethereum,Curve,V1,256566706,52454420995,186312.706
9/29/21,1632959956,Ethereum,Curve,V1,203950599.3,52265167253,131024.202
9/30/21,1633044738,Ethereum,Curve,V1,277379822.4,52405406974,165470.705
10/1/21,1633132718,Ethereum,Curve,V1,380565995.6,52883710155,232990.383
10/2/21,1633219174,Ethereum,Curve,V1,218690694.9,54457769450,141031.486
10/3/21,1633305580,Ethereum,Curve,V1,225950649.7,54687633361,142331.821
10/4/21,1633391784,Ethereum,Curve,V1,232999020.6,54902285005,146703.7
10/5/21,1633478348,Ethereum,Curve,V1,236337988.4,55517484191,136766.126
10/6/21,1633564757,Ethereum,Curve,V1,404674913.6,55791974884,245316.455
10/7/21,1633651098,Ethereum,Curve,V1,398409721.2,56057728900,225263.495
10/8/21,1633737593,Ethereum,Curve,V1,332589039.8,56120846024,177219.768
10/9/21,1633823987,Ethereum,Curve,V1,171905528.1,43184888731,102660.953
10/10/21,1633910343,Ethereum,Curve,V1,225905691,43616765960,146535.78
10/11/21,1633996736,Ethereum,Curve,V1,216797303.8,44468391590,139486.049
10/12/21,1634083073,Ethereum,Curve,V1,256533593.2,44731746907,171282.524
10/13/21,1634169599,Ethereum,Curve,V1,233062344.4,44984958044,126918.788
10/14/21,1634255988,Ethereum,Curve,V1,527387875.3,45261582211,248303.405
10/15/21,1634342276,Ethereum,Curve,V1,498125530.8,45640535209,246146.096
10/16/21,1634428781,Ethereum,Curve,V1,385913773.3,45643774260,178044.723
10/17/21,1634514986,Ethereum,Curve,V1,212692882.5,45580837396,123693.083
10/18/21,1634601535,Ethereum,Curve,V1,295638755.4,45578839214,156627.235
10/19/21,1634687988,Ethereum,Curve,V1,338645598.3,45473520325,174533.123
10/20/21,1634774391,Ethereum,Curve,V1,568860628.3,45742336083,270089.828
10/21/21,1634860610,Ethereum,Curve,V1,415521556.5,46208397397,243485.184
10/22/21,1634947105,Ethereum,Curve,V1,461117591.9,45986266015,218006.377
10/23/21,1635033592,Ethereum,Curve,V1,183149470.2,45911029350,98083.641
10/24/21,1635119824,Ethereum,Curve,V1,249197591.6,46327443941,129542.671
10/25/21,1635206299,Ethereum,Curve,V1,293936939,46399620002,148446.144
10/26/21,1635292591,Ethereum,Curve,V1,295274764.7,47798250147,164193.497
10/27/21,1635379143,Ethereum,Curve,V1,478235300.7,47788518396,244981.987
10/28/21,1635465557,Ethereum,Curve,V1,570290347,47514237515,280522.023
10/29/21,1635551893,Ethereum,Curve,V1,925776652.8,42653254977,377761.073
10/30/21,1635638397,Ethereum,Curve,V1,461311573.2,43062310095,197914.406
10/31/21,1635724760,Ethereum,Curve,V1,264879003.7,48689097434,130019.773
11/1/21,1635811089,Ethereum,Curve,V1,245203336.5,48882389062,124943.196
11/2/21,1635897496,Ethereum,Curve,V1,370692047.3,49524225116,180557.289
11/3/21,1635983857,Ethereum,Curve,V1,231684062.4,50027817276,132991.359
11/4/21,1636070159,Ethereum,Curve,V1,400373754.5,49970773835,188553.523
11/5/21,1636156789,Ethereum,Curve,V1,488718920.6,50971696331,196317.087
11/6/21,1636243184,Ethereum,Curve,V1,212394985,61940928560,108762.369
11/7/21,1636329507,Ethereum,Curve,V1,263057891.1,62778131956,120712.923
11/8/21,1636415906,Ethereum,Curve,V1,477323998.9,62982247883,215962.787
11/9/21,1636502335,Ethereum,Curve,V1,387788424.9,61684675354,173795.103
11/10/21,1636588739,Ethereum,Curve,V1,826818029,61354218862,369465.956
11/11/21,1636674899,Ethereum,Curve,V1,387896816.4,60938427297,184936.256
11/12/21,1636761566,Ethereum,Curve,V1,367034767.1,61241272203,179364.106
11/13/21,1636847930,Ethereum,Curve,V1,328799380.6,61629059626,141292.264
11/14/21,1636934386,Ethereum,Curve,V1,186406349,61638128589,92511.77
11/15/21,1637020717,Ethereum,Curve,V1,302292311,61744592752,141661.433
11/16/21,1637107194,Ethereum,Curve,V1,571150094.4,61454945646,353742.575
11/17/21,1637193540,Ethereum,Curve,V1,615457620,60698676576,307571.906
11/18/21,1637279941,Ethereum,Curve,V1,531563523.7,61076730582,284121.676
11/19/21,1637366362,Ethereum,Curve,V1,433651434,60456993998,217822.157
11/20/21,1637452752,Ethereum,Curve,V1,248639079.3,60976968320,127488.808
11/21/21,1637539179,Ethereum,Curve,V1,316710857.9,60914475424,151742.289
11/22/21,1637625560,Ethereum,Curve,V1,685538553.8,60624656738,357751.166
11/23/21,1637711962,Ethereum,Curve,V1,337353577.9,60331109967,182591.999
11/24/21,1637798261,Ethereum,Curve,V1,469815764,60819252124,244847.142
11/25/21,1637884750,Ethereum,Curve,V1,533456450.6,60727345662,281892.294
11/26/21,1637971076,Ethereum,Curve,V1,590395504.8,60970778261,354174.684
11/27/21,1638057525,Ethereum,Curve,V1,305595371.5,59971510390,153683.322
11/28/21,1638143932,Ethereum,Curve,V1,324293472.2,60103907125,198285.788
11/29/21,1638230192,Ethereum,Curve,V1,239611128,60984731316,157968.6
11/30/21,1638316627,Ethereum,Curve,V1,634883763.3,61391373429,362725.952
12/1/21,1638403106,Ethereum,Curve,V1,816675912,61890283679,397796.603
12/2/21,1638489555,Ethereum,Curve,V1,870058317.1,61905576278,404396.801
12/3/21,1638575796,Ethereum,Curve,V1,851162431.3,61799417167,450204.216
12/4/21,1638662351,Ethereum,Curve,V1,1238149111,60885658983,730109.169
12/5/21,1638748633,Ethereum,Curve,V1,691443943,60721541659,368506.564
12/6/21,1638835080,Ethereum,Curve,V1,810495016.6,61036297621,435831.413
12/7/21,1638921429,Ethereum,Curve,V1,395730444,61457380389,231947.321
12/8/21,1639007727,Ethereum,Curve,V1,485894810.8,61660101316,253327.72
12/9/21,1639094381,Ethereum,Curve,V1,853006855.7,61915164777,404626.295
12/10/21,1639180723,Ethereum,Curve,V1,628530205.6,61661423221,321759.777
12/11/21,1639267061,Ethereum,Curve,V1,472195945.8,61549674800,249663.385
12/12/21,1639353580,Ethereum,Curve,V1,227885397.9,62098189450,135657.64
12/13/21,1639439891,Ethereum,Curve,V1,479623765.7,62121902211,297054.462
12/14/21,1639526258,Ethereum,Curve,V1,457973076.3,61439386067,247169.451
12/15/21,1639612745,Ethereum,Curve,V1,453902035.9,64708223765,281570.139
12/16/21,1639699185,Ethereum,Curve,V1,323275907.7,70309567994,204825.923
12/17/21,1639785491,Ethereum,Curve,V1,473560279.4,70384871166,317949.409
12/18/21,1639871949,Ethereum,Curve,V1,940324736.5,70358259307,456950.946
12/19/21,1639958310,Ethereum,Curve,V1,454052933.2,70631642558,236025.825
12/20/21,1640044787,Ethereum,Curve,V1,756536182,70459072876,368389.097
12/21/21,1640131169,Ethereum,Curve,V1,1200075755,70492786375,546128.976
12/22/21,1640217576,Ethereum,Curve,V1,717791313.1,70812322387,360789.604
12/23/21,1640303725,Ethereum,Curve,V1,855384086.1,70803475086,441110.266
12/24/21,1640389945,Ethereum,Curve,V1,666253192.5,71176463999,340171.062
12/25/21,1640476725,Ethereum,Curve,V1,356413020.8,71678843115,200966.623
12/26/21,1640563196,Ethereum,Curve,V1,316199878.4,72241870894,195802.35
12/27/21,1640649557,Ethereum,Curve,V1,471138394.3,72498814108,300944.872
12/28/21,1640735994,Ethereum,Curve,V1,336916320.9,72496985153,306118.784
12/29/21,1640822242,Ethereum,Curve,V1,392557741.8,72335565736,287677.476
12/30/21,1640908571,Ethereum,Curve,V1,514008997.2,72058040069,363384.313
12/31/21,1640995060,Ethereum,Curve,V1,436606259,72389383328,379194.845
1/1/22,1641081549,Ethereum,Curve,V1,663614764.9,72976013222,593014.013
1/2/22,1641167913,Ethereum,Curve,V1,288574206.7,73402151282,296310.69
1/3/22,1641254096,Ethereum,Curve,V1,422867553.7,73718047396,291125.184
1/4/22,1641340649,Ethereum,Curve,V1,369838236.6,74002420371,315794.327
1/5/22,1641427177,Ethereum,Curve,V1,493891263.8,74073215556,521015.013
1/6/22,1641513570,Ethereum,Curve,V1,662217851.4,73429944204,449650.075
1/7/22,1641599981,Ethereum,Curve,V1,730768034.3,72941103634,522374.158
1/8/22,1641686367,Ethereum,Curve,V1,382753709.3,72484198815,304359.728
1/9/22,1641772708,Ethereum,Curve,V1,352187145.2,72514862720,183258.835
1/10/22,1641859098,Ethereum,Curve,V1,421788215.8,72988758664,336355.211
1/11/22,1641945201,Ethereum,Curve,V1,409018770.7,72855540836,258836.187
1/12/22,1642031979,Ethereum,Curve,V1,242140085.3,73136068361,206553.815
1/13/22,1642118248,Ethereum,Curve,V1,432001935.7,73663677638,316310.59
1/14/22,1642204736,Ethereum,Curve,V1,254257759.9,73273882459,221972.432
1/15/22,1642291156,Ethereum,Curve,V1,280893976.3,73568589744,191432.626
1/16/22,1642377482,Ethereum,Curve,V1,269363457.2,73691071390,190322.53
1/17/22,1642463964,Ethereum,Curve,V1,385117269.5,73759682135,295079.801
1/18/22,1642550324,Ethereum,Curve,V1,352120936.8,73627886660,280425.209
1/19/22,1642636741,Ethereum,Curve,V1,644975325.7,73436154731,400483.989
1/20/22,1642723194,Ethereum,Curve,V1,633334215.9,73147450583,376718.137
1/21/22,1642809536,Ethereum,Curve,V1,1650102174,72478318812,1057657.825
1/22/22,1642895888,Ethereum,Curve,V1,1900445730,69843887755,1081589.265
1/23/22,1642982318,Ethereum,Curve,V1,483137809.2,69345741014,294804.151
1/24/22,1643068679,Ethereum,Curve,V1,956877705.6,69222040253,713974.832
1/25/22,1643155052,Ethereum,Curve,V1,473666212.4,69519023702,298356.315
1/26/22,1643241561,Ethereum,Curve,V1,836032871.7,69393177743,524660.763
1/27/22,1643327987,Ethereum,Curve,V1,2589947140,66181072566,1252765.96
1/28/22,1643414339,Ethereum,Curve,V1,3997284526,65320637686,1728756.242
1/29/22,1643500723,Ethereum,Curve,V1,1383752204,65739953458,614464.676
1/30/22,1643587070,Ethereum,Curve,V1,480044185.3,66064427202,298987.434
1/31/22,1643673350,Ethereum,Curve,V1,473822320.4,66187601085,281917.036
2/1/22,1643759809,Ethereum,Curve,V1,377301603.8,66524875516,295439.437
2/2/22,1643846291,Ethereum,Curve,V1,309668170.9,66819042948,255276.792
2/3/22,1643932755,Ethereum,Curve,V1,339810728.2,66834776201,248421.104
2/4/22,1644019161,Ethereum,Curve,V1,602848840.6,67028709265,376448.393
2/5/22,1644105568,Ethereum,Curve,V1,434450680.9,67752065879,267302.562
2/6/22,1644191960,Ethereum,Curve,V1,264300938.7,68020285585,238367.164
2/7/22,1644278358,Ethereum,Curve,V1,543144437.4,68016383228,325712.339
2/8/22,1644364697,Ethereum,Curve,V1,399492736,78327975846,288657.244
2/9/22,1644451145,Ethereum,Curve,V1,294037433.7,79448740234,223369.836
2/10/22,1644537508,Ethereum,Curve,V1,369095346.7,79798952884,266691.13
2/11/22,1644623928,Ethereum,Curve,V1,385620403.4,79482503266,320174.482
2/12/22,1644710331,Ethereum,Curve,V1,206453569.1,79187851979,189691.343
2/13/22,1644796785,Ethereum,Curve,V1,251255612.5,79088241490,164561.441
2/14/22,1644883049,Ethereum,Curve,V1,364754029.8,79142457893,204796.216
2/15/22,1644969422,Ethereum,Curve,V1,255001436,79395736511,213849.655
2/16/22,1645055944,Ethereum,Curve,V1,353396827.9,79964100531,271392.065
2/17/22,1645142355,Ethereum,Curve,V1,397350835.4,79792961938,337049.875
2/18/22,1645228639,Ethereum,Curve,V1,338169330.9,79135332272,240734.527
2/19/22,1645315197,Ethereum,Curve,V1,227682493.9,78844042874,142279.862
2/20/22,1645401542,Ethereum,Curve,V1,196060646.7,78698571318,197773.433
2/21/22,1645487996,Ethereum,Curve,V1,343814048.6,78297198040,265891.436
2/22/22,1645574272,Ethereum,Curve,V1,391615483,78018091200,296745.565
2/23/22,1645660767,Ethereum,Curve,V1,394622319.1,78097980158,241813.148
2/24/22,1645747192,Ethereum,Curve,V1,660826229.3,77375127210,546131.556
2/25/22,1645833591,Ethereum,Curve,V1,567132738.7,77285716467,409428.522
2/26/22,1645919945,Ethereum,Curve,V1,256543602.4,77694863948,188032.431
2/27/22,1646006264,Ethereum,Curve,V1,286525591.1,77560315622,314648.736
2/28/22,1646092664,Ethereum,Curve,V1,392792429.5,77106955389,401579.651
3/1/22,1646179053,Ethereum,Curve,V1,421257149.6,77849526011,379514.587
3/2/22,1646265417,Ethereum,Curve,V1,475735505.6,78372456691,490511.853
3/3/22,1646351824,Ethereum,Curve,V1,318730617.1,78699482470,233789.106
3/4/22,1646438384,Ethereum,Curve,V1,500734760.7,78571935455,552004.987
3/5/22,1646524518,Ethereum,Curve,V1,429535152.3,78028835604,267708.578
3/6/22,1646611186,Ethereum,Curve,V1,511852516.3,78004780650,306257.423
3/7/22,1646697554,Ethereum,Curve,V1,524042809,77617503329,355831.897
3/8/22,1646783965,Ethereum,Curve,V1,439430945,77445586478,271496.705
3/9/22,1646870384,Ethereum,Curve,V1,311098454.2,77614775772,226993.054
3/10/22,1646956794,Ethereum,Curve,V1,332915631.5,78053511672,258381.868
3/11/22,1647043197,Ethereum,Curve,V1,490965148.8,77678013443,277126.51
3/12/22,1647129582,Ethereum,Curve,V1,407771337.5,77509327854,202655.773
3/13/22,1647215902,Ethereum,Curve,V1,435031803.9,77572893930,215854.772
3/14/22,1647302280,Ethereum,Curve,V1,324145041,77456582131,202143.042
3/15/22,1647388648,Ethereum,Curve,V1,217888127.9,77616235114,161097.954
3/16/22,1647475153,Ethereum,Curve,V1,406665170,77567263006,298133.217
3/17/22,1647561543,Ethereum,Curve,V1,435783209.1,78039079799,295326.833
3/18/22,1647647987,Ethereum,Curve,V1,542512847.7,77969662552,358712.183
3/19/22,1647734382,Ethereum,Curve,V1,189540574.9,70456267367,168242.993
3/20/22,1647820741,Ethereum,Curve,V1,195584455.7,70419838014,174770.958
3/21/22,1647907166,Ethereum,Curve,V1,219996179.1,70380541338,236933.766
3/22/22,1647993547,Ethereum,Curve,V1,240113055.3,70616188252,325488.81
3/23/22,1648079986,Ethereum,Curve,V1,338347377.6,70675167019,345397.25
3/24/22,1648166347,Ethereum,Curve,V1,521600765.3,70605587723,520227.373
3/25/22,1648252776,Ethereum,Curve,V1,584413554.8,52782225407,660131.677
3/26/22,1648339193,Ethereum,Curve,V1,298430909.3,52978214942,454547.835
3/27/22,1648425581,Ethereum,Curve,V1,332275100,53032569440,452692.798
3/28/22,1648511978,Ethereum,Curve,V1,377038360.3,53494604860,509634.956
3/29/22,1648598277,Ethereum,Curve,V1,298169055.9,53549801516,378826.954
3/30/22,1648684773,Ethereum,Curve,V1,428077964.8,54163151337,430463.694
3/31/22,1648771196,Ethereum,Curve,V1,788804046,55458509086,611280.509
4/1/22,1648857574,Ethereum,Curve,V1,463025100.2,55243917577,606880.587
4/2/22,1648943999,Ethereum,Curve,V1,420788652.3,55412584797,521752.179
4/3/22,1649030374,Ethereum,Curve,V1,264099792.7,55548914975,417654.438
4/4/22,1649116639,Ethereum,Curve,V1,400543216.4,55655698282,434432.56
4/5/22,1649203170,Ethereum,Curve,V1,328449104.4,55745291821,400533.642
4/6/22,1649289541,Ethereum,Curve,V1,353476965.7,55569867450,559129.832
4/7/22,1649375965,Ethereum,Curve,V1,377762469.6,54925415533,423310.188
4/8/22,1649462350,Ethereum,Curve,V1,397818161.7,59118950118,427371.744
4/9/22,1649548784,Ethereum,Curve,V1,228289131.8,58993667135,273865.04
4/10/22,1649635199,Ethereum,Curve,V1,218474665.5,59327388305,200500.419
4/11/22,1649721558,Ethereum,Curve,V1,776799322.4,59362832696,641158.195
4/12/22,1649807936,Ethereum,Curve,V1,444151110.7,58789869686,423500.571
4/13/22,1649894349,Ethereum,Curve,V1,372366850.2,58813115663,369813.001
4/14/22,1649980768,Ethereum,Curve,V1,354806622.1,59108854134,328182.074
4/15/22,1650067199,Ethereum,Curve,V1,616339918.4,58803432658,409954.468
4/16/22,1650153595,Ethereum,Curve,V1,236443199.7,58857402767,165176.268
4/17/22,1650239967,Ethereum,Curve,V1,323512296.1,58764951818,297330.719
4/18/22,1650326351,Ethereum,Curve,V1,262297162.6,58611813979,354974.914
4/19/22,1650412797,Ethereum,Curve,V1,228763301.9,58795827980,298163.387
4/20/22,1650499190,Ethereum,Curve,V1,336767252.4,58652760510,336059.972
4/21/22,1650585543,Ethereum,Curve,V1,437512027.9,58525564071,465249.144
4/22/22,1650671995,Ethereum,Curve,V1,464830483.2,58070628309,580065.33
4/23/22,1650758399,Ethereum,Curve,V1,205982492,57945942764,225453.596
4/24/22,1650844788,Ethereum,Curve,V1,122244913,58149753465,149342.473
4/25/22,1650931151,Ethereum,Curve,V1,347141445.5,58103232533,318823.47
4/26/22,1651017417,Ethereum,Curve,V1,296315237.4,58127571701,259221.992
4/27/22,1651103767,Ethereum,Curve,V1,291110119.2,57767309018,227996.839
4/28/22,1651190391,Ethereum,Curve,V1,427174562.5,57946197282,285049.591
4/29/22,1651276672,Ethereum,Curve,V1,247502694.4,58131098752,232382.907
4/30/22,1651363172,Ethereum,Curve,V1,493549463.1,57423368357,299294.825
5/1/22,1651449553,Ethereum,Curve,V1,272417256.5,56943134640,199917.091
5/2/22,1651535953,Ethereum,Curve,V1,379407135.9,57005044710,266605.514
5/3/22,1651622270,Ethereum,Curve,V1,263928802.4,57142295829,233470.991
5/4/22,1651708793,Ethereum,Curve,V1,316790115.1,57020675897,357340.552
5/5/22,1651795008,Ethereum,Curve,V1,345244648.3,57422240702,325120.673
5/6/22,1651881519,Ethereum,Curve,V1,398971709.9,56953767950,310174.616
5/7/22,1651967996,Ethereum,Curve,V1,1211442324,58546616790,556884.081
5/8/22,1652054394,Ethereum,Curve,V1,2053744681,57900743282,1022822.272
5/9/22,1652140769,Ethereum,Curve,V1,3037605376,57264699040,1525710.296
5/10/22,1652227198,Ethereum,Curve,V1,2456804250,57732412317,1224921.806
5/11/22,1652313592,Ethereum,Curve,V1,4382245372,35718050477,2213644.847
5/12/22,1652399976,Ethereum,Curve,V1,5195379208,30941619256,2266052.385
5/13/22,1652486389,Ethereum,Curve,V1,1566602331,31720780190,734424.064
5/14/22,1652572799,Ethereum,Curve,V1,871559253.9,31985654652,299432.353
5/15/22,1652659179,Ethereum,Curve,V1,851913060.6,35780301299,274573.842
5/16/22,1652745591,Ethereum,Curve,V1,461698499.5,35908016380,231830.657
5/17/22,1652831957,Ethereum,Curve,V1,390828412.1,35841147429,174181.068
5/18/22,1652918382,Ethereum,Curve,V1,339968961,35848972547,167402.878
5/19/22,1653004650,Ethereum,Curve,V1,532264248.8,35858083317,509373.981
5/20/22,1653091172,Ethereum,Curve,V1,638948625.9,35183651122,202302.44
5/21/22,1653177573,Ethereum,Curve,V1,542385410.7,34431856839,221610.989
5/22/22,1653263901,Ethereum,Curve,V1,156830771.9,27042434523,109625.602
5/23/22,1653350308,Ethereum,Curve,V1,262022111.8,27241469318,181128.925
5/24/22,1653436635,Ethereum,Curve,V1,215911107.8,26668890412,131686.232
5/25/22,1653523159,Ethereum,Curve,V1,265624218.3,28944879937,160709.207
5/26/22,1653609596,Ethereum,Curve,V1,351558945.4,26924126956,258640.733
5/27/22,1653695952,Ethereum,Curve,V1,344722503,26345653701,218778.584
5/28/22,1653782393,Ethereum,Curve,V1,163535116,26271871226,104604.5
5/29/22,1653868795,Ethereum,Curve,V1,337560362.3,25021385153,204969.264
5/30/22,1653955181,Ethereum,Curve,V1,311838705,25149833199,156152.549
5/31/22,1654041551,Ethereum,Curve,V1,173158854.2,25546757148,118201.894
6/1/22,1654127943,Ethereum,Curve,V1,220229687.2,25593279888,173847.731
6/2/22,1654214328,Ethereum,Curve,V1,229931577.1,25355202152,124490.938
6/3/22,1654300715,Ethereum,Curve,V1,156118842.7,25355264264,92726.863
6/4/22,1654386988,Ethereum,Curve,V1,229254395.8,25206501270,104180.126
6/5/22,1654473481,Ethereum,Curve,V1,230193531.7,25276741584,110266.57
6/6/22,1654559983,Ethereum,Curve,V1,188996862.2,25114321544,108112.641
6/7/22,1654646365,Ethereum,Curve,V1,511287150.9,25232735958,269789.986
6/8/22,1654732342,Ethereum,Curve,V1,460622358.2,28131511742,217547.286
6/9/22,1654818484,Ethereum,Curve,V1,229995321.9,28067760898,107620.041
6/10/22,1654905564,Ethereum,Curve,V1,655777805.2,25959623071,308804.272
6/11/22,1654991969,Ethereum,Curve,V1,510428673.7,25979512993,289206.641
6/12/22,1655078383,Ethereum,Curve,V1,374033130.4,25728057083,236931.123
6/13/22,1655164782,Ethereum,Curve,V1,1804417262,24228656272,841420.194
6/14/22,1655251199,Ethereum,Curve,V1,1208943461,17271535779,539090.077
6/15/22,1655337593,Ethereum,Curve,V1,1693834873,14466118884,909548.934
