date_time,ageur,jeur,ageur_percent,jeur_percent,ideal
2022-07-03T00:00:00+00:00,1646226.974309450310018523000000000000000000,1003264.022672007194158604000000000000000000,0.6213370704731522,0.3786629295268477,0.5
2022-07-02T00:00:00+00:00,1643612.839217768029081402000000000000000000,1004247.178614400732445104000000000000000000,0.6207325267003395,0.37926747329966054,0.5
2022-07-01T00:00:00+00:00,1502769.810693771425715183000000000000000000,1152902.529988888684090904000000000000000000,0.565871695718107,0.4341283042818929,0.5
2022-06-30T00:00:00+00:00,1512097.608834882573136022000000000000000000,1144885.415109762878600022000000000000000000,0.5691032254282047,0.4308967745717953,0.5
2022-06-29T00:00:00+00:00,1510056.576641134270564687000000000000000000,1139481.808181798576041006000000000000000000,0.5699319493882519,0.4300680506117482,0.5
2022-06-28T00:00:00+00:00,1516057.977956049559595615000000000000000000,1156019.649658657859697906000000000000000000,0.5673704844081922,0.4326295155918078,0.5
2022-06-27T00:00:00+00:00,1626438.436136237707293856000000000000000000,1216283.431790758782280106000000000000000000,0.5721412476143115,0.42785875238568855,0.5
2022-06-26T00:00:00+00:00,1618853.753747822347101456000000000000000000,1236317.529521912906643264000000000000000000,0.5669900657917499,0.43300993420825007,0.5
2022-06-25T00:00:00+00:00,1616924.056810729841684656000000000000000000,1273806.757206176558456328000000000000000000,0.5593478469079181,0.44065215309208194,0.5
2022-06-24T00:00:00+00:00,1618360.016063346002450256000000000000000000,1305791.249125957665495728000000000000000000,0.5534460666687079,0.44655393333129206,0.5
2022-06-23T00:00:00+00:00,1610856.478450518379085725000000000000000000,1277669.139293473798514628000000000000000000,0.5576742918792723,0.4423257081207277,0.5
2022-06-22T00:00:00+00:00,1764554.509484712027623545000000000000000000,1055376.878092159359449428000000000000000000,0.6257437742132335,0.3742562257867665,0.5
2022-06-21T00:00:00+00:00,1565127.756093541726204183000000000000000000,1091936.395682158433587137000000000000000000,0.5890440225342607,0.4109559774657393,0.5
2022-06-20T00:00:00+00:00,1683156.865010513838685081000000000000000000,972076.691225706786807937000000000000000000,0.633901624607509,0.366098375392491,0.5
2022-06-19T00:00:00+00:00,1688843.942520266776370895000000000000000000,978484.067173026673377937000000000000000000,0.6331594525993303,0.36684054740066974,0.5
2022-06-18T00:00:00+00:00,1747185.776968452849042984000000000000000000,930041.768646233461796924000000000000000000,0.6526101152030775,0.3473898847969225,0.5
2022-06-17T00:00:00+00:00,1679963.485476263503568176000000000000000000,1243381.900262605506338224000000000000000000,0.5746715710267183,0.42532842897328177,0.5
2022-06-16T00:00:00+00:00,1776712.275828221556182875000000000000000000,1148734.662503588876659024000000000000000000,0.6073302005748781,0.39266979942512187,0.5
2022-06-15T00:00:00+00:00,1544954.235887295990090702000000000000000000,1379124.895791222643803806000000000000000000,0.5283558229152441,0.4716441770847559,0.5
2022-06-14T00:00:00+00:00,1479900.067853356177123867000000000000000000,1295410.251937250773032271000000000000000000,0.5332376914034652,0.4667623085965347,0.5
2022-06-13T00:00:00+00:00,1451657.086598671520638200000000000000000000,1321062.378977345305585127000000000000000000,0.5235499316181624,0.47645006838183757,0.5
2022-06-12T00:00:00+00:00,1500937.593126745696189585000000000000000000,1354425.246926200666558627000000000000000000,0.5256556442048934,0.47434435579510653,0.5
2022-06-11T00:00:00+00:00,1543451.083962326770179702000000000000000000,1360415.677190918938974332000000000000000000,0.5315158066513211,0.46848419334867886,0.5
2022-06-10T00:00:00+00:00,1540145.122907590088449820000000000000000000,1372427.875972456810510779000000000000000000,0.5287919387770924,0.47120806122290765,0.5
