date_time,deusdc,am3crv,deusdc_percent,am3crv_percent,ideal
2022-05-07T00:00:00+00:00,718896.18800000000000000000,626040.628397266714426358000000,0.5345204170451178,0.46547958295488223,0.5
2022-05-06T00:00:00+00:00,718079.38935900000000000000,626662.674875114252949623000000,0.533990427203581,0.466009572796419,0.5
2022-05-05T00:00:00+00:00,708258.58879900000000000000,664113.747417301899522626000000,0.5160834054347844,0.4839165945652156,0.5
2022-05-04T00:00:00+00:00,670617.25528100000000000000,700794.460253706956930454000000,0.4889977587945058,0.5110022412054942,0.5
2022-05-03T00:00:00+00:00,554585.05988300000000000000,810683.875299340317284354000000,0.40620938892814673,0.5937906110718533,0.5
2022-05-02T00:00:00+00:00,618850.68441800000000000000,730004.405177797064649428000000,0.4587970117705135,0.5412029882294864,0.5
2022-05-01T00:00:00+00:00,673115.35748300000000000000,668652.536279249775558273000000,0.5016630377073775,0.4983369622926225,0.5
2022-04-30T00:00:00+00:00,676189.25892000000000000000,665432.061184792317208077000000,0.504009029065805,0.495990970934195,0.5
2022-04-29T00:00:00+00:00,692729.17425500000000000000,698002.418544579899438558000000,0.4981041473721882,0.5018958526278118,0.5
2022-04-28T00:00:00+00:00,654816.85885700000000000000,733843.846605187562506468000000,0.4715456095800288,0.5284543904199712,0.5
2022-04-27T00:00:00+00:00,689914.93433400000000000000,698332.869017867296601211000000,0.4969681440649348,0.5030318559350653,0.5
2022-04-26T00:00:00+00:00,565743.06023300000000000000,816227.089115829438937420000000,0.409374298351938,0.590625701648062,0.5
2022-04-25T00:00:00+00:00,605394.12578600000000000000,778327.279008611473799350000000,0.4375115711069454,0.5624884288930546,0.5
2022-04-24T00:00:00+00:00,620407.23093200000000000000,763807.527994757007746400000000,0.44820157199669597,0.551798428003304,0.5
2022-04-23T00:00:00+00:00,652245.83495100000000000000,733265.591110223282306392000000,0.4707617870790323,0.5292382129209677,0.5
2022-04-22T00:00:00+00:00,664689.27729500000000000000,721334.253864354601015718000000,0.47956565119714334,0.5204343488028567,0.5
2022-04-21T00:00:00+00:00,681448.15498900000000000000,705216.402167869389730958000000,0.4914297055274845,0.5085702944725156,0.5
2022-04-20T00:00:00+00:00,654243.93463700000000000000,731026.652009424469943194000000,0.4722860219105979,0.5277139780894021,0.5
2022-04-19T00:00:00+00:00,660138.85829200000000000000,725202.877790560705012479000000,0.4765169785173197,0.5234830214826802,0.5
2022-04-18T00:00:00+00:00,659865.92114900000000000000,723551.063923374228572479000000,0.47698266558038444,0.5230173344196155,0.5
2022-04-17T00:00:00+00:00,651454.64116500000000000000,731930.823788549772400779000000,0.4709133192944701,0.5290866807055299,0.5
2022-04-16T00:00:00+00:00,653134.00270100000000000000,730306.733931294998513979000000,0.47210840725344105,0.527891592746559,0.5
2022-04-15T00:00:00+00:00,655119.76652600000000000000,728409.508496194582626779000000,0.473513483489889,0.526486516510111,0.5
2022-04-14T00:00:00+00:00,656689.65068000000000000000,726912.729330204816371442000000,0.47462309993652696,0.525376900063473,0.5
2022-04-13T00:00:00+00:00,663668.86209800000000000000,720117.955988505459614442000000,0.4796033994714001,0.5203966005285998,0.5
