date_time,frax,am3crv,frax_percent,am3crv_percent,ideal
2022-01-26T00:00:00+00:00,9500421.41631264958086862900,8453509.81900666846102544700,0.5291554975783375,0.4708445024216625,0.5
2022-01-25T00:00:00+00:00,9545729.52528975903867242900,8410021.81324713257067468200,0.531625179326391,0.4683748206736091,0.5
2022-01-24T00:00:00+00:00,9638571.42853428539386162900,8321049.86870865048062668200,0.5366801041631065,0.4633198958368935,0.5
2022-01-23T00:00:00+00:00,9485870.27383129094132272900,8467213.14756541134350058200,0.5283699769659576,0.4716300230340424,0.5
2022-01-22T00:00:00+00:00,9524320.81533722140223722900,8430365.19590581440905878200,0.5304643483808735,0.4695356516191265,0.5
2022-01-21T00:00:00+00:00,8928725.59855971554539520700,9000718.18045536580371732300,0.4979923364387937,0.5020076635612063,0.5
2022-01-20T00:00:00+00:00,8131350.13630599401174420700,9765101.05842569207748882300,0.45435545001791644,0.5456445499820836,0.5
2022-01-19T00:00:00+00:00,8284600.47447022054817531700,9617862.58854345296725761000,0.4627631653426578,0.5372368346573422,0.5
2022-01-18T00:00:00+00:00,8307662.88078871629152201700,9595722.53059577839598759500,0.46402748362362783,0.5359725163763721,0.5
2022-01-17T00:00:00+00:00,8765979.06838321253424298100,9155632.47958042349303837900,0.4891289516527467,0.5108710483472533,0.5
2022-01-16T00:00:00+00:00,8750551.50685046598398288100,9170395.20637469577690339000,0.4882862299006113,0.5117137700993887,0.5
2022-01-15T00:00:00+00:00,8657515.00201402882814818100,9259627.77044396566731469000,0.48319729947803125,0.5168027005219687,0.5
2022-01-14T00:00:00+00:00,8656131.43392371380505248100,9260954.92415508366765189000,0.48312160029416124,0.5168783997058388,0.5
2022-01-13T00:00:00+00:00,8719761.40608259888485458100,9206960.70589972822803729000,0.48641136687527825,0.5135886331247217,0.5
2022-01-12T00:00:00+00:00,9269118.62217118948084844600,8680510.11438655366071619500,0.5163961192853483,0.4836038807146516,0.5
