date_time,mimatic,am3crv,mimatic_percent,am3crv_percent,ideal
2022-05-12T00:00:00+00:00,6946639.166455496116442327000000000000000000,5674520.475546773505268639000000,0.5503962681319396,0.4496037318680604,0.5
2022-05-11T00:00:00+00:00,9598046.688599498115226596000000000000000000,4881482.089637248682271689000000,0.6628700999597243,0.3371299000402756,0.5
2022-05-10T00:00:00+00:00,13014484.274037682528256996000000000000000000,4171872.121277950545306045000000,0.757256743353987,0.24274325664601307,0.5
2022-05-09T00:00:00+00:00,13011009.531986819776162296000000000000000000,4586046.001920511229749045000000,0.739385603853794,0.26061439614620596,0.5
2022-05-08T00:00:00+00:00,13048818.099718984859661751000000000000000000,5286313.842731644337538905000000,0.7116838941042772,0.28831610589572276,0.5
2022-05-07T00:00:00+00:00,13299051.037578338730297351000000000000000000,5110478.588010858112207763000000,0.7224003713322851,0.2775996286677149,0.5
2022-05-06T00:00:00+00:00,13259083.743713584590230251000000000000000000,5713177.322532610101761090000000,0.6988668191638475,0.3011331808361525,0.5
2022-05-05T00:00:00+00:00,13246239.461335310989180955000000000000000000,5786808.519910419065727678000000,0.6959599678615602,0.30404003213843983,0.5
2022-05-04T00:00:00+00:00,10658337.921824129849029139000000000000000000,4336390.69279460464874224200,0.7108056568248291,0.28919434317517084,0.5
2022-05-03T00:00:00+00:00,10552138.902045365920987437000000000000000000,4353208.62129729749959098100,0.7079431650634168,0.2920568349365832,0.5
2022-05-02T00:00:00+00:00,10443398.514222330171092837000000000000000000,4319285.95950227555026494600,0.7074186631035863,0.29258133689641375,0.5
2022-05-01T00:00:00+00:00,10388335.785801016407580337000000000000000000,4216950.22702825937929158600,0.7112723281609075,0.28872767183909254,0.5
2022-04-30T00:00:00+00:00,10159118.735403689974286737000000000000000000,3534310.90801892828072393200,0.7418973186372949,0.2581026813627051,0.5
2022-04-29T00:00:00+00:00,10454424.866579708792508337000000000000000000,3635087.16651889869899260800,0.7420004924244733,0.2579995075755267,0.5
2022-04-28T00:00:00+00:00,9981967.129058829884656889000000000000000000,3975968.06400892022697541700,0.715146401741169,0.28485359825883105,0.5
2022-04-27T00:00:00+00:00,10439706.308472659754461843000000000000000000,4418918.78588249986447922300,0.702602444181645,0.2973975558183551,0.5
2022-04-26T00:00:00+00:00,10378889.765130827489978679000000000000000000,4535252.60675886628693338400,0.6959092588986578,0.30409074110134215,0.5
2022-04-25T00:00:00+00:00,9880389.055002474102556575000000000000000000,5008648.52505119105087633700,0.6636015929087917,0.3363984070912083,0.5
2022-04-24T00:00:00+00:00,9389887.071015640531413946000000000000000000,5507772.79268594562029365300,0.6302927544945678,0.36970724550543216,0.5
2022-04-23T00:00:00+00:00,9227659.807599508716687646000000000000000000,5707680.11545508436405378400,0.6178406286793275,0.3821593713206725,0.5
2022-04-22T00:00:00+00:00,9494522.378295390441164221000000000000000000,5463321.15956658117954073900,0.6347520853699549,0.3652479146300451,0.5
2022-04-21T00:00:00+00:00,9932096.094775633552865221000000000000000000,5039616.02963793337347098300,0.6633908007474909,0.33660919925250915,0.5
2022-04-20T00:00:00+00:00,9834021.730136445551352562000000000000000000,4934066.98171082054155761200,0.6658967129746038,0.3341032870253962,0.5
2022-04-19T00:00:00+00:00,9444915.356222433135384579000000000000000000,5355174.78110426228009537700,0.6381660698404669,0.36183393015953313,0.5
2022-04-18T00:00:00+00:00,8834732.491343575652225879000000000000000000,5932918.98083098979603347700,0.5982489841387517,0.40175101586124823,0.5
