time,wbtc,renbtc,wbtc_p,renbtc_p,ideal
2022-04-08T00:00:00+00:00,1831.1236437900000000000000000000,4572.6337936200000000000000000000,0.28594519103624855,0.7140548089637514,0.50
2022-04-07T00:00:00+00:00,1960.8699253100000000000000000000,4458.2315904700000000000000000000,0.305474203903711,0.6945257960962891,0.50
2022-04-06T00:00:00+00:00,2301.3420051800000000000000000000,4178.5223912000000000000000000000,0.35515280326940996,0.6448471967305901,0.50
2022-04-05T00:00:00+00:00,2431.1815724000000000000000000000,4049.8898413900000000000000000000,0.37512031841326277,0.6248796815867372,0.50
2022-04-04T00:00:00+00:00,2500.9144520700000000000000000000,3982.1464365600000000000000000000,0.3857613702897819,0.6142386297102181,0.50
2022-04-03T00:00:00+00:00,2590.3936906000000000000000000000,3950.2873370100000000000000000000,0.396043421115514,0.6039565788844861,0.50
2022-04-02T00:00:00+00:00,2576.6569173700000000000000000000,4044.5387886400000000000000000000,0.3891528104253423,0.6108471895746577,0.50
2022-04-01T00:00:00+00:00,2061.1290652100000000000000000000,5160.6163598500000000000000000000,0.28540594328591634,0.7145940567140837,0.50
2022-03-31T00:00:00+00:00,2077.2854292100000000000000000000,5172.5694530900000000000000000000,0.2865278633757957,0.7134721366242043,0.50
2022-03-30T00:00:00+00:00,2100.8165001600000000000000000000,6131.2616423900000000000000000000,0.255198804455134,0.744801195544866,0.50
2022-03-29T00:00:00+00:00,2140.6433135100000000000000000000,6135.9072826800000000000000000000,0.2586395490043179,0.7413604509956822,0.50
2022-03-28T00:00:00+00:00,2117.8329504600000000000000000000,6159.7432221900000000000000000000,0.2558518225972414,0.7441481774027586,0.50
2022-03-27T00:00:00+00:00,1926.7568285500000000000000000000,6370.1490884800000000000000000000,0.23222594637299576,0.7677740536270042,0.50
2022-03-26T00:00:00+00:00,2271.2772154100000000000000000000,6677.5140018200000000000000000000,0.25380826977356263,0.7461917302264374,0.50
2022-03-25T00:00:00+00:00,2311.8396053700000000000000000000,6641.4687616500000000000000000000,0.25821065360440254,0.7417893463955975,0.50
2022-03-24T00:00:00+00:00,2333.5859715800000000000000000000,6618.6736810900000000000000000000,0.26067005003412863,0.7393299499658713,0.50
2022-03-23T00:00:00+00:00,2409.1640890400000000000000000000,6569.2290928100000000000000000000,0.268329091881404,0.731670908118596,0.50
2022-03-22T00:00:00+00:00,2269.7410711900000000000000000000,6721.1433005000000000000000000000,0.25244914486241593,0.7475508551375841,0.50
2022-03-21T00:00:00+00:00,2271.3895798800000000000000000000,6721.0565076700000000000000000000,0.2525886235809329,0.7474113764190671,0.50
2022-03-20T00:00:00+00:00,2171.9460988400000000000000000000,6818.1963291500000000000000000000,0.24159195654985854,0.7584080434501415,0.50
2022-03-19T00:00:00+00:00,2311.0997888500000000000000000000,6832.0613224100000000000000000000,0.2527681357385063,0.7472318642614937,0.50
2022-03-18T00:00:00+00:00,2318.6108987600000000000000000000,6826.5032868200000000000000000000,0.25353547825744827,0.7464645217425517,0.50
2022-03-17T00:00:00+00:00,3046.9812150900000000000000000000,7332.9426744600000000000000000000,0.29354562205967155,0.7064543779403285,0.50
2022-03-16T00:00:00+00:00,3121.2421590700000000000000000000,7258.5634484100000000000000000000,0.3007033346386313,0.6992966653613687,0.50
2022-03-15T00:00:00+00:00,3102.0643438300000000000000000000,7306.6184370500000000000000000000,0.29802660040022244,0.7019733995997776,0.50
2022-03-14T00:00:00+00:00,3165.0014975500000000000000000000,7310.0108171300000000000000000000,0.3021477591118887,0.6978522408881114,0.50
2022-03-13T00:00:00+00:00,3301.8956207500000000000000000000,7314.9941475100000000000000000000,0.31100404099713536,0.6889959590028646,0.50
2022-03-12T00:00:00+00:00,3334.6098589900000000000000000000,7335.7795975600000000000000000000,0.3125106044693669,0.687489395530633,0.50
2022-03-11T00:00:00+00:00,3347.2853146700000000000000000000,7324.5962091000000000000000000000,0.31365465473116705,0.686345345268833,0.50
2022-03-10T00:00:00+00:00,3250.3390908200000000000000000000,7420.3011950000000000000000000000,0.3046058159358357,0.6953941840641643,0.50
2022-03-09T00:00:00+00:00,3198.3550007500000000000000000000,7499.5556717000000000000000000000,0.29897006047981173,0.7010299395201882,0.50
2022-03-08T00:00:00+00:00,3259.7613607800000000000000000000,7438.9961979700000000000000000000,0.3046859733833297,0.6953140266166703,0.50
2022-03-07T00:00:00+00:00,3352.0865343200000000000000000000,7349.5505499900000000000000000000,0.31323119144402656,0.6867688085559734,0.50
2022-03-06T00:00:00+00:00,3363.6082019500000000000000000000,7373.8780463100000000000000000000,0.31325844095912764,0.6867415590408724,0.50
2022-03-05T00:00:00+00:00,3328.1656795100000000000000000000,7418.5902857900000000000000000000,0.30969026283431506,0.690309737165685,0.50
2022-03-04T00:00:00+00:00,3323.9626395300000000000000000000,7434.8990625300000000000000000000,0.3089511447938364,0.6910488552061637,0.50
2022-03-03T00:00:00+00:00,3361.4935460200000000000000000000,7558.1033166100000000000000000000,0.307840443956681,0.692159556043319,0.50
2022-03-02T00:00:00+00:00,5328.5619069700000000000000000000,7833.2745942200000000000000000000,0.40484942253219974,0.5951505774678002,0.50
2022-03-01T00:00:00+00:00,5672.9120640300000000000000000000,7712.9974133700000000000000000000,0.4237972827776714,0.5762027172223285,0.50
2022-02-28T00:00:00+00:00,5710.8920770900000000000000000000,7675.0085316900000000000000000000,0.4266348782945651,0.573365121705435,0.50
2022-02-27T00:00:00+00:00,6314.8747982000000000000000000000,7615.8143161100000000000000000000,0.4533067062499572,0.5466932937500427,0.50
2022-02-26T00:00:00+00:00,6369.3949471300000000000000000000,7600.6224106200000000000000000000,0.4559332164033796,0.5440667835966204,0.50
