time,usdc,dai,usdt,usdc_p,dai_p,usdt_p,ideal
2022-02-23T00:00:00+00:00,1662252929.570543000000000000000000,1626246540.259788728176412970000000000000000000,876326051.664136000000000000000000,0.39911706288576415,0.3904717092869334,0.2104112278273024,0.33
2022-02-22T00:00:00+00:00,1626642101.064806000000000000000000,1662118525.351770318619675470000000000000000000,865297509.846761000000000000000000,0.3915790409539152,0.40011922578601195,0.20830173326007284,0.33
2022-02-21T00:00:00+00:00,1632515043.617622000000000000000000,1682640509.448077995509912970000000000000000000,840019694.490416000000000000000000,0.39288716994013495,0.4049505518299692,0.20216227822989588,0.33
2022-02-20T00:00:00+00:00,1631426999.045462000000000000000000,1703632951.290486402635975670000000000000000000,858722235.895623000000000000000000,0.3890109039047213,0.4062282864578927,0.20476080963738594,0.33
2022-02-19T00:00:00+00:00,1645430321.857257000000000000000000,1713056037.785158032996139170000000000000000000,860165214.341235000000000000000000,0.39003702794622735,0.406067201271028,0.2038957707827446,0.33
2022-02-18T00:00:00+00:00,1609545179.383357000000000000000000,1721458291.023581618717596370000000000000000000,865590479.582218000000000000000000,0.38353607677185825,0.4102036822094808,0.206260241018661,0.33
2022-02-17T00:00:00+00:00,1651331719.889971000000000000000000,1722803350.344153501944027570000000000000000000,860916523.948263000000000000000000,0.3899200949897222,0.40679630744303963,0.20328359756723818,0.33
2022-02-16T00:00:00+00:00,1590830694.493086000000000000000000,1696006080.972316656983809070000000000000000000,821292315.827293000000000000000000,0.387239704288967,0.4128414768092495,0.19991881890178353,0.33
2022-02-15T00:00:00+00:00,1552908222.921606000000000000000000,1669740142.979581791868126970000000000000000000,879218916.769149000000000000000000,0.3785856820581125,0.4070683003406615,0.21434601760122599,0.33
2022-02-14T00:00:00+00:00,1559379818.929753000000000000000000,1653593266.712464445086023042000000000000000000,876767857.200608000000000000000000,0.38129061002230874,0.4043271419443582,0.21438224803333306,0.33
2022-02-13T00:00:00+00:00,1677965583.655554000000000000000000,1644806356.747632021647826442000000000000000000,836308594.211309000000000000000000,0.40344628330479887,0.395473553122743,0.20108016357245806,0.33
2022-02-12T00:00:00+00:00,1719247102.772473000000000000000000,1646090311.068400596932891512000000000000000000,837255398.492924000000000000000000,0.4090920009492271,0.39168446351439135,0.19922353553638156,0.33
2022-02-11T00:00:00+00:00,1730748606.900773000000000000000000,1644868234.805730484117112012000000000000000000,813817436.788009000000000000000000,0.41312227185068134,0.392622995245272,0.19425473290404668,0.33
2022-02-10T00:00:00+00:00,1747029050.282717000000000000000000,1627173294.753616302439301407000000000000000000,782375454.015538000000000000000000,0.42030466762374086,0.39146946681108186,0.18822586556517729,0.33
2022-02-09T00:00:00+00:00,1678212159.583512000000000000000000,1598753913.181768440286241768000000000000000000,830221703.956209000000000000000000,0.4086037091109391,0.3892575650529311,0.20213872583612988,0.33
2022-02-08T00:00:00+00:00,1587958000.316434000000000000000000,1580051554.755040732043393668000000000000000000,848811988.528699000000000000000000,0.3953269974979242,0.39335866371073114,0.21131433879134462,0.33
2022-02-07T00:00:00+00:00,1548481228.616512000000000000000000,1549789384.461274058451500068000000000000000000,893834750.518233000000000000000000,0.38788586161505195,0.3882135473161086,0.22390059106883947,0.33
2022-02-06T00:00:00+00:00,1568253824.665213000000000000000000,1522714611.014744138396827268000000000000000000,1019585062.887269000000000000000000,0.3815188940399008,0.3704402853643679,0.2480408205957313,0.33
2022-02-05T00:00:00+00:00,1520250511.086942000000000000000000,1519145220.060206263705061768000000000000000000,990463051.817026000000000000000000,0.37724659670796634,0.37697232133350206,0.24578108195853157,0.33
2022-02-04T00:00:00+00:00,1474586472.694407000000000000000000,1429243860.791281488458684616000000000000000000,1109701320.383148000000000000000000,0.36740372317058523,0.3561062884389026,0.27648998839051225,0.33
2022-02-03T00:00:00+00:00,1465021497.178416000000000000000000,1431479389.590158020707999666000000000000000000,1122859539.485638000000000000000000,0.3644911980545429,0.356146062502836,0.27936273944262113,0.33
2022-02-02T00:00:00+00:00,1383864297.795293000000000000000000,1425956323.238075648906751166000000000000000000,1009443195.205468000000000000000000,0.3623379699279599,0.37335894869978886,0.2643030813722512,0.33
2022-02-01T00:00:00+00:00,1405566444.508748000000000000000000,1427482794.243182838963518507000000000000000000,981507445.264078000000000000000000,0.36847438927790466,0.37421984059765306,0.2573057701244423,0.33
2022-01-31T00:00:00+00:00,1469970480.692765000000000000000000,1395552646.979976863857932607000000000000000000,995860495.118640000000000000000000,0.38068491097761686,0.3614125876390226,0.2579025013833605,0.33
2022-01-30T00:00:00+00:00,1442596822.612301000000000000000000,1392036555.714457680905700625000000000000000000,1013395737.364013000000000000000000,0.37489238756795007,0.36175312448605756,0.26335448794599237,0.33
2022-01-29T00:00:00+00:00,1450878878.711445000000000000000000,1374483688.996456771379804025000000000000000000,964223516.343117000000000000000000,0.3828594591946765,0.3627002154090537,0.25444032539626976,0.33
2022-01-28T00:00:00+00:00,1100182094.467661000000000000000000,1389601262.613268279596265425000000000000000000,1270277226.883067000000000000000000,0.292596906326389,0.3695688491136754,0.3378342445599356,0.33
2022-01-27T00:00:00+00:00,1174979510.209264000000000000000000,1483945496.926510254443153067000000000000000000,1320961860.462803000000000000000000,0.29522937442647323,0.37286122603326854,0.3319093995402582,0.33
2022-01-26T00:00:00+00:00,1848567278.329097000000000000000000,1781409774.677365293602804532000000000000000000,1697363527.701991000000000000000000,0.3469962639563897,0.3343900671806618,0.3186136688629485,0.33
2022-01-25T00:00:00+00:00,1843692080.926977000000000000000000,1691880125.479925454957317912000000000000000000,1915382860.540565000000000000000000,0.33823285246037516,0.3103823283627575,0.3513848191768674,0.33
2022-01-24T00:00:00+00:00,1723657261.584326000000000000000000,1628296854.639543789321132980000000000000000000,2000132615.485898000000000000000000,0.3220533126587972,0.30423588709657756,0.3737108002446252,0.33
2022-01-23T00:00:00+00:00,1746798552.067553000000000000000000,1628087419.435793488971960580000000000000000000,2035244937.915335000000000000000000,0.3228754685078862,0.3009330913973635,0.3761914400947503,0.33
2022-01-22T00:00:00+00:00,1787462320.052731000000000000000000,1601525891.664515241846044190000000000000000000,2020098240.213553000000000000000000,0.33045549113283035,0.29608066092063345,0.3734638479465362,0.33
2022-01-21T00:00:00+00:00,2078448786.821384000000000000000000,1823278518.350572964333798339000000000000000000,2145474597.245168000000000000000000,0.34370421566222353,0.30150779612994083,0.35478798820783564,0.33
2022-01-20T00:00:00+00:00,2063832085.046830000000000000000000,1986669439.854424375965383203000000000000000000,2034951702.980306000000000000000000,0.33914188602929773,0.3264620342084224,0.3343960797622799,0.33
2022-01-19T00:00:00+00:00,2075335402.806071000000000000000000,1987918897.119038458822799712000000000000000000,1937514924.828577000000000000000000,0.34584489505864263,0.3312773450641466,0.3228777598772108,0.33
2022-01-18T00:00:00+00:00,2165080862.152688000000000000000000,1934689741.522150657133678412000000000000000000,1876710337.965017000000000000000000,0.3622668395155331,0.32371721091631245,0.31401594956815443,0.33
2022-01-17T00:00:00+00:00,2101108543.382262000000000000000000,1915536178.390452086407497308000000000000000000,1866059102.829565000000000000000000,0.35716714728950594,0.32562172693097613,0.317211125779518,0.33
2022-01-16T00:00:00+00:00,2082104960.546640000000000000000000,1892714402.461808786618824560000000000000000000,1909839677.675502000000000000000000,0.35381913313105817,0.321635355485579,0.3245455113833628,0.33
2022-01-15T00:00:00+00:00,2045048167.043351000000000000000000,1904470861.189676539454308343000000000000000000,1884434566.772979000000000000000000,0.3505424124034784,0.32644600787019384,0.3230115797263277,0.33
2022-01-14T00:00:00+00:00,1996361733.781733000000000000000000,1886265676.685037307093820869000000000000000000,1881178730.746039000000000000000000,0.3463617069816408,0.3272604300824269,0.3263778629359323,0.33
2022-01-13T00:00:00+00:00,1999048940.196925000000000000000000,1888762253.566436435724454469000000000000000000,1941137480.303528000000000000000000,0.3429518858333295,0.3240313749835503,0.33301673918312025,0.33
2022-01-12T00:00:00+00:00,1912899551.265324000000000000000000,1893353173.087378036908073169000000000000000000,1957895156.548435000000000000000000,0.33186163693049997,0.32847061043676434,0.3396677526327357,0.33
2022-01-11T00:00:00+00:00,1893562567.246696000000000000000000,1892830762.347599562083001581000000000000000000,1989900466.962987000000000000000000,0.32781618005221175,0.32768948897227873,0.3444943309755095,0.33
2022-01-10T00:00:00+00:00,1881583932.789336000000000000000000,1915080078.028011430316325152000000000000000000,2019716322.154145000000000000000000,0.3234974030365834,0.32925633613949534,0.3472462608239213,0.33
2022-01-09T00:00:00+00:00,1858116049.360770000000000000000000,1886655927.572429526347634722000000000000000000,1922573734.113674000000000000000000,0.3278635439053776,0.3328993895493144,0.339237066545308,0.33
2022-01-08T00:00:00+00:00,2004949917.256606000000000000000000,1892476550.501574280340572996000000000000000000,1769202333.739035000000000000000000,0.3538170555175355,0.33396868169687616,0.31221426278558834,0.33
2022-01-07T00:00:00+00:00,2037967734.482041000000000000000000,1875814884.359689862103822296000000000000000000,1738467117.645816000000000000000000,0.3605586853896669,0.3318704890639474,0.3075708255463857,0.33
2022-01-06T00:00:00+00:00,2122245826.078663000000000000000000,1904454163.145196219844768550000000000000000000,1693060343.096832000000000000000000,0.37103754401849204,0.3329604830439631,0.2960019729375449,0.33
2022-01-05T00:00:00+00:00,2137952212.328503000000000000000000,1917816592.611049604251420803000000000000000000,1678014994.243567000000000000000000,0.3728693454805695,0.33447661435791787,0.2926540401615126,0.33
2022-01-04T00:00:00+00:00,2155576654.855398000000000000000000,1921457162.326029521115314703000000000000000000,1638938766.997854000000000000000000,0.3771145895313812,0.33615576947381715,0.28672964099480164,0.33
2022-01-03T00:00:00+00:00,2159622507.195679000000000000000000,1911724326.577490199747126603000000000000000000,1666043886.579215000000000000000000,0.37641196363615226,0.3332044861082904,0.29038355025555734,0.33
2022-01-02T00:00:00+00:00,2149543915.931921000000000000000000,1881327400.060715330412115851000000000000000000,1596560643.196766000000000000000000,0.38197599393837006,0.3343136645106073,0.28371034155102265,0.33
2022-01-01T00:00:00+00:00,2111617386.339013000000000000000000,1883069775.471875977294421151000000000000000000,1572561917.436891000000000000000000,0.37929278109904946,0.33824061914009196,0.2824665997608586,0.33
2021-12-31T00:00:00+00:00,1944546240.201000000000000000000000,1872737799.539527085212826689000000000000000000,1524305482.051454000000000000000000,0.36403887499551807,0.35059560303152354,0.2853655219729584,0.33
2021-12-30T00:00:00+00:00,1907054332.946943000000000000000000,1860054619.685594182026328873000000000000000000,1464394575.663684000000000000000000,0.364532743336986,0.3555487652115511,0.2799184914514629,0.33
2021-12-29T00:00:00+00:00,1914379707.416419000000000000000000,1855372609.206776192474945273000000000000000000,1421839134.365005000000000000000000,0.36874621693354237,0.35738031906451595,0.2738734640019417,0.33
2021-12-28T00:00:00+00:00,1950860665.316576000000000000000000,1818517887.438536168187109473000000000000000000,1172532947.501579000000000000000000,0.39475831673943274,0.3679786429490045,0.23726304031156278,0.33
2021-12-27T00:00:00+00:00,1982086805.797085000000000000000000,1794641768.377833586989448253000000000000000000,1153270761.493952000000000000000000,0.40204605940949245,0.36402474852146166,0.23392919206904592,0.33
2021-12-26T00:00:00+00:00,1874659481.000258000000000000000000,1824887210.760325903271169307000000000000000000,1149339833.627257000000000000000000,0.3866164883803529,0.37635180802965096,0.23703170358999615,0.33
2021-12-25T00:00:00+00:00,1776504519.997596000000000000000000,1804820807.961428578059990207000000000000000000,1111536529.650700000000000000000000,0.37855461633009707,0.3845885224673332,0.2368568612025697,0.33
2021-12-24T00:00:00+00:00,1670797315.832425000000000000000000,1779812010.697058871589658907000000000000000000,912024205.793112000000000000000000,0.38297906607409204,0.4079673430074966,0.20905359091841139,0.33
2021-12-23T00:00:00+00:00,1727996899.637928000000000000000000,1761219684.394076136065834255000000000000000000,849595200.987027000000000000000000,0.39826500554928973,0.40592212146080703,0.19581287298990327,0.33
2021-12-22T00:00:00+00:00,1830758016.814897000000000000000000,1705321564.749131079788597146000000000000000000,852841169.082675000000000000000000,0.41713170978198605,0.38855145983163486,0.1943168303863791,0.33
2021-12-21T00:00:00+00:00,1827092577.131231000000000000000000,1691453891.166357605424654846000000000000000000,879831485.560599000000000000000000,0.41540144942035606,0.3845631068795807,0.20003544370006326,0.33
2021-12-20T00:00:00+00:00,1866921748.361270000000000000000000,1684593488.125112788598662837000000000000000000,915331288.538928000000000000000000,0.41795072606634753,0.3771326099267687,0.20491666400688377,0.33
2021-12-19T00:00:00+00:00,1923625936.935902000000000000000000,1677806385.791796265613702081000000000000000000,940069585.025774000000000000000000,0.42356603079958954,0.36943866145412463,0.2069953077462858,0.33
2021-12-18T00:00:00+00:00,1864136346.523339000000000000000000,1662298933.234732852958252381000000000000000000,895793497.540847000000000000000000,0.42153774496984453,0.3758961865039599,0.2025660685261956,0.33
2021-12-17T00:00:00+00:00,1735767747.818262000000000000000000,1657496952.279515290580168837000000000000000000,1022875285.821078000000000000000000,0.3930508890915751,0.3753270859992098,0.23162202490921513,0.33
2021-12-16T00:00:00+00:00,1692876664.825963000000000000000000,1642619138.256893826397311261000000000000000000,988225309.201661000000000000000000,0.39153234467786946,0.3799086702400622,0.22855898508206834,0.33
2021-12-15T00:00:00+00:00,1687566865.967861000000000000000000,1610342080.264850966157194154000000000000000000,935266094.811430000000000000000000,0.39865274873009054,0.3804099912361878,0.22093726003372166,0.33
2021-12-14T00:00:00+00:00,1672515067.251401000000000000000000,1620485719.177827050034028374000000000000000000,876603456.450012000000000000000000,0.4011208186262967,0.3886425724804117,0.2102366088932916,0.33
2021-12-13T00:00:00+00:00,1705688459.309938000000000000000000,1662131546.333175441729673874000000000000000000,813725960.646455000000000000000000,0.40790857569442307,0.3974921140967494,0.19459931020882748,0.33
2021-12-12T00:00:00+00:00,1737419271.694565000000000000000000,1652484961.367229428600782774000000000000000000,801718607.951846000000000000000000,0.4144979969797123,0.39423512659541116,0.19126687642487655,0.33
2021-12-11T00:00:00+00:00,1743405977.797690000000000000000000,1626959290.589528499475011174000000000000000000,783033312.718222000000000000000000,0.4197540745857521,0.3917175919476787,0.18852833346656925,0.33
2021-12-10T00:00:00+00:00,1751976311.696387000000000000000000,1624936973.684689525532904874000000000000000000,738642759.469234000000000000000000,0.4256961374365415,0.3948280514167536,0.17947581114670488,0.33
2021-12-09T00:00:00+00:00,1828129828.043091000000000000000000,1657713216.623231225986048326000000000000000000,638262372.951509000000000000000000,0.44327912187537066,0.40195704249984004,0.1547638356247893,0.33
2021-12-08T00:00:00+00:00,1813278575.159755000000000000000000,1653743970.551788618143939475000000000000000000,638038344.327302000000000000000000,0.44171782678297766,0.40285491856276445,0.15542725465425783,0.33
2021-12-07T00:00:00+00:00,1744999810.343232000000000000000000,1647813953.159004852861803175000000000000000000,645925224.772598000000000000000000,0.4320655074292425,0.4080020912326587,0.1599324013380988,0.33
2021-12-06T00:00:00+00:00,1722811995.704125000000000000000000,1627720551.168996192377397391000000000000000000,681671161.625696000000000000000000,0.4272631345665631,0.4036801384161699,0.16905672701726696,0.33
2021-12-05T00:00:00+00:00,1706746989.099286000000000000000000,1635914522.370449537986806491000000000000000000,602315240.596301000000000000000000,0.4326380347375786,0.414682931024549,0.15267903423787238,0.33
2021-12-04T00:00:00+00:00,1663437939.577441000000000000000000,1633107488.276243258342698191000000000000000000,601893107.269319000000000000000000,0.4266933862341776,0.41891323245518747,0.15439338131063496,0.33
2021-12-03T00:00:00+00:00,1652143472.683306000000000000000000,1627868830.347687184444034391000000000000000000,642122815.933371000000000000000000,0.4212357357845318,0.4150465960432093,0.1637176681722589,0.33
2021-12-02T00:00:00+00:00,1675605196.046606000000000000000000,1618951013.502322919668487252000000000000000000,681481312.371320000000000000000000,0.4214259012418382,0.4071769958348989,0.17139710292326288,0.33
2021-12-01T00:00:00+00:00,1679892508.311030000000000000000000,1587551086.356681542238236052000000000000000000,644240236.766337000000000000000000,0.4294550839747114,0.4058485181238881,0.16469639790140053,0.33
2021-11-30T00:00:00+00:00,1699384392.066202000000000000000000,1588381794.480751198097869152000000000000000000,823287203.553806000000000000000000,0.4133695748535514,0.38636856390761226,0.20026186123883635,0.33
2021-11-29T00:00:00+00:00,1648262792.798710000000000000000000,1541567788.060718265865847442000000000000000000,852815126.124745000000000000000000,0.40771883372097906,0.38132646286501637,0.21095470341400455,0.33
2021-11-28T00:00:00+00:00,1583237622.033085000000000000000000,1536519721.319803158545725719000000000000000000,745993233.910468000000000000000000,0.4095550373438452,0.3974699584491912,0.19297500420696356,0.33
2021-11-27T00:00:00+00:00,1597475043.624116000000000000000000,1542863199.634720549183763019000000000000000000,733533793.218029000000000000000000,0.41237166033934275,0.39827417764627404,0.1893541620143832,0.33
2021-11-26T00:00:00+00:00,1561966146.173589000000000000000000,1534464266.779491066271273166000000000000000000,723998894.990642000000000000000000,0.4088457134714762,0.40164707761740764,0.1895072089111162,0.33
2021-11-25T00:00:00+00:00,1597953639.171065000000000000000000,1528794237.429477532298545008000000000000000000,867267986.278010000000000000000000,0.40008695359046315,0.3827711981913989,0.21714184821813798,0.33
2021-11-24T00:00:00+00:00,1531551670.158346000000000000000000,1539015956.997187163743616208000000000000000000,935848188.929786000000000000000000,0.3822747663907811,0.38413784980036453,0.23358738380885438,0.33
2021-11-23T00:00:00+00:00,1595932082.137980000000000000000000,1511079080.330748234072903108000000000000000000,864558228.431124000000000000000000,0.40183915350812593,0.3804740473106471,0.21768679918122696,0.33
2021-11-22T00:00:00+00:00,1609114691.612852000000000000000000,1498172377.112243101526418908000000000000000000,854795624.986476000000000000000000,0.40612849756184094,0.3781274882248346,0.21574401421332445,0.33
2021-11-21T00:00:00+00:00,1529324458.904176000000000000000000,1485840246.362850993015582049000000000000000000,952979123.040876000000000000000000,0.3854004605363085,0.37444213482464506,0.24015740463904647,0.33
2021-11-20T00:00:00+00:00,1504632045.550212000000000000000000,1494940878.309948077313634149000000000000000000,967867395.540776000000000000000000,0.37924503569530793,0.3768023607058762,0.24395260359881588,0.33
2021-11-19T00:00:00+00:00,1457437835.671866000000000000000000,1492357165.117749329179152134000000000000000000,1051775864.217664000000000000000000,0.36421642520860736,0.37294283056887323,0.2628407442225194,0.33
2021-11-18T00:00:00+00:00,1348089180.028923000000000000000000,1533314993.626301500506270434000000000000000000,1133989209.666644000000000000000000,0.33573028875035676,0.38185922206152945,0.28241048918811373,0.33
2021-11-17T00:00:00+00:00,1317573989.723216000000000000000000,1574113214.303351688233443134000000000000000000,1059250298.661045000000000000000000,0.33348388548969465,0.39841511368695814,0.2681010008233472,0.33
2021-11-16T00:00:00+00:00,1288875982.202143000000000000000000,1598971464.352041626110376994000000000000000000,1070539110.043272000000000000000000,0.32560639638742933,0.4039452543327357,0.2704483492798349,0.33
2021-11-15T00:00:00+00:00,1303670272.205019000000000000000000,1695102139.963072565884177394000000000000000000,1114652377.095473000000000000000000,0.31693062083150864,0.4120902233067328,0.2709791558617586,0.33
2021-11-14T00:00:00+00:00,1310184239.082692000000000000000000,1708484406.107283863268288694000000000000000000,1076912993.499987000000000000000000,0.3199018734495976,0.4171530583025492,0.26294506824785324,0.33
2021-11-13T00:00:00+00:00,1289467249.496418000000000000000000,1722318099.912906448784849594000000000000000000,1087586487.603059000000000000000000,0.31455239991993017,0.4201419554972914,0.26530564458277844,0.33
2021-11-12T00:00:00+00:00,1302677935.999763000000000000000000,1739926946.203276616089587399000000000000000000,810274311.544878000000000000000000,0.33810505611326297,0.4515913577115688,0.21030358617516826,0.33
2021-11-11T00:00:00+00:00,1324093394.188175000000000000000000,1707538831.791115794196267173000000000000000000,777787040.921961000000000000000000,0.34758405452840857,0.44824124417790917,0.20417470129368223,0.33
2021-11-10T00:00:00+00:00,1390672344.106197000000000000000000,1778360759.942274446793262002000000000000000000,746464882.200697000000000000000000,0.35517125765103114,0.4541850784211094,0.19064366392785947,0.33
2021-11-09T00:00:00+00:00,1529513719.654449000000000000000000,1820575589.972207547892456587000000000000000000,625906277.939975000000000000000000,0.38468697612175523,0.4578917531159603,0.15742127076228446,0.33
2021-11-08T00:00:00+00:00,1586012422.016922000000000000000000,1716783149.597120839091324387000000000000000000,649282411.166253000000000000000000,0.40131101383307183,0.4344001199058729,0.16428886626105524,0.33
2021-11-07T00:00:00+00:00,1583108030.294147000000000000000000,1645617684.287076666938447314000000000000000000,754177813.830657000000000000000000,0.3974758662872726,0.4131703599015466,0.18935377381118076,0.33
2021-11-06T00:00:00+00:00,1453022734.765988000000000000000000,1683898098.911970859980657014000000000000000000,618707525.361874000000000000000000,0.3868920446477481,0.448366541609159,0.16474141374309287,0.33
2021-11-05T00:00:00+00:00,1425196284.037236000000000000000000,1695215429.133479782412174382000000000000000000,606198511.514436000000000000000000,0.3824377109783854,0.45489475070516733,0.16266753831644726,0.33
2021-11-04T00:00:00+00:00,1429968127.709382000000000000000000,1503505249.700003456312860263000000000000000000,745398550.591313000000000000000000,0.3886974473956492,0.40868648844676986,0.20261606415758093,0.33
2021-11-03T00:00:00+00:00,1434840342.613052000000000000000000,1497847167.666203167833920263000000000000000000,707424324.825513000000000000000000,0.3941747967124628,0.4114838322331634,0.1943413710543737,0.33
2021-11-02T00:00:00+00:00,1410482635.348897000000000000000000,1492691157.819443902577555777000000000000000000,726543237.331535000000000000000000,0.38859300146453807,0.4112417428897685,0.20016525564569346,0.33
2021-11-01T00:00:00+00:00,1376030983.367446000000000000000000,1489467876.340549235864889377000000000000000000,712904038.792275000000000000000000,0.38453774558033943,0.41623817065562796,0.19922408376403264,0.33
2021-10-31T00:00:00+00:00,1361028874.320136000000000000000000,1508301643.099092178761669277000000000000000000,686405892.604797000000000000000000,0.38276990118931226,0.4241882606503166,0.19304183816037115,0.33
2021-10-30T00:00:00+00:00,1271074394.091285000000000000000000,1482739419.675627682087068853000000000000000000,700616964.985482000000000000000000,0.36795480225264415,0.42922829103877286,0.20281690670858296,0.33
2021-10-29T00:00:00+00:00,1250546800.244820000000000000000000,1434982230.526122391318960353000000000000000000,791935167.408490000000000000000000,0.35961457227928406,0.4126519063165001,0.22773352140421582,0.33
2021-10-28T00:00:00+00:00,1309471752.127421000000000000000000,1220960723.105412541935772951000000000000000000,918128113.908776000000000000000000,0.3797154546886952,0.3540493755423115,0.2662351697689933,0.33
2021-10-27T00:00:00+00:00,1264572696.440202000000000000000000,1225689881.270089724110256751000000000000000000,869490571.888036000000000000000000,0.37638857384251184,0.3648154571762589,0.2587959689812292,0.33
2021-10-26T00:00:00+00:00,1208661953.448019000000000000000000,1088490199.675074587345393850000000000000000000,983100996.054245000000000000000000,0.3684660599292898,0.33183115758857185,0.2997027824821383,0.33
2021-10-25T00:00:00+00:00,1170910620.875684000000000000000000,1073876753.008082006593855302000000000000000000,939077808.716998000000000000000000,0.3677638824892758,0.33728713102446056,0.2949489864862636,0.33
2021-10-24T00:00:00+00:00,1117933878.944198000000000000000000,1055920121.748597104623918400000000000000000000,890635160.240502000000000000000000,0.36480268659319676,0.34456644037436057,0.2906308730324427,0.33
2021-10-23T00:00:00+00:00,1100123975.670736000000000000000000,1067278207.083447455830452500000000000000000000,867277646.491814000000000000000000,0.36251731239274587,0.35169384157030675,0.2857888460369473,0.33
2021-10-22T00:00:00+00:00,1087168704.894791000000000000000000,1089429127.215327045257480058000000000000000000,816600629.530162000000000000000000,0.36321303743388267,0.3639682236834764,0.2728187388826409,0.33
2021-10-21T00:00:00+00:00,1096984235.750041000000000000000000,1004586897.537940586189484587000000000000000000,904210645.841409000000000000000000,0.36495804298466966,0.3342181739583617,0.3008237830569686,0.33
2021-10-20T00:00:00+00:00,1138314183.910559000000000000000000,899530892.248197895309205463000000000000000000,984926280.994260000000000000000000,0.3765796513907274,0.29758482728757124,0.32583552132170135,0.33
2021-10-19T00:00:00+00:00,1136395586.079649000000000000000000,829796434.927176809444603963000000000000000000,1066362122.223925000000000000000000,0.374732167145739,0.2736295530879287,0.35163827976633233,0.33
2021-10-18T00:00:00+00:00,1171397620.985381000000000000000000,831470361.483960242079841059000000000000000000,1059854298.459583000000000000000000,0.38246942214757257,0.2714808217060331,0.3460497561463944,0.33
2021-10-17T00:00:00+00:00,1262248729.449221000000000000000000,831822558.973639679123793309000000000000000000,995353565.278105000000000000000000,0.4085707823374032,0.26924835474705294,0.3221808629155439,0.33
2021-10-16T00:00:00+00:00,1271446463.021000000000000000000000,806372891.678918561940971057000000000000000000,994262908.484696000000000000000000,0.4138712293800947,0.26248414677639775,0.32364462384350756,0.33
2021-10-15T00:00:00+00:00,1284531820.110560000000000000000000,821589981.497407359385196536000000000000000000,1035939075.645666000000000000000000,0.4088182470968942,0.2614812422780079,0.3297005106250979,0.33
2021-10-14T00:00:00+00:00,1298375917.653487000000000000000000,740414917.401691909964940636000000000000000000,1109623940.235345000000000000000000,0.412390364777677,0.23517070343229132,0.3524389317900317,0.33
2021-10-13T00:00:00+00:00,1292713671.787354000000000000000000,622392395.952921902341227609000000000000000000,1146434871.701610000000000000000000,0.4222428173777789,0.20329383413908653,0.3744633484831345,0.33
2021-10-12T00:00:00+00:00,1297200432.374526000000000000000000,594073136.156361519179479384000000000000000000,987565043.340117000000000000000000,0.45059852505293935,0.20635861062397784,0.3430428643230828,0.33
2021-10-11T00:00:00+00:00,1328779353.428773000000000000000000,559072003.987269199419949495000000000000000000,1025499522.283322000000000000000000,0.4561000059031314,0.19189998976194766,0.35200000433492096,0.33
2021-10-10T00:00:00+00:00,1286123263.261081000000000000000000,550301119.044653686826682431000000000000000000,1012152893.121297000000000000000000,0.45149670832372896,0.19318454998281828,0.3553187416934528,0.33
2021-10-09T00:00:00+00:00,1238224519.376656000000000000000000,512568719.051838054148388731000000000000000000,1001079221.357270000000000000000000,0.449957088299453,0.18626180048029625,0.36378111122025075,0.33
2021-10-08T00:00:00+00:00,1214015971.029003000000000000000000,469862499.199520149602738231000000000000000000,994791863.400390000000000000000000,0.45321589438903515,0.17540885614056756,0.3713752494703973,0.33
2021-10-07T00:00:00+00:00,1165933585.143233000000000000000000,471389130.732960130039647797000000000000000000,1002830665.413622000000000000000000,0.4416158520963014,0.17854611556797834,0.3798380323357203,0.33
2021-10-06T00:00:00+00:00,1126706052.083439000000000000000000,476431095.659374818847150646000000000000000000,1016718917.011186000000000000000000,0.4300641043763734,0.18185392017103463,0.388081975452592,0.33
2021-10-05T00:00:00+00:00,1140460843.677330000000000000000000,494048858.653651553362914346000000000000000000,979872067.797730000000000000000000,0.4362258246702748,0.18897349434521513,0.3748006809845101,0.33
2021-10-04T00:00:00+00:00,1140070741.405982000000000000000000,467800504.844128756839170043000000000000000000,827761079.448507000000000000000000,0.46807998455964533,0.1920653211522591,0.33985469428809556,0.33
2021-10-03T00:00:00+00:00,1067485622.853064000000000000000000,495423875.359139546813631717000000000000000000,806572748.032321000000000000000000,0.4505142946502171,0.20908528694163217,0.3404004184081507,0.33
2021-10-02T00:00:00+00:00,968705087.749736000000000000000000,502590887.983794372770766317000000000000000000,801110195.112941000000000000000000,0.4262904669849991,0.2211712388532105,0.3525382941617904,0.33
2021-10-01T00:00:00+00:00,952358018.755733000000000000000000,504683906.122978124242231534000000000000000000,773351950.495213000000000000000000,0.4269909585346538,0.22627568686197552,0.3467333546033707,0.33
2021-09-30T00:00:00+00:00,875251331.175787000000000000000000,477175051.509053661932173118000000000000000000,799720876.298203000000000000000000,0.4066874734163732,0.22172044664570661,0.3715920799379202,0.33
2021-09-29T00:00:00+00:00,891536343.656233000000000000000000,482629566.801552912653663885000000000000000000,701316193.007822000000000000000000,0.4295562665500991,0.23253853453887438,0.33790519891102655,0.33
2021-09-28T00:00:00+00:00,921692725.626346000000000000000000,476212816.710254192906634028000000000000000000,673132373.858663000000000000000000,0.4450390398064766,0.22993920728651476,0.3250217529070087,0.33
2021-09-27T00:00:00+00:00,920676366.486236000000000000000000,479080960.557348340269135244000000000000000000,674901456.205761000000000000000000,0.4437724284685823,0.23092036359203527,0.32530720793938245,0.33
