time,frax,crv3,frax_p,crv3_p,total,ideal
2022-03-11T00:00:00+00:00,1737182117.383278466309590051000000000000000000,1409201922.963633233737051976000000000000000000,0.5521201783084755,0.4478798216915245,3146384040.346911700046642027000000000000000000,0.50
2022-03-10T00:00:00+00:00,1737237423.662326760058499751000000000000000000,1410189786.682110094646927576000000000000000000,0.5519547578265402,0.44804524217345976,3147427210.344436854705427327000000000000000000,0.50
2022-03-09T00:00:00+00:00,1731549101.589268355963128051000000000000000000,1415523644.661965110927590076000000000000000000,0.5502094299065298,0.4497905700934702,3147072746.251233466890718127000000000000000000,0.50
2022-03-08T00:00:00+00:00,1728027693.402423083090226927000000000000000000,1417484982.882446277259284193000000000000000000,0.5493628133914812,0.45063718660851887,3145512676.284869360349511120000000000000000000,0.50
2022-03-07T00:00:00+00:00,1724002153.451739958046725827000000000000000000,1426454869.936633108010331993000000000000000000,0.5472228761265706,0.45277712387342944,3150457023.388373066057057820000000000000000000,0.50
2022-03-06T00:00:00+00:00,1712734266.758800205597817827000000000000000000,1445733154.759093768610403959000000000000000000,0.5422675108473006,0.4577324891526994,3158467421.517893974208221786000000000000000000,0.50
2022-03-05T00:00:00+00:00,1636484441.775062346864494327000000000000000000,1520354819.987639784383801559000000000000000000,0.5183933377910693,0.48160666220893067,3156839261.762702131248295886000000000000000000,0.50
2022-03-04T00:00:00+00:00,1623592205.323811698040274127000000000000000000,1533420843.837997048742418259000000000000000000,0.5142811195395209,0.48571888046047906,3157013049.161808746782692386000000000000000000,0.50
2022-03-03T00:00:00+00:00,1610144277.106645131670197627000000000000000000,1542420899.895394834728651933000000000000000000,0.5107409955716843,0.48925900442831566,3152565177.002039966398849560000000000000000000,0.50
2022-03-02T00:00:00+00:00,1609133339.148670207175467227000000000000000000,1502652521.856186047574451533000000000000000000,0.5171092777666423,0.48289072223335777,3111785861.004856254749918760000000000000000000,0.50
2022-03-01T00:00:00+00:00,1483638731.739515692326839727000000000000000000,1495701920.090995093008545333000000000000000000,0.49797552717846016,0.5020244728215398,2979340651.830510785335385060000000000000000000,0.50
2022-02-28T00:00:00+00:00,1500607790.972633050766771327000000000000000000,1486600158.523177628189332533000000000000000000,0.5023446028341984,0.49765539716580165,2987207949.495810678956103860000000000000000000,0.50
2022-02-27T00:00:00+00:00,1501152159.553758586951605127000000000000000000,1493269719.525873389594283408000000000000000000,0.5013161872885974,0.4986838127114026,2994421879.079631976545888535000000000000000000,0.50
2022-02-26T00:00:00+00:00,1489213303.093040643145025027000000000000000000,1517730218.218060236924782508000000000000000000,0.49525815584447935,0.5047418441555207,3006943521.311100880069807535000000000000000000,0.50
2022-02-25T00:00:00+00:00,1510202810.803015169508530227000000000000000000,1502055923.955697453237532297000000000000000000,0.5013522886917565,0.49864771130824354,3012258734.758712622746062524000000000000000000,0.50
2022-02-24T00:00:00+00:00,1566796587.959056505427366127000000000000000000,1507029859.959663740784164297000000000000000000,0.5097218774403904,0.4902781225596096,3073826447.918720246211530424000000000000000000,0.50
2022-02-23T00:00:00+00:00,1589820501.866979607941090527000000000000000000,1546769810.526136840267016897000000000000000000,0.5068626577036126,0.49313734229638734,3136590312.393116448208107424000000000000000000,0.50
2022-02-22T00:00:00+00:00,1591594841.775001721227168727000000000000000000,1553207177.259784747036386697000000000000000000,0.5061033515437323,0.4938966484562677,3144802019.034786468263555424000000000000000000,0.50
2022-02-21T00:00:00+00:00,1592933598.538145513039441027000000000000000000,1554723243.118955150089560597000000000000000000,0.5060696507499646,0.4939303492500354,3147656841.657100663129001624000000000000000000,0.50
2022-02-20T00:00:00+00:00,1588352171.637067889156344527000000000000000000,1556987209.005073175422319197000000000000000000,0.5049859425067179,0.4950140574932821,3145339380.642141064578663724000000000000000000,0.50
2022-02-19T00:00:00+00:00,1589491531.254963841948230427000000000000000000,1567035428.087306690001340597000000000000000000,0.5035570903491248,0.49644290965087523,3156526959.342270531949571024000000000000000000,0.50
2022-02-18T00:00:00+00:00,1588333342.123264391331639327000000000000000000,1582880102.602637493564610943000000000000000000,0.5008598032922849,0.4991401967077151,3171213444.725901884896250270000000000000000000,0.50
2022-02-17T00:00:00+00:00,1586192069.815063366504467827000000000000000000,1580882299.611389678254946943000000000000000000,0.5008382768423331,0.49916172315766694,3167074369.426453044759414770000000000000000000,0.50
2022-02-16T00:00:00+00:00,1580448363.133071906354147327000000000000000000,1517610195.238473646960196443000000000000000000,0.5101415397273233,0.48985846027267665,3098058558.371545553314343770000000000000000000,0.50
2022-02-15T00:00:00+00:00,1559752991.814958659403241327000000000000000000,1513244913.194326257078449043000000000000000000,0.5075672161287224,0.49243278387127765,3072997905.009284916481690370000000000000000000,0.50
2022-02-14T00:00:00+00:00,1564286999.550309724264579827000000000000000000,1492683094.091541217011516149000000000000000000,0.5117115809552237,0.4882884190447763,3056970093.641850941276095976000000000000000000,0.50
2022-02-13T00:00:00+00:00,1567185673.739893870844579827000000000000000000,1484661118.284198865915005449000000000000000000,0.5135204289532768,0.4864795710467232,3051846792.024092736759585276000000000000000000,0.50
2022-02-12T00:00:00+00:00,1567477692.680710101752237227000000000000000000,1482091461.170424562115861349000000000000000000,0.5139997204855079,0.4860002795144921,3049569153.851134663868098576000000000000000000,0.50
2022-02-11T00:00:00+00:00,1578745669.744427183589543427000000000000000000,1475819808.803871837300679149000000000000000000,0.5168478727438299,0.48315212725617007,3054565478.548299020890222576000000000000000000,0.50
2022-02-10T00:00:00+00:00,1576008078.217614658397289127000000000000000000,1471689152.854995701874615327000000000000000000,0.5171143846408104,0.4828856153591896,3047697231.072610360271904454000000000000000000,0.50
2022-02-09T00:00:00+00:00,1577281091.156848377585256127000000000000000000,1451198209.124523245573398927000000000000000000,0.5208162033698911,0.4791837966301089,3028479300.281371623158655054000000000000000000,0.50
2022-02-08T00:00:00+00:00,1586105864.090840265586985227000000000000000000,1388357639.684262165491536927000000000000000000,0.5332409902080832,0.4667590097919168,2974463503.775102431078522154000000000000000000,0.50
2022-02-07T00:00:00+00:00,1591609777.120150984036331727000000000000000000,1397225056.764960553264865481000000000000000000,0.5325184781292371,0.4674815218707628,2988834833.885111537301197208000000000000000000,0.50
2022-02-06T00:00:00+00:00,1594983923.553672157831530027000000000000000000,1399393344.920849109969223681000000000000000000,0.5326596419048536,0.4673403580951464,2994377268.474521267800753708000000000000000000,0.50
2022-02-05T00:00:00+00:00,1594600284.724624904894768927000000000000000000,1398237925.275920601829087081000000000000000000,0.5328053749769301,0.4671946250230699,2992838210.000545506723856008000000000000000000,0.50
2022-02-04T00:00:00+00:00,1596965316.094692900229320227000000000000000000,1393102191.688136180817115781000000000000000000,0.534090053799107,0.46590994620089304,2990067507.782829081046436008000000000000000000,0.50
2022-02-03T00:00:00+00:00,1593831405.620012922637211227000000000000000000,1393101109.226915544550937726000000000000000000,0.5336014113802943,0.4663985886197057,2986932514.846928467188148953000000000000000000,0.50
2022-02-02T00:00:00+00:00,1593279354.399741290128588327000000000000000000,1393590698.492616044385305526000000000000000000,0.533427744155417,0.466572255844583,2986870052.892357334513893853000000000000000000,0.50
2022-02-01T00:00:00+00:00,1593989087.773310151995058727000000000000000000,1365415320.076153131956676130000000000000000000,0.5386182042391524,0.4613817957608476,2959404407.849463283951734857000000000000000000,0.50
2022-01-31T00:00:00+00:00,1603335876.722200446510986827000000000000000000,1360102423.915427919115215630000000000000000000,0.5410390614095858,0.4589609385904142,2963438300.637628365626202457000000000000000000,0.50
2022-01-30T00:00:00+00:00,1604747508.590363168681314127000000000000000000,1363873093.498695701901879530000000000000000000,0.540570090856703,0.4594299091432969,2968620602.089058870583193657000000000000000000,0.50
2022-01-29T00:00:00+00:00,1600788806.898389420864016727000000000000000000,1345379227.462950218483010630000000000000000000,0.5433460645245929,0.4566539354754071,2946168034.361339639347027357000000000000000000,0.50
2022-01-28T00:00:00+00:00,1598660520.000008859229805227000000000000000000,1330689062.365386493233388630000000000000000000,0.5457390710975234,0.45426092890247666,2929349582.365395352463193857000000000000000000,0.50
2022-01-27T00:00:00+00:00,1598541952.545416931674346027000000000000000000,1312533717.837811161466059330000000000000000000,0.5491241498146894,0.4508758501853107,2911075670.383228093140405357000000000000000000,0.50
2022-01-26T00:00:00+00:00,1584113441.415996968394426827000000000000000000,1319548969.668861097743771530000000000000000000,0.545557030103973,0.4544429698960269,2903662411.084858066138198357000000000000000000,0.50
2022-01-25T00:00:00+00:00,1577946063.300070569034306127000000000000000000,1297962443.671163825107751530000000000000000000,0.5486774212305822,0.45132257876941784,2875908506.971234394142057657000000000000000000,0.50
2022-01-24T00:00:00+00:00,1518207019.748412730215576027000000000000000000,1219445707.863243765034069088000000000000000000,0.5545652318995569,0.44543476810044313,2737652727.611656495249645115000000000000000000,0.50
2022-01-23T00:00:00+00:00,1522766076.490284864998677227000000000000000000,1282156563.774411168728471588000000000000000000,0.5428905790951097,0.4571094209048903,2804922640.264696033727148815000000000000000000,0.50
2022-01-22T00:00:00+00:00,1521120222.353621785015385927000000000000000000,1282988240.127128043376627688000000000000000000,0.5424612645004149,0.4575387354995851,2804108462.480749828392013615000000000000000000,0.50
2022-01-21T00:00:00+00:00,1593903008.372723469888681427000000000000000000,1492199164.747092950007428088000000000000000000,0.5164777181571432,0.4835222818428569,3086102173.119816419896109515000000000000000000,0.50
2022-01-20T00:00:00+00:00,1568614996.796301016033912127000000000000000000,1536537878.431537453968712253000000000000000000,0.5051651431755046,0.49483485682449535,3105152875.227838470002624380000000000000000000,0.50
2022-01-19T00:00:00+00:00,1454540805.578201347465324427000000000000000000,1424377562.348181466523083653000000000000000000,0.5052386416311876,0.49476135836881235,2878918367.926382813988408080000000000000000000,0.50
2022-01-18T00:00:00+00:00,1381163702.832034002562203327000000000000000000,1387366811.180618482429261653000000000000000000,0.4988797110385477,0.5011202889614523,2768530514.012652484991464980000000000000000000,0.50
2022-01-17T00:00:00+00:00,1414171217.905517182484707127000000000000000000,1361812734.599943538912168353000000000000000000,0.5094306170715284,0.49056938292847163,2775983952.505460721396875480000000000000000000,0.50
2022-01-16T00:00:00+00:00,1383384705.686611651965660090000000000000000000,1370063890.123364392783268543000000000000000000,0.5024189330397375,0.4975810669602625,2753448595.809976044748928633000000000000000000,0.50
2022-01-15T00:00:00+00:00,1352702645.703497342033611890000000000000000000,1356368311.786841194011324170000000000000000000,0.4993234459080504,0.5006765540919496,2709070957.490338536044936060000000000000000000,0.50
2022-01-14T00:00:00+00:00,1329839159.320376808588357290000000000000000000,1329448417.262050836712410270000000000000000000,0.5000734674319857,0.4999265325680143,2659287576.582427645300767560000000000000000000,0.50
2022-01-13T00:00:00+00:00,1340438584.084147336099732925000000000000000000,1321236318.151211937399216570000000000000000000,0.5036071771794536,0.4963928228205464,2661674902.235359273498949495000000000000000000,0.50
2022-01-12T00:00:00+00:00,1348458917.454161806234625628000000000000000000,1314330316.587543750415536970000000000000000000,0.5064084307594289,0.49359156924057107,2662789234.041705556650162598000000000000000000,0.50
2022-01-11T00:00:00+00:00,1335023679.367960672509581328000000000000000000,1315482856.729087507295675870000000000000000000,0.5036862430582133,0.49631375694178675,2650506536.097048179805257198000000000000000000,0.50
2022-01-10T00:00:00+00:00,1267421422.087253185189469828000000000000000000,1254721991.478807746696438770000000000000000000,0.5025175869342199,0.4974824130657801,2522143413.566060931885908598000000000000000000,0.50
2022-01-09T00:00:00+00:00,1198815777.619331265410865728000000000000000000,1190917739.375152061052974870000000000000000000,0.5016524935077515,0.49834750649224846,2389733516.994483326463840598000000000000000000,0.50
2022-01-08T00:00:00+00:00,1202523615.231862249564535128000000000000000000,1185185495.340347069769212770000000000000000000,0.5036307018754391,0.4963692981245609,2387709110.572209319333747898000000000000000000,0.50
2022-01-07T00:00:00+00:00,1212984985.018285872558930628000000000000000000,1173809782.451925860643498370000000000000000000,0.5082066550296409,0.4917933449703591,2386794767.470211733202428998000000000000000000,0.50
2022-01-06T00:00:00+00:00,1227849709.073068186562450534000000000000000000,1173492601.789743682565866238000000000000000000,0.511318067198798,0.488681932801202,2401342310.862811869128316772000000000000000000,0.50
2022-01-05T00:00:00+00:00,1234594186.789559461873667534000000000000000000,1163387451.368704845825419102000000000000000000,0.5148472228243466,0.48515277717565347,2397981638.158264307699086636000000000000000000,0.50
2022-01-04T00:00:00+00:00,1163616596.705047165123214434000000000000000000,1135098906.107712254655464502000000000000000000,0.5062029621678803,0.4937970378321197,2298715502.812759419778678936000000000000000000,0.50
2022-01-03T00:00:00+00:00,1103257110.568321496978991956000000000000000000,1127534623.669227954669653102000000000000000000,0.4945585433350182,0.5054414566649819,2230791734.237549451648645058000000000000000000,0.50
2022-01-02T00:00:00+00:00,1069603002.558870869571679156000000000000000000,1076141602.551404000341836302000000000000000000,0.4984763797198975,0.5015236202801026,2145744605.110274869913515458000000000000000000,0.50
2022-01-01T00:00:00+00:00,1072845844.663165189279487356000000000000000000,1067977425.686298313161603702000000000000000000,0.5011370436421106,0.49886295635788935,2140823270.349463502441091058000000000000000000,0.50
2021-12-31T00:00:00+00:00,1056244505.872179007930657456000000000000000000,1043697847.876654156031095002000000000000000000,0.5029873815281468,0.4970126184718532,2099942353.748833163961752458000000000000000000,0.50
2021-12-30T00:00:00+00:00,1031194188.604163908948892256000000000000000000,1014109019.207533034058581202000000000000000000,0.50417668376292,0.4958233162370799,2045303207.811696943007473458000000000000000000,0.50
2021-12-29T00:00:00+00:00,1016868951.084969536828978956000000000000000000,1006477704.309750592074527572000000000000000000,0.5025678364969032,0.4974321635030969,2023346655.394720128903506528000000000000000000,0.50
2021-12-28T00:00:00+00:00,948482433.960462224425798356000000000000000000,931776157.608793172828540772000000000000000000,0.5044425475374975,0.4955574524625025,1880258591.569255397254339128000000000000000000,0.50
2021-12-27T00:00:00+00:00,918412545.055743011178830056000000000000000000,922404979.485968769219410672000000000000000000,0.4989155811542973,0.5010844188457028,1840817524.541711780398240728000000000000000000,0.50
2021-12-26T00:00:00+00:00,919338134.404248143907265056000000000000000000,909771872.793203979951750472000000000000000000,0.502615004448448,0.497384995551552,1829110007.197452123859015528000000000000000000,0.50
2021-12-25T00:00:00+00:00,918152687.408881674785837156000000000000000000,890394368.425321960657625072000000000000000000,0.507674204244234,0.49232579575576596,1808547055.834203635443462228000000000000000000,0.50
2021-12-24T00:00:00+00:00,915652569.855155428776977656000000000000000000,878920988.028402716203699372000000000000000000,0.5102340697224115,0.4897659302775885,1794573557.883558144980677028000000000000000000,0.50
2021-12-23T00:00:00+00:00,910571993.645302854927558656000000000000000000,890289475.868001674330834972000000000000000000,0.505631337590554,0.494368662409446,1800861469.513304529258393628000000000000000000,0.50
2021-12-22T00:00:00+00:00,840344542.075192599796047556000000000000000000,834774274.492792456603469372000000000000000000,0.5016626485020963,0.4983373514979037,1675118816.567985056399516928000000000000000000,0.50
2021-12-21T00:00:00+00:00,817119810.385178196032976256000000000000000000,817997496.179577598229994572000000000000000000,0.49973161381422737,0.5002683861857726,1635117306.564755794262970828000000000000000000,0.50
2021-12-20T00:00:00+00:00,818397873.525861568328470356000000000000000000,824515857.876534390910942167000000000000000000,0.4981380688974306,0.5018619311025694,1642913731.402395959239412523000000000000000000,0.50
2021-12-19T00:00:00+00:00,816511396.062672490337517856000000000000000000,823221174.068415687628096302000000000000000000,0.49795400233917203,0.5020459976608279,1639732570.131088177965614158000000000000000000,0.50
2021-12-18T00:00:00+00:00,816550315.796050328807752056000000000000000000,812801602.650513199634724902000000000000000000,0.5011503693901533,0.49884963060984666,1629351918.446563528442476958000000000000000000,0.50
2021-12-17T00:00:00+00:00,790418213.771509982112272756000000000000000000,804641569.566642767597165102000000000000000000,0.4955414348904948,0.5044585651095052,1595059783.338152749709437858000000000000000000,0.50
2021-12-16T00:00:00+00:00,795554882.133859556004105138000000000000000000,789220546.866313771998834559000000000000000000,0.5019984961754304,0.4980015038245696,1584775429.000173328002939697000000000000000000,0.50
2021-12-15T00:00:00+00:00,797423170.110438665286733838000000000000000000,773056320.684636388288682459000000000000000000,0.5077577738418814,0.4922422261581187,1570479490.795075053575416297000000000000000000,0.50
2021-12-14T00:00:00+00:00,793007187.116825645950173538000000000000000000,782832502.723193433150434659000000000000000000,0.5032283373934645,0.49677166260653544,1575839689.840019079100608197000000000000000000,0.50
2021-12-13T00:00:00+00:00,792407808.469608102080928838000000000000000000,783591256.462892379771358459000000000000000000,0.5027971311033402,0.49720286889665977,1575999064.932500481852287297000000000000000000,0.50
2021-12-12T00:00:00+00:00,772295842.764851153623201338000000000000000000,774624313.815917459580717159000000000000000000,0.49924738486302583,0.5007526151369742,1546920156.580768613203918497000000000000000000,0.50
2021-12-11T00:00:00+00:00,737464209.937678260657328438000000000000000000,746403331.539410613702359559000000000000000000,0.49698789772271923,0.5030121022772808,1483867541.477088874359687997000000000000000000,0.50
2021-12-10T00:00:00+00:00,737043646.270569425002871938000000000000000000,744208217.680909758407841159000000000000000000,0.4975815823140206,0.5024184176859794,1481251863.951479183410713097000000000000000000,0.50
2021-12-09T00:00:00+00:00,739587686.640538057625409738000000000000000000,731134498.466509542105003259000000000000000000,0.502873822214565,0.49712617778543494,1470722185.107047599730412997000000000000000000,0.50
2021-12-08T00:00:00+00:00,699968558.340321783707022738000000000000000000,697913849.191999139735971059000000000000000000,0.5007349363355784,0.4992650636644216,1397882407.532320923442993797000000000000000000,0.50
2021-12-07T00:00:00+00:00,681389541.706990620983534338000000000000000000,678282965.353846071237971059000000000000000000,0.5011423987530129,0.4988576012469871,1359672507.060836692221505397000000000000000000,0.50
2021-12-06T00:00:00+00:00,646468089.401045498925259138000000000000000000,669038567.259657615927653359000000000000000000,0.4914213745159203,0.5085786254840797,1315506656.660703114852912497000000000000000000,0.50
2021-12-05T00:00:00+00:00,652811161.127588450398333738000000000000000000,660220006.737196364933905259000000000000000000,0.4971787243932465,0.5028212756067535,1313031167.864784815332238997000000000000000000,0.50
2021-12-04T00:00:00+00:00,649617493.335791751123110038000000000000000000,659457378.686143407089671459000000000000000000,0.496241664414827,0.503758335585173,1309074872.021935158212781497000000000000000000,0.50
2021-12-03T00:00:00+00:00,650007882.095206168836791033000000000000000000,666092340.404234363440560742000000000000000000,0.49388934898951625,0.5061106510104838,1316100222.499440532277351775000000000000000000,0.50
2021-12-02T00:00:00+00:00,650741194.700933401296401533000000000000000000,640288461.670461232669412628000000000000000000,0.5040482156931433,0.4959517843068567,1291029656.371394633965814161000000000000000000,0.50
2021-12-01T00:00:00+00:00,623960195.831644341619152833000000000000000000,630032493.553512820694594994000000000000000000,0.497578814544427,0.502421185455573,1253992689.385157162313747827000000000000000000,0.50
2021-11-30T00:00:00+00:00,625832098.374132524287401889000000000000000000,624058241.687867106867460524000000000000000000,0.500709604926692,0.499290395073308,1249890340.061999631154862413000000000000000000,0.50
2021-11-29T00:00:00+00:00,600424622.898640143841452089000000000000000000,619370131.768012412749116724000000000000000000,0.4922341407040442,0.5077658592959557,1219794754.666652556590568813000000000000000000,0.50
2021-11-28T00:00:00+00:00,611543328.881269839362591689000000000000000000,602244223.534845413046820724000000000000000000,0.5038306148913432,0.49616938510865677,1213787552.416115252409412413000000000000000000,0.50
2021-11-27T00:00:00+00:00,582358211.976454524964746989000000000000000000,593935342.776878074209641524000000000000000000,0.4950789789021452,0.5049210210978547,1176293554.753332599174388513000000000000000000,0.50
2021-11-26T00:00:00+00:00,575254955.367236103337746989000000000000000000,580453237.410240937657613424000000000000000000,0.49775104041163193,0.502248959588368,1155708192.777477040995360413000000000000000000,0.50
2021-11-25T00:00:00+00:00,577106083.842612910535927789000000000000000000,582386046.001898284218118124000000000000000000,0.49772315739650885,0.5022768426034911,1159492129.844511194754045913000000000000000000,0.50
2021-11-24T00:00:00+00:00,577519661.918571189599253989000000000000000000,578285851.696066636009274624000000000000000000,0.4996685472735377,0.5003314527264623,1155805513.614637825608528613000000000000000000,0.50
2021-11-23T00:00:00+00:00,563541238.916132690561533289000000000000000000,569627304.271463851718649824000000000000000000,0.4973145806985556,0.5026854193014444,1133168543.187596542280183113000000000000000000,0.50
2021-11-22T00:00:00+00:00,565955707.028113077317727889000000000000000000,572254724.965229187223605024000000000000000000,0.49723292909638656,0.5027670709036134,1138210431.993342264541332913000000000000000000,0.50
2021-11-21T00:00:00+00:00,553858805.098475743905727889000000000000000000,566814205.621137929669391624000000000000000000,0.4942198123811587,0.5057801876188412,1120673010.719613673575119513000000000000000000,0.50
2021-11-20T00:00:00+00:00,556386682.108728772164727889000000000000000000,557773967.567610573645017124000000000000000000,0.4993774302389495,0.5006225697610506,1114160649.676339345809745013000000000000000000,0.50
2021-11-19T00:00:00+00:00,537016680.282988914741524989000000000000000000,553856098.292959931456905924000000000000000000,0.4922816764976235,0.5077183235023766,1090872778.575948846198430913000000000000000000,0.50
2021-11-18T00:00:00+00:00,530432069.149574743960142189000000000000000000,547774089.179530961417690524000000000000000000,0.49195792942936295,0.508042070570637,1078206158.329105705377832713000000000000000000,0.50
2021-11-17T00:00:00+00:00,520492958.872089300669407589000000000000000000,534801599.915409948523189861000000000000000000,0.4932205463753358,0.5067794536246643,1055294558.787499249192597450000000000000000000,0.50
2021-11-16T00:00:00+00:00,530271868.683471134167021189000000000000000000,523985608.005289430664515961000000000000000000,0.5029813687913913,0.4970186312086087,1054257476.688760564831537150000000000000000000,0.50
2021-11-15T00:00:00+00:00,519826308.686418598064200089000000000000000000,526325889.823087675231879961000000000000000000,0.4968935776525016,0.5031064223474985,1046152198.509506273296080050000000000000000000,0.50
2021-11-14T00:00:00+00:00,509363560.107591155196817189000000000000000000,517459907.410206861362015161000000000000000000,0.4960575758352176,0.5039424241647824,1026823467.517798016558832350000000000000000000,0.50
2021-11-13T00:00:00+00:00,502008992.923217131763546789000000000000000000,516609100.420456992943146361000000000000000000,0.4928333751419464,0.5071666248580536,1018618093.343674124706693150000000000000000000,0.50
2021-11-12T00:00:00+00:00,482696706.865384990948990689000000000000000000,502920021.681255230287663761000000000000000000,0.4897407814670055,0.5102592185329945,985616728.546640221236654450000000000000000000,0.50
2021-11-11T00:00:00+00:00,452453640.378288760706427449000000000000000000,484524870.834413418642583473000000000000000000,0.4828858239157396,0.5171141760842604,936978511.212702179349010922000000000000000000,0.50
2021-11-10T00:00:00+00:00,468320719.708183529450672691000000000000000000,467946231.955103159909360090000000000000000000,0.5001999898385899,0.4998000101614101,936266951.663286689360032781000000000000000000,0.50
2021-11-09T00:00:00+00:00,447929308.356139347592575134000000000000000000,445928040.486720649090428217000000000000000000,0.5011194559579386,0.4988805440420614,893857348.842859996683003351000000000000000000,0.50
2021-11-08T00:00:00+00:00,409319335.864115051106113468000000000000000000,418650779.772744897866080008000000000000000000,0.4943648667189804,0.5056351332810196,827970115.636859948972193476000000000000000000,0.50
2021-11-07T00:00:00+00:00,387332350.963125969060957362000000000000000000,396521812.302028594192744976000000000000000000,0.4941382837716752,0.5058617162283248,783854163.265154563253702338000000000000000000,0.50
2021-11-06T00:00:00+00:00,396037695.894011279519007662000000000000000000,390576391.660070359476190339000000000000000000,0.5034713999662289,0.49652860003377103,786614087.554081638995198001000000000000000000,0.50
2021-11-05T00:00:00+00:00,382516018.121175646431418962000000000000000000,384994138.139248512829159639000000000000000000,0.4983856109278429,0.5016143890721572,767510156.260424159260578601000000000000000000,0.50
2021-11-04T00:00:00+00:00,385431111.035388989565766662000000000000000000,385289421.187531061629859739000000000000000000,0.5000919203796539,0.4999080796203461,770720532.222920051195626401000000000000000000,0.50
2021-11-03T00:00:00+00:00,384102566.544454451852709362000000000000000000,385746293.370088947465821239000000000000000000,0.4989324353706149,0.5010675646293852,769848859.914543399318530601000000000000000000,0.50
2021-11-02T00:00:00+00:00,366242819.341887246037878562000000000000000000,368580524.233916015986941839000000000000000000,0.4984093422504428,0.5015906577495572,734823343.575803262024820401000000000000000000,0.50
2021-11-01T00:00:00+00:00,369333731.845500444867426362000000000000000000,362986901.609769029421119339000000000000000000,0.504333368435753,0.495666631564247,732320633.455269474288545701000000000000000000,0.50
2021-10-31T00:00:00+00:00,354984076.931518816420731062000000000000000000,359981230.070596666051533539000000000000000000,0.4965053177474924,0.5034946822525076,714965307.002115482472264601000000000000000000,0.50
2021-10-30T00:00:00+00:00,353939156.888827823565634562000000000000000000,346906089.161610361397662839000000000000000000,0.505017561128403,0.494982438871597,700845246.050438184963297401000000000000000000,0.50
2021-10-29T00:00:00+00:00,336907891.093294012341634562000000000000000000,325166437.038393639747407139000000000000000000,0.508867172125548,0.49113282787445206,662074328.131687652089041701000000000000000000,0.50
2021-10-28T00:00:00+00:00,312213843.317719310974911462000000000000000000,320536423.988501331444268339000000000000000000,0.49342348703682626,0.5065765129631737,632750267.306220642419179801000000000000000000,0.50
2021-10-27T00:00:00+00:00,302495994.142386988744376762000000000000000000,293316541.217569254104117139000000000000000000,0.5077033063086462,0.49229669369135376,595812535.359956242848493901000000000000000000,0.50
2021-10-26T00:00:00+00:00,288446901.712238120040318462000000000000000000,290093748.640477569342870501000000000000000000,0.49857672323696234,0.5014232767630377,578540650.352715689383188963000000000000000000,0.50
2021-10-25T00:00:00+00:00,279906620.714731206830525562000000000000000000,275808881.478634253641406101000000000000000000,0.503686903838316,0.4963130961616839,555715502.193365460471931663000000000000000000,0.50
2021-10-24T00:00:00+00:00,265401414.067046201374614862000000000000000000,263388276.045327796502049901000000000000000000,0.5019035337293458,0.49809646627065424,528789690.112373997876664763000000000000000000,0.50
2021-10-23T00:00:00+00:00,266680273.021350216427347562000000000000000000,260427153.730172707243178801000000000000000000,0.5059315416306259,0.4940684583693741,527107426.751522923670526363000000000000000000,0.50
2021-10-22T00:00:00+00:00,258349521.798506421367497262000000000000000000,258981051.325983592529491301000000000000000000,0.4993896267103808,0.5006103732896192,517330573.124490013896988563000000000000000000,0.50
2021-10-21T00:00:00+00:00,253299548.801245458722736362000000000000000000,256051621.736591972440711801000000000000000000,0.49729845233059883,0.5027015476694012,509351170.537837431163448163000000000000000000,0.50
2021-10-20T00:00:00+00:00,239342294.596417130825567462000000000000000000,250534222.973733747109658501000000000000000000,0.4885767862145853,0.5114232137854148,489876517.570150877935225963000000000000000000,0.50
2021-10-19T00:00:00+00:00,239057841.832267943631783862000000000000000000,240948698.681220541637515001000000000000000000,0.4980303842871288,0.5019696157128711,480006540.513488485269298863000000000000000000,0.50
2021-10-18T00:00:00+00:00,239798167.505951455675416662000000000000000000,231697455.991108590816455301000000000000000000,0.5085904418950491,0.4914095581049509,471495623.497060046491871963000000000000000000,0.50
2021-10-17T00:00:00+00:00,240632992.867647922794003662000000000000000000,229471707.139578139010889101000000000000000000,0.5118710637522856,0.48812893624771436,470104700.007226061804892763000000000000000000,0.50
2021-10-16T00:00:00+00:00,240361256.853531322878089362000000000000000000,231251215.826041523876295701000000000000000000,0.509658397047611,0.49034160295238904,471612472.679572846754385063000000000000000000,0.50
2021-10-15T00:00:00+00:00,220366985.378718502275940362000000000000000000,227536011.222561454811778201000000000000000000,0.49199712225834386,0.5080028777416562,447902996.601279957087718563000000000000000000,0.50
2021-10-14T00:00:00+00:00,216838658.452149879346940362000000000000000000,223322967.303775686371190401000000000000000000,0.49263417291263206,0.5073658270873679,440161625.755925565718130763000000000000000000,0.50
2021-10-13T00:00:00+00:00,217038184.890804074733642462000000000000000000,219431930.189759340782300201000000000000000000,0.49725783597061,0.50274216402939,436470115.080563415515942663000000000000000000,0.50
2021-10-12T00:00:00+00:00,217949328.244415356161996362000000000000000000,217097468.560520593797682501000000000000000000,0.500979043737537,0.49902095626246307,435046796.804935949959678863000000000000000000,0.50
2021-10-11T00:00:00+00:00,220075138.968635026641591462000000000000000000,207108130.108444601622862701000000000000000000,0.5151773369872437,0.48482266301275634,427183269.077079628264454163000000000000000000,0.50
