time,fei,crv,fei_p,crv_p,ideal
2022-01-06T00:00:00+00:00,124465413.24847340097525880000,118109202.37983428460409763700,0.5131015581580445,0.4868984418419555,0.5
2022-01-05T00:00:00+00:00,125723029.97632614955798180000,119853458.3544681272807209,0.5119505976768257,0.4880494023231743,0.5
2022-01-04T00:00:00+00:00,123171810.54735669893598180000,118766522.8860797428568732,0.5091041539361701,0.4908958460638298,0.5
2022-01-03T00:00:00+00:00,126488044.37125281684398180000,120651897.6770418394954839,0.5118073724664678,0.48819262753353215,0.5
2022-01-01T00:00:00+00:00,129839254.93001913742298180000,125554467.5118162503015917,0.5083885918910531,0.49161140810894693,0.5
2021-12-31T00:00:00+00:00,130309499.93973141749798180000,125652554.9120035824983159,0.5090969441357731,0.49090305586422694,0.5
2021-12-30T00:00:00+00:00,131390556.23328252763198180000,126988783.2570773984473159,0.5085180436347724,0.49148195636522757,0.5
2021-12-29T00:00:00+00:00,134128694.13111815486398180000,125047499.0467795585140344,0.517519346536017,0.4824806534639829,0.5
2021-12-28T00:00:00+00:00,132163337.43219906122698180000,126995667.6138211041483026,0.5099700757406834,0.4900299242593166,0.5
2021-12-27T00:00:00+00:00,130567675.50160475597298180000,121988543.3362133115999023,0.5169845989238947,0.4830154010761053,0.5
2021-12-26T00:00:00+00:00,127582751.78006203144498180000,119339496.8204747048349023,0.516692005289736,0.48330799471026403,0.5
2021-12-25T00:00:00+00:00,125859528.18300183226398180000,117985151.5125241480849023,0.5161462958312437,0.4838537041687562,0.5
2021-12-24T00:00:00+00:00,135275896.22011266299098180000,128205201.3228027072359023,0.5134178409063259,0.4865821590936741,0.5
2021-12-23T00:00:00+00:00,132933828.45027185298376510000,128385827.2414826370791828,0.5087019883689,0.4912980116311,0.5
2021-12-22T00:00:00+00:00,133153600.75807833209076510000,128709567.3299093223661828,0.5084854114089764,0.49151458859102365,0.5
2021-12-21T00:00:00+00:00,134010977.80331905677876510000,130723926.9260139725805292,0.5062081932125002,0.4937918067874998,0.5
2021-12-20T00:00:00+00:00,135189312.38906158870730340000,133435808.6091062115367225,0.5032638492138033,0.4967361507861967,0.5
2021-12-19T00:00:00+00:00,137317813.86270100056630340000,132849009.5284854155537225,0.5082704535629547,0.4917295464370453,0.5
2021-12-18T00:00:00+00:00,135586892.37898501007130340000,132072641.1352741257488442,0.5065647787649672,0.49343522123503275,0.5
2021-12-17T00:00:00+00:00,139520134.31931660066030340000,133856625.5913474785298442,0.5103584312174522,0.4896415687825478,0.5
2021-12-16T00:00:00+00:00,138830182.95404214276660660000,134625358.4011228902788141,0.5076883147660519,0.49231168523394814,0.5
2021-12-15T00:00:00+00:00,139766915.87187422671360660000,133859969.7762207722098141,0.510793796964912,0.489206203035088,0.5
2021-12-14T00:00:00+00:00,121028207.85433600791560660000,117510854.4439221967576411,0.507372698996393,0.49262730100360697,0.5
2021-12-13T00:00:00+00:00,120896338.15092119081160660000,116566292.8950508550920309,0.5091173192952454,0.49088268070475466,0.5
2021-12-11T00:00:00+00:00,119990772.74138861107460660000,116890288.7001858610969650,0.5065443898772116,0.49345561012278844,0.5
2021-12-10T00:00:00+00:00,122092218.35570877310460660000,115293109.9350189159289650,0.5143208269644258,0.4856791730355742,0.5
2021-12-09T00:00:00+00:00,120436728.85567178555777160000,116989338.1286045270643872,0.5072599246806703,0.4927400753193297,0.5
2021-12-08T00:00:00+00:00,121318675.09005500625577160000,119089646.4045695968033872,0.504635922483106,0.495364077516894,0.5
2021-12-07T00:00:00+00:00,118421138.49842238707377160000,115745063.8102669205760066,0.5057140498111417,0.4942859501888583,0.5
2021-12-06T00:00:00+00:00,118021138.49842238707377160000,116137171.0556319354260066,0.5040228498539693,0.4959771501460307,0.5
2021-12-05T00:00:00+00:00,115137673.71633093500277160000,111596350.0874789693240066,0.5078094226209213,0.4921905773790787,0.5
2021-12-04T00:00:00+00:00,114115295.75438394219877160000,111620465.6368450839334279,0.5055259966390859,0.49447400336091407,0.5
2021-12-03T00:00:00+00:00,115662275.96389987141577160000,111261776.9130831086454279,0.5096959731571564,0.4903040268428435,0.5
2021-12-02T00:00:00+00:00,115145874.47101130641777160000,111105182.2984654666754279,0.5089296647499482,0.49107033525005184,0.5
2021-12-01T00:00:00+00:00,113728646.50848997195477160000,112570173.6934069575594279,0.5025596086052271,0.4974403913947729,0.5
2021-11-30T00:00:00+00:00,120089557.50801953040429390000,116914254.8615750456898276,0.5066988429736581,0.4933011570263419,0.5
2021-11-29T00:00:00+00:00,118634713.15588549838929390000,118533589.7414854356065416,0.5002131891428253,0.49978681085717463,0.5
2021-11-28T00:00:00+00:00,118435578.68187603826955590000,116851544.5385653137695416,0.5033661726184365,0.4966338273815634,0.5
2021-11-27T00:00:00+00:00,124251446.18653936526755590000,119500039.8438926474635416,0.5097464151296569,0.4902535848703431,0.5
2021-11-26T00:00:00+00:00,121129196.83767593751155590000,118228903.8653194512695416,0.5060584809200906,0.4939415190799093,0.5
2021-11-25T00:00:00+00:00,120438907.07977288451355590000,117319131.0817095355535416,0.5065608212916537,0.49343917870834625,0.5
2021-11-24T00:00:00+00:00,123206014.19453583265499440000,120160834.4350193980995979,0.5062563569702785,0.49374364302972157,0.5
2021-11-23T00:00:00+00:00,119939804.53944503546999440000,117742891.0008912577564628,0.5046215260508541,0.4953784739491459,0.5
2021-11-22T00:00:00+00:00,121027815.31879339943599440000,117567090.9889844097824628,0.5072523013658657,0.4927476986341343,0.5
2021-11-21T00:00:00+00:00,115274859.61032976021599440000,112755662.9780718644004628,0.5055238145395234,0.4944761854604765,0.5
2021-11-20T00:00:00+00:00,116302334.59055222944099440000,112243165.8778025371314628,0.508880438915733,0.491119561084267,0.5
2021-11-19T00:00:00+00:00,117297623.15954472431237390000,114223560.7026541772652825,0.5066388362516326,0.49336116374836736,0.5
2021-11-18T00:00:00+00:00,120720782.72126468173337390000,116944280.3822509934362825,0.50794500943828,0.49205499056172,0.5
2021-11-17T00:00:00+00:00,125136887.27525126581737390000,122257955.2987642381522825,0.5058184963488592,0.4941815036511408,0.5
2021-11-16T00:00:00+00:00,122403443.86982435806237390000,117150078.8503941962632996,0.5109649087180523,0.4890350912819476,0.5
2021-11-15T00:00:00+00:00,120005121.61110208965137390000,116405244.0626790462732996,0.5076136203633949,0.49238637963660514,0.5
2021-11-14T00:00:00+00:00,119116676.57923592167537390000,117110581.9488987531682996,0.5042461116528986,0.4957538883471015,0.5
2021-11-13T00:00:00+00:00,116013278.35307232174237390000,113668991.1839194413045608,0.5051033263775185,0.4948966736224815,0.5
2021-11-12T00:00:00+00:00,114996135.63307232174237390000,112664136.3602396060065535,0.5051216649536929,0.494878335046307,0.5
2021-11-11T00:00:00+00:00,112209793.05829846602437390000,110854916.1521781136345535,0.5030369593444787,0.4969630406555213,0.5
2021-11-10T00:00:00+00:00,110546824.44225672733437390000,108383004.7576101231485535,0.50494181101898,0.49505818898102005,0.5
2021-11-09T00:00:00+00:00,108777887.17749333763637390000,108898910.2922941684347150,0.49972201190892285,0.5002779880910772,0.5
2021-11-08T00:00:00+00:00,106119851.51702701951937390000,106923451.4159512027652930,0.4981139986851007,0.5018860013148994,0.5
2021-11-07T00:00:00+00:00,105469844.13233096747637390000,102923473.3355382885342930,0.5061095308326892,0.4938904691673108,0.5
2021-11-06T00:00:00+00:00,92234386.74273754973037390000,90179829.9619653971862930,0.5056315697808196,0.4943684302191804,0.5
2021-11-05T00:00:00+00:00,89735410.72534460593037390000,89488424.4635310903742930,0.5006890441261711,0.49931095587382884,0.5
2021-11-04T00:00:00+00:00,89858231.08942310785331300000,88169068.5900047738718744,0.5047441108820389,0.49525588911796115,0.5
2021-11-03T00:00:00+00:00,92248095.28539483258331300000,89298902.1233058785970629,0.5081223958649388,0.49187760413506126,0.5
2021-11-02T00:00:00+00:00,92794925.86387261664370960000,90515568.4276424110160040,0.5062172038896077,0.4937827961103924,0.5
2021-11-01T00:00:00+00:00,96579068.92743238029470960000,92738840.5728007675883747,0.5101422743489223,0.4898577256510777,0.5
2021-10-31T00:00:00+00:00,95738196.35446233873270960000,92589774.7140553699833747,0.5083588795189152,0.4916411204810848,0.5
2021-10-30T00:00:00+00:00,96684540.32526419544823310000,93596689.6014344082236539,0.5081139130880626,0.49188608691193736,0.5
2021-10-29T00:00:00+00:00,94636865.74936344651056950000,92590474.8810293214163770,0.5054649894119202,0.49453501058807986,0.5
2021-10-28T00:00:00+00:00,91358688.83290126366156950000,86593695.1224937398843770,0.5133883952675843,0.48661160473241566,0.5
2021-10-27T00:00:00+00:00,99158574.68388171894756950000,96517444.2097504307073770,0.5067487331586784,0.49325126684132153,0.5
2021-10-26T00:00:00+00:00,96502100.14404060728656950000,92319219.2145844774384452,0.5110762940955614,0.4889237059044385,0.5
2021-10-25T00:00:00+00:00,96795120.50742375631656950000,93835881.0540122583734452,0.5077616951838178,0.49223830481618225,0.5
2021-10-24T00:00:00+00:00,93723028.90248972602856950000,89827731.0678404337046518,0.5106109553435761,0.4893890446564238,0.5
2021-10-23T00:00:00+00:00,91078875.72337986229856950000,90405118.6418346680266518,0.5018562438078956,0.4981437561921044,0.5
2021-10-22T00:00:00+00:00,89287471.47401675129756950000,87436006.6437647445960365,0.5052383102968867,0.4947616897031133,0.5
2021-10-21T00:00:00+00:00,88979948.09986758765645120000,85192973.0331930820561762,0.5108713083584946,0.48912869164150546,0.5
2021-10-20T00:00:00+00:00,89402116.38056009449345120000,87738476.5465759262779049,0.5046958176172203,0.49530418238277973,0.5
2021-10-19T00:00:00+00:00,90950063.02767897163445120000,88488135.0797968578262143,0.5068600999504228,0.4931399000495772,0.5
2021-10-18T00:00:00+00:00,91641931.87378223547945120000,88702124.8904023184250813,0.5081505513298505,0.4918494486701495,0.5
2021-10-17T00:00:00+00:00,91826968.73253199261045120000,87748997.2634048140793238,0.5113544467003437,0.48864555329965637,0.5
2021-10-16T00:00:00+00:00,91540111.46387113273345120000,89585934.0765668762663238,0.5053945234145466,0.4946054765854534,0.5
2021-10-15T00:00:00+00:00,92224382.30513620559561600000,91365937.5199333172861317,0.5023379358618167,0.4976620641381832,0.5
2021-10-14T00:00:00+00:00,90425219.14974244551147940000,88356747.5103842821749833,0.5057849001160459,0.4942150998839541,0.5
2021-10-13T00:00:00+00:00,89968607.93258627072147940000,88183788.3270561550946974,0.5050092495049263,0.49499075049507363,0.5
2021-10-12T00:00:00+00:00,87138797.73804419461007500000,85671743.9371168742364154,0.5042446883931566,0.4957553116068434,0.5
2021-10-11T00:00:00+00:00,86143489.47503584759307500000,84782700.0484767917334154,0.5039806346539184,0.49601936534608154,0.5
2021-10-10T00:00:00+00:00,88016554.42358790083907500000,85002482.2643854252089117,0.5087102327492382,0.49128976725076173,0.5
2021-10-09T00:00:00+00:00,90115539.62520985199507500000,87067485.7757060886449117,0.5086014273732116,0.49139857262678843,0.5
2021-10-08T00:00:00+00:00,89827248.17367525545607500000,89036795.3608411804886827,0.5022096470515091,0.4977903529484909,0.5
2021-10-07T00:00:00+00:00,84141086.96333698799907500000,81578510.1861687382756427,0.5077316648762319,0.49226833512376816,0.5
2021-10-06T00:00:00+00:00,83569285.74102581414407500000,80390133.7486643432506427,0.5096949354976259,0.4903050645023741,0.5
2021-10-05T00:00:00+00:00,86883997.36056878256507500000,85942644.7935662263757631,0.5027234011934427,0.4972765988065572,0.5
2021-10-04T00:00:00+00:00,86333665.92056878256507500000,84273620.2873181596047631,0.506037390544799,0.493962609455201,0.5
2021-10-03T00:00:00+00:00,84712758.82295209932712350000,84113949.6488511215153172,0.501773443252911,0.49822655674708904,0.5
2021-10-02T00:00:00+00:00,86496301.59915489337012350000,85336910.4353302441403172,0.503373594516734,0.49662640548326603,0.5
2021-10-01T00:00:00+00:00,84882501.60915489337012350000,85895561.2500520219280661,0.49703398778526864,0.5029660122147314,0.5
2021-09-30T00:00:00+00:00,84264566.56332747851212350000,81434147.0676031478429130,0.508540861403513,0.49145913859648704,0.5
2021-09-29T00:00:00+00:00,82442074.61950715905490870000,80466164.8938143079489130,0.5060644867675071,0.49393551323249285,0.5
2021-09-28T00:00:00+00:00,78876284.13829687575190870000,78065878.9711942601594445,0.502581859301051,0.49741814069894896,0.5
2021-09-27T00:00:00+00:00,75292370.00629464336490870000,73579671.6938194031244445,0.5057522496934826,0.49424775030651735,0.5
2021-09-26T00:00:00+00:00,74450642.11437430801190870000,73390263.7249540218188079,0.5035862144627709,0.49641378553722915,0.5
2021-09-25T00:00:00+00:00,73363285.15505959391990870000,70563297.3463560473199045,0.5097271392123689,0.49027286078763105,0.5
2021-09-24T00:00:00+00:00,76625222.34406581684189250000,74651897.9543092243880704,0.5065222169283249,0.49347778307167517,0.5
2021-09-23T00:00:00+00:00,73622911.36406581684189250000,74047328.6251976993690704,0.49856295601211614,0.5014370439878839,0.5
2021-09-22T00:00:00+00:00,73648955.64261593302689250000,74458582.2786132134656475,0.49726676087064564,0.5027332391293544,0.5
2021-09-21T00:00:00+00:00,73072792.51228358041089250000,71049130.0376334544884111,0.5070206615303415,0.49297933846965847,0.5
2021-09-20T00:00:00+00:00,71354462.26963437852089250000,71870812.3414374806594111,0.49819741985761506,0.501802580142385,0.5
2021-09-19T00:00:00+00:00,67461071.57681138664046280000,69179407.0946290642119832,0.4937122017775219,0.506287798222478,0.5
2021-09-18T00:00:00+00:00,67172129.17015088416946280000,69668917.9397776588849832,0.4908770474124587,0.5091229525875414,0.5
2021-09-17T00:00:00+00:00,66948166.77436121369446280000,69118778.7032174124016604,0.49202373537071176,0.5079762646292882,0.5
2021-09-16T00:00:00+00:00,65983429.48482847292696790000,68181143.6712657812407456,0.49180963299499203,0.508190367005008,0.5
2021-09-15T00:00:00+00:00,64271709.57902794343111080000,65909451.9185347800797104,0.4937097567702317,0.5062902432297683,0.5
2021-09-14T00:00:00+00:00,61995202.88285100023611080000,62326447.5149726363674825,0.4986677918485571,0.501332208151443,0.5
2021-09-13T00:00:00+00:00,61743827.16237298738511080000,60350493.0037765907216640,0.505705974515032,0.4942940254849681,0.5
2021-09-12T00:00:00+00:00,58652134.20484960603400000000,58801568.7282372853670547,0.49936385775988346,0.5006361422401165,0.5
2021-09-11T00:00:00+00:00,56721067.20063475140800000000,55977410.3532954172513122,0.5032993207338736,0.49670067926612643,0.5
2021-09-10T00:00:00+00:00,56848981.49878123622500000000,55342782.0102160186323122,0.5067126116991842,0.49328738830081575,0.5
2021-09-09T00:00:00+00:00,53548705.12568504915500000000,53399434.3118315638223122,0.5006978654076573,0.4993021345923428,0.5
2021-09-08T00:00:00+00:00,48252609.12807808342300000000,47528012.4096424910092636,0.5037825851764296,0.4962174148235704,0.5
2021-09-07T00:00:00+00:00,43223034.0708630854540000,41291457.1945534645722127,0.5114274892233779,0.4885725107766221,0.5
2021-09-06T00:00:00+00:00,26321457.4435745644070000,27961412.0318727971013197,0.4848943635059676,0.5151056364940324,0.5
2021-09-05T00:00:00+00:00,12218210.3642799512160000,14313770.4672631157739071,0.4605087890668944,0.5394912109331056,0.5
2021-08-25T00:00:00+00:00,515000.000000000000,495639.324486348458,0.5095784297348075,0.4904215702651925,0.5
2021-08-17T00:00:00+00:00,500000.000000000000,510371.993042680286,0.4948672404252588,0.5051327595747411,0.5
