time,lusd,crv,lusd_p,crv_p,ideal
2021-12-03T00:00:00+00:00,47056571.137543797497080991000000000000000000,53994394.236417537958979584000000000000000000,0.46567166343637195,0.5343283365636281,0.5
2021-12-02T00:00:00+00:00,51188927.988996604105037091000000000000000000,51609771.539977649739879584000000000000000000,0.4979530696744737,0.5020469303255263,0.5
2021-12-01T00:00:00+00:00,48996678.165648516209781991000000000000000000,53651580.248585685101788784000000000000000000,0.4773259568411164,0.5226740431588837,0.5
2021-11-30T00:00:00+00:00,45762047.588001330597849391000000000000000000,56826055.497019663091966784000000000000000000,0.4460755800316879,0.5539244199683121,0.5
2021-11-29T00:00:00+00:00,50364397.171363147755849391000000000000000000,52420012.073880990784452684000000000000000000,0.4900003564859086,0.5099996435140914,0.5
2021-11-28T00:00:00+00:00,52099691.282468759420339991000000000000000000,50715311.258542258899995484000000000000000000,0.5067323833570606,0.49326761664293933,0.5
2021-11-27T00:00:00+00:00,45238048.698292473122339991000000000000000000,57480348.809077108240003384000000000000000000,0.44040843506195515,0.5595915649380448,0.5
2021-11-26T00:00:00+00:00,49419836.158526302650247791000000000000000000,51380605.464302954281165584000000000000000000,0.49027400438822794,0.5097259956117721,0.5
2021-11-25T00:00:00+00:00,48920308.626962357493412791000000000000000000,51868377.938176922017307284000000000000000000,0.4853749988630458,0.5146250011369542,0.5
2021-11-24T00:00:00+00:00,50629647.649048072189812791000000000000000000,50493614.905622217926343684000000000000000000,0.5006726085570682,0.4993273914429318,0.5
2021-11-23T00:00:00+00:00,51022809.902584996252358591000000000000000000,49789659.076732074529109284000000000000000000,0.5061160630145162,0.49388393698548383,0.5
2021-11-22T00:00:00+00:00,44026542.693332302323358591000000000000000000,62974998.199488024428103484000000000000000000,0.41145709048650186,0.5885429095134982,0.5
2021-11-21T00:00:00+00:00,54087369.376287420701358591000000000000000000,63580415.991539795208164584000000000000000000,0.45966165851776125,0.5403383414822387,0.5
2021-11-20T00:00:00+00:00,56903645.028472961706358591000000000000000000,61043206.992479036573212541000000000000000000,0.4824515792788148,0.5175484207211852,0.5
2021-11-19T00:00:00+00:00,56507225.928446440459152591000000000000000000,61754267.185031352050988441000000000000000000,0.4778159351854702,0.5221840648145297,0.5
2021-11-18T00:00:00+00:00,56442597.944902801698832291000000000000000000,57944840.488431363383767241000000000000000000,0.49343353359379544,0.5065664664062045,0.5
2021-11-17T00:00:00+00:00,54158886.362988219733832291000000000000000000,63382814.693193789688783041000000000000000000,0.46076316640254866,0.5392368335974513,0.5
2021-11-16T00:00:00+00:00,59546912.642280843660832291000000000000000000,60320835.457667813163605441000000000000000000,0.4967717637660897,0.5032282362339103,0.5
2021-11-15T00:00:00+00:00,54869758.212563797649059291000000000000000000,62601932.584655038272755797000000000000000000,0.46708920115298835,0.5329107988470116,0.5
2021-11-14T00:00:00+00:00,58104374.201737299709064391000000000000000000,59180143.738802290418691397000000000000000000,0.4954138467891799,0.5045861532108201,0.5
2021-11-13T00:00:00+00:00,62062229.782414919718902591000000000000000000,55261207.089180418200209626000000000000000000,0.5289840754523663,0.47101592454763375,0.5
2021-11-12T00:00:00+00:00,60379734.128610289911893791000000000000000000,58871722.499412235473844326000000000000000000,0.5063228226800699,0.49367717731993016,0.5
2021-11-11T00:00:00+00:00,61407271.506017210506640905000000000000000000,52880790.191691283479713214000000000000000000,0.5373025895603971,0.4626974104396029,0.5
2021-11-10T00:00:00+00:00,60003984.778680040171640905000000000000000000,46134588.689793032181967608000000000000000000,0.5653362657686685,0.4346637342313315,0.5
2021-11-09T00:00:00+00:00,53437461.586426520541654305000000000000000000,52644223.698251481868504908000000000000000000,0.5037388069676981,0.4962611930323018,0.5
