# TXs,Agg. # TXs,Unique Senders,Unique Receivers,Unique Users,Vol (Native),Agg. Vol (Native),Mints (Native),Burns (Native),Supply (Native),token,date,chain,supply_ntv
131745.0,12543493.0,55562.0,58715.0,78582.0,6029152977.236416,599306485708.6978,0.0,0.0,-7294.302595,USDT,2021-07-21,ethereum,26069126510.0
136577.0,12411748.0,55959.0,63224.0,80624.0,5697303254.609255,593277332731.4613,0.0,0.0,-7294.302595,USDT,2021-07-20,ethereum,26136700006.0
131166.0,12275171.0,55801.0,59044.0,78127.0,5306728939.578661,587580029476.852,0.0,0.0,-7294.302595,USDT,2021-07-19,ethereum,26038590382.0
100759.0,12144005.0,41585.0,46509.0,60039.0,2968731548.234435,582273300537.2734,0.0,0.0,-7294.302595,USDT,2021-07-18,ethereum,26052628339.0
107572.0,12043246.0,44727.0,49197.0,64004.0,3362656196.902733,579304568989.0391,0.0,0.0,-7294.302595,USDT,2021-07-17,ethereum,26074296768.0
128658.0,11935674.0,50923.0,61351.0,76043.0,5235516657.361468,575941912792.1362,0.0,0.0,-7294.302595,USDT,2021-07-16,ethereum,26173910052.0
133451.0,11807016.0,51338.0,61642.0,76250.0,5744075975.675751,570706396134.7748,0.0,0.0,-7294.302595,USDT,2021-07-15,ethereum,26196805507.0
138768.0,11673565.0,56378.0,63039.0,80805.0,5902594238.421917,564962320159.0991,0.0,0.0,-7294.302595,USDT,2021-07-14,ethereum,26128787737.0
129169.0,11534797.0,50913.0,62244.0,75673.0,7682877355.232936,559059725920.6771,0.0,0.0,-7294.302595,USDT,2021-07-13,ethereum,26325707881.0
137491.0,11405628.0,59264.0,63236.0,84323.0,7176146366.334732,551376848565.4442,0.0,0.0,-7294.302595,USDT,2021-07-12,ethereum,26644857051.0
116325.0,11268137.0,48363.0,52748.0,70157.0,2890276144.152728,544200702199.1095,0.0,0.0,-7294.302595,USDT,2021-07-11,ethereum,26702280681.0
124045.0,11151812.0,48796.0,58732.0,72465.0,3136190783.241642,541310426054.9568,0.0,0.0,-7294.302595,USDT,2021-07-10,ethereum,26673279967.0
152022.0,11027767.0,63464.0,71864.0,90792.0,5643682737.419456,538174235271.71515,0.0,0.0,-7294.302595,USDT,2021-07-09,ethereum,26687436788.0
149105.0,10875745.0,61188.0,70496.0,89798.0,6303044275.782705,532530552534.29565,0.0,0.0,-7294.302595,USDT,2021-07-08,ethereum,26752531652.0
141823.0,10726640.0,57939.0,67820.0,86368.0,7236416064.671629,526227508258.51294,0.0,0.0,-7294.302595,USDT,2021-07-07,ethereum,26814111231.0
136270.0,10584817.0,53843.0,66210.0,82005.0,5860508688.84442,518991092193.8413,0.0,0.0,-7294.302595,USDT,2021-07-06,ethereum,26816257912.0
143381.0,10448547.0,57962.0,67892.0,85874.0,5296536795.138178,513130583504.9969,0.0,0.0,-7294.302595,USDT,2021-07-05,ethereum,26842455492.0
122375.0,10305166.0,48267.0,57889.0,72770.0,3434213141.007694,507834046709.8587,0.0,0.0,-7294.302595,USDT,2021-07-04,ethereum,26841589772.0
134752.0,10182791.0,55245.0,59991.0,80648.0,3612865430.5770974,504399833568.851,0.0,0.0,-7294.302595,USDT,2021-07-03,ethereum,26847290627.0
146319.0,10048039.0,59566.0,67736.0,87102.0,5623810794.168061,500786968138.2739,0.0,0.0,-7294.302595,USDT,2021-07-02,ethereum,26807635184.0
145813.0,9901720.0,58671.0,66958.0,85698.0,6569434534.595929,495163157344.10583,0.0,-0.5,-7294.302595,USDT,2021-07-01,ethereum,26776688455.0
143018.0,9755907.0,57757.0,66153.0,84913.0,6564120198.744586,488593722809.50995,0.0,0.0,-7293.802595,USDT,2021-06-30,ethereum,26778900689.0
155034.0,9612889.0,62401.0,73271.0,91624.0,7237349325.059737,482029602610.7654,0.0,0.0,-7293.802595,USDT,2021-06-29,ethereum,26880836622.0
147644.0,9457855.0,57609.0,69235.0,84876.0,7451281218.993378,474792253285.7056,0.0,0.0,-7293.802595,USDT,2021-06-28,ethereum,27039079785.0
118327.0,9310211.0,47050.0,54127.0,69159.0,3512498323.0813,467340972066.71216,0.0,0.0,-7293.802595,USDT,2021-06-27,ethereum,27065137779.0
141409.0,9191884.0,64588.0,57979.0,87461.0,3866747911.8934,463828473743.63086,0.0,0.0,-7293.802595,USDT,2021-06-26,ethereum,26999814898.0
167808.0,9050475.0,73973.0,71436.0,101681.0,5966646344.524524,459961725831.73755,0.0,-11.793844,-7293.802595,USDT,2021-06-25,ethereum,27038972243.0
156164.0,8882667.0,62607.0,73569.0,91895.0,8955558290.425932,453995079487.21295,0.0,-5.0,-7282.008751,USDT,2021-06-24,ethereum,26867885688.0
155025.0,8726503.0,64251.0,67769.0,90534.0,7027125029.949771,445039521196.7871,0.0,0.0,-7277.008751,USDT,2021-06-23,ethereum,26981469376.0
184341.0,8571478.0,73479.0,81417.0,105266.0,9447830298.520412,438012396166.8373,0.0,0.0,-7277.008751,USDT,2021-06-22,ethereum,26934755089.0
172341.0,8387137.0,65678.0,75051.0,95204.0,10080821341.397907,428564565868.3169,0.0,0.0,-7277.008751,USDT,2021-06-21,ethereum,26979200760.0
125874.0,8214796.0,48944.0,56414.0,70661.0,4196891377.549109,418483744526.91895,0.0,0.0,-7277.008751,USDT,2021-06-20,ethereum,26838388072.0
127555.0,8088922.0,50968.0,55817.0,71847.0,3994118653.0142727,414286853149.3698,0.0,0.0,-7277.008751,USDT,2021-06-19,ethereum,26943712560.0
167991.0,7961367.0,68801.0,73947.0,95091.0,6638159044.023198,410292734496.3556,0.0,0.0,-7277.008751,USDT,2021-06-18,ethereum,26994322796.0
183403.0,7793376.0,70084.0,80278.0,101037.0,6618526619.789769,403654575452.3324,0.0,0.0,-7277.008751,USDT,2021-06-17,ethereum,27069178364.0
148356.0,7609973.0,59888.0,67734.0,86182.0,6319232449.533655,397036048832.54254,0.0,0.0,-7277.008751,USDT,2021-06-16,ethereum,27150225963.0
149224.0,7461617.0,59419.0,70700.0,87801.0,6941333850.940774,390716816383.009,0.0,0.0,-7277.008751,USDT,2021-06-15,ethereum,27162904539.0
146177.0,7312393.0,63417.0,66352.0,90438.0,5477538638.001536,383775482532.0682,0.0,-92.446877,-7277.008751,USDT,2021-06-14,ethereum,27118627430.0
121140.0,7166216.0,54086.0,50545.0,74846.0,3831065215.908813,378297943894.06665,0.0,0.0,-7184.561874,USDT,2021-06-13,ethereum,27134388699.0
125292.0,7045076.0,54643.0,53254.0,75054.0,3937119433.5871606,374466878678.15784,0.0,-1022.171275,-7184.561874,USDT,2021-06-12,ethereum,27137302724.0
145274.0,6919784.0,60534.0,63092.0,85517.0,5907331930.024203,370529759244.57074,0.0,0.0,-6162.390599,USDT,2021-06-11,ethereum,27156024715.0
144005.0,6774510.0,61165.0,63786.0,86852.0,6327193108.645799,364622427314.5465,0.0,0.0,-6162.390599,USDT,2021-06-10,ethereum,27268029011.0
149573.0,6630505.0,65555.0,64084.0,90580.0,6916588105.84479,358295234205.9007,0.0,0.0,-6162.390599,USDT,2021-06-09,ethereum,27348182607.0
167446.0,6480932.0,69489.0,72420.0,98539.0,7583786963.54555,351378646100.0559,0.0,0.0,-6162.390599,USDT,2021-06-08,ethereum,27372642170.0
155674.0,6313486.0,69646.0,65843.0,96546.0,7533866689.042887,343794859136.5104,0.0,0.0,-6162.390599,USDT,2021-06-07,ethereum,27345568464.0
116255.0,6157812.0,53840.0,49691.0,74209.0,2692959238.162979,336260992447.46747,0.0,0.0,-6162.390599,USDT,2021-06-06,ethereum,27150747124.0
136710.0,6041557.0,65278.0,55529.0,88049.0,4414184639.184437,333568033209.3045,0.0,0.0,-6162.390599,USDT,2021-06-05,ethereum,27119638054.0
171168.0,5904847.0,81695.0,68900.0,109560.0,6728083222.268471,329153848570.12006,0.0,0.0,-6162.390599,USDT,2021-06-04,ethereum,26871567680.0
159153.0,5733679.0,67813.0,71718.0,99665.0,6698567722.873111,322425765347.8516,0.0,0.0,-6162.390599,USDT,2021-06-03,ethereum,26896554551.0
168576.0,5574526.0,79687.0,71370.0,109548.0,6094057902.132042,315727197624.97845,0.0,-6.3e-05,-6162.390599,USDT,2021-06-02,ethereum,27010829501.0
159090.0,5405950.0,75413.0,66168.0,102659.0,8518551080.510582,309633139722.84644,0.0,-32.858982,-6162.390536,USDT,2021-06-01,ethereum,26015316487.0
159686.0,5246860.0,83920.0,58750.0,107936.0,13984421859.660484,301114588642.3358,0.0,0.0,-6129.531554,USDT,2021-05-31,ethereum,24077056928.0
186885.0,5087174.0,125389.0,46587.0,143948.0,6354121005.508116,287130166782.67535,0.0,0.0,-6129.531554,USDT,2021-05-30,ethereum,23959824729.0
129630.0,4900289.0,61874.0,51120.0,83869.0,6709927483.95551,280776045777.16724,0.0,0.0,-6129.531554,USDT,2021-05-29,ethereum,24025835542.0
144736.0,4770659.0,63709.0,61511.0,89658.0,7306744526.966958,274066118293.21173,0.0,-1.0,-6129.531554,USDT,2021-05-28,ethereum,24073033728.0
145046.0,4625923.0,65555.0,62284.0,90480.0,8320811089.765651,266759373766.2448,0.0,0.0,-6128.531554,USDT,2021-05-27,ethereum,24056166587.0
158046.0,4480877.0,66947.0,70933.0,95043.0,10072831482.88879,258438562676.47916,0.0,-4.994506,-6128.531554,USDT,2021-05-26,ethereum,24152208058.0
155504.0,4322831.0,69612.0,65725.0,97942.0,9652109320.607187,248365731193.59036,0.0,0.0,-6123.537048,USDT,2021-05-25,ethereum,23891445570.0
158283.0,4167327.0,67703.0,70526.0,100483.0,10376340717.069452,238713621872.98315,0.0,0.0,-6123.537048,USDT,2021-05-24,ethereum,23940530325.0
148335.0,4009044.0,59947.0,63950.0,89999.0,12058160332.16486,228337281155.91367,0.0,0.0,-6123.537048,USDT,2021-05-23,ethereum,24100644991.0
142218.0,3860709.0,66645.0,58428.0,93745.0,7752455041.929437,216279120823.74884,0.0,0.0,-6123.537048,USDT,2021-05-22,ethereum,24292601016.0
160674.0,3718491.0,64739.0,73613.0,100253.0,12364142280.428238,208526665781.8194,0.0,0.0,-6123.537048,USDT,2021-05-21,ethereum,24283305592.0
176297.0,3557817.0,71627.0,84228.0,111291.0,14904972350.853397,196162523501.3912,0.0,0.0,-6123.537048,USDT,2021-05-20,ethereum,24274489295.0
170426.0,3381520.0,59304.0,86696.0,104945.0,22433229671.474167,181257551150.53775,0.0,0.0,-6123.537048,USDT,2021-05-19,ethereum,23507086464.0
158256.0,3211094.0,60338.0,78000.0,97601.0,9416751468.265663,158824321479.0636,0.0,0.0,-6123.537048,USDT,2021-05-18,ethereum,23809087873.0
181122.0,3052838.0,77629.0,80661.0,114618.0,14281180413.465588,149407570010.7979,0.0,0.0,-6123.537048,USDT,2021-05-17,ethereum,22875893225.0
146775.0,2871716.0,60062.0,69329.0,94009.0,6834888803.189418,135126389597.33234,0.0,0.0,-6123.537048,USDT,2021-05-16,ethereum,23112586214.0
158670.0,2724941.0,69112.0,73034.0,105192.0,6832761230.630465,128291500794.14291,0.0,0.0,-6123.537048,USDT,2021-05-15,ethereum,23238533385.0
187742.0,2566271.0,83557.0,85945.0,131330.0,12371849086.7896,121458739563.51244,0.0,0.0,-6123.537048,USDT,2021-05-14,ethereum,23133444136.0
201683.0,2378529.0,88936.0,91079.0,139794.0,12872443814.733736,109086890476.72284,0.0,0.0,-6123.537048,USDT,2021-05-13,ethereum,23275486703.0
174507.0,2176846.0,51154.0,99165.0,118565.0,9718437513.673838,96214446661.98912,0.0,0.0,-6123.537048,USDT,2021-05-12,ethereum,23302687377.0
186815.0,2002339.0,48178.0,112474.0,128530.0,9734917328.223368,86496009148.31528,0.0,-183.757048,-6123.537048,USDT,2021-05-11,ethereum,23146645153.0
195417.0,1815524.0,54076.0,117612.0,135422.0,13105134334.41604,76761091820.0919,0.0,0.0,-5939.78,USDT,2021-05-10,ethereum,22802656187.0
195086.0,1620107.0,67554.0,104381.0,127098.0,6417482692.839607,63655957485.67588,0.0,0.0,-5939.78,USDT,2021-05-09,ethereum,22620510415.0
192367.0,1425021.0,59020.0,104503.0,123331.0,7394325813.828817,57238474792.83627,0.0,0.0,-5939.78,USDT,2021-05-08,ethereum,22591850890.0
208829.0,1232654.0,73410.0,107133.0,129103.0,8113092264.947776,49844148979.00745,0.0,-15.78,-5939.78,USDT,2021-05-07,ethereum,22396488375.0
208733.0,1023825.0,78038.0,103125.0,126917.0,8781454629.480965,41731056714.05968,0.0,0.0,-5924.0,USDT,2021-05-06,ethereum,22150395402.0
193113.0,815092.0,74534.0,94329.0,119723.0,8748699254.810778,32949602084.578712,0.0,0.0,-5924.0,USDT,2021-05-05,ethereum,21991094862.0
182506.0,621979.0,67906.0,87990.0,109799.0,8208328058.023891,24200902829.767933,0.0,0.0,-5924.0,USDT,2021-05-04,ethereum,21985809838.0
155500.0,439473.0,57450.0,76367.0,95263.0,7530749478.243669,15992574771.744043,0.0,0.0,-5924.0,USDT,2021-05-03,ethereum,21900071477.0
134490.0,283973.0,56551.0,60786.0,85745.0,3694982745.0827,8461825293.500375,0.0,0.0,-5924.0,USDT,2021-05-02,ethereum,21894352224.0
149483.0,149483.0,66182.0,66161.0,97306.0,4766842548.417674,4766842548.417674,0.0,-5924.0,-5924.0,USDT,2021-05-01,ethereum,21949998987.0
88077.0,17471676.0,36531.0,45737.0,61761.0,5408226443.901643,1040796837091.5284,0.0,0.0,-22446279.395268,USDT,2021-12-31,ethereum,32071666994.0
101330.0,17383599.0,45239.0,49916.0,72232.0,7903727304.488533,1035388610647.6268,0.0,-130.0,-22446279.395268,USDT,2021-12-30,ethereum,32636066830.0
99779.0,17282269.0,40266.0,52426.0,67532.0,8739719651.6042,1027484883343.1382,0.0,0.0,-22446149.395268,USDT,2021-12-29,ethereum,32603866451.0
97879.0,17182490.0,41185.0,49176.0,68534.0,7094787653.952682,1018745163691.534,0.0,0.0,-22446149.395268,USDT,2021-12-28,ethereum,32842746792.0
90942.0,17084611.0,37431.0,47094.0,64839.0,5466820585.894203,1011650376037.5812,0.0,0.0,-22446149.395268,USDT,2021-12-27,ethereum,32832050248.0
69671.0,16993669.0,28365.0,36742.0,49939.0,4160348330.543384,1006183555451.6873,0.0,0.0,-22446149.395268,USDT,2021-12-26,ethereum,32830162620.0
70167.0,16923998.0,28132.0,34995.0,48501.0,4023476884.174789,1002023207121.1438,0.0,0.0,-22446149.395268,USDT,2021-12-25,ethereum,32839204609.0
90701.0,16853831.0,36090.0,47865.0,62665.0,7972071491.436619,997999730236.969,0.0,0.0,-22446149.395268,USDT,2021-12-24,ethereum,32800173863.0
99098.0,16763130.0,39830.0,49952.0,66524.0,9508931662.147709,990027658745.5325,0.0,-1859.806804,-22446149.395268,USDT,2021-12-23,ethereum,31700338638.0
97034.0,16664032.0,37703.0,50729.0,64967.0,6738260231.109751,980518727083.3848,0.0,0.0,-22444289.588464,USDT,2021-12-22,ethereum,31747547825.0
92299.0,16566998.0,36599.0,49481.0,61976.0,5997502653.144259,973780466852.2749,0.0,0.0,-22444289.588464,USDT,2021-12-21,ethereum,31742197918.0
95641.0,16474699.0,43069.0,46739.0,66132.0,6752940536.866978,967782964199.1306,0.0,0.0,-22444289.588464,USDT,2021-12-20,ethereum,31939100895.0
71376.0,16379058.0,32687.0,35357.0,51008.0,3303983554.058962,961030023662.2637,0.0,0.0,-22444289.588464,USDT,2021-12-19,ethereum,31791190695.0
75524.0,16307682.0,34150.0,37967.0,54171.0,4092505342.977376,957726040108.2048,0.0,0.0,-22444289.588464,USDT,2021-12-18,ethereum,31780803330.0
99242.0,16232158.0,46455.0,47282.0,70139.0,5521087658.6983595,953633534765.2272,0.0,0.0,-22444289.588464,USDT,2021-12-17,ethereum,31907628692.0
102989.0,16132916.0,48304.0,48845.0,73049.0,7261619679.710774,948112447106.5289,0.0,0.0,-22444289.588464,USDT,2021-12-16,ethereum,32343605426.0
117527.0,16029927.0,53295.0,53593.0,81179.0,7077642917.573673,940850827426.8182,0.0,0.0,-22444289.588464,USDT,2021-12-15,ethereum,32357195070.0
110574.0,15912400.0,49195.0,54337.0,79171.0,6161318513.076324,933773184509.2445,0.0,0.0,-22444289.588464,USDT,2021-12-14,ethereum,32317645284.0
108681.0,15801826.0,48246.0,53018.0,77218.0,7152635338.395494,927611865996.1682,0.0,0.0,-22444289.588464,USDT,2021-12-13,ethereum,32457813608.0
83582.0,15693145.0,40480.0,39373.0,63076.0,3225659732.05521,920459230657.7728,0.0,0.0,-22444289.588464,USDT,2021-12-12,ethereum,32390603006.0
91429.0,15609563.0,44552.0,41556.0,67296.0,3588142140.125686,917233570925.7177,0.0,0.0,-22444289.588464,USDT,2021-12-11,ethereum,32366770396.0
110929.0,15518134.0,48163.0,54102.0,78861.0,10378140629.742617,913645428785.5918,0.0,0.0,-22444289.588464,USDT,2021-12-10,ethereum,32419655571.0
109093.0,15407205.0,50843.0,51050.0,79553.0,10914399621.128048,903267288155.8492,0.0,0.0,-22444289.588464,USDT,2021-12-09,ethereum,30502238044.0
113912.0,15298112.0,54700.0,52389.0,82730.0,6472582334.009278,892352888534.7213,0.0,0.0,-22444289.588464,USDT,2021-12-08,ethereum,30650431175.0
119087.0,15184200.0,54605.0,57905.0,84444.0,7872246708.0596285,885880306200.7118,0.0,-8.0,-22444289.588464,USDT,2021-12-07,ethereum,30861832358.0
129577.0,15065113.0,56857.0,62269.0,88211.0,11556820783.447466,878008059492.6521,0.0,0.0,-22444281.588464,USDT,2021-12-06,ethereum,31401667095.0
104926.0,14935536.0,51623.0,46877.0,77165.0,6420583437.439091,866451238709.2048,0.0,0.0,-22444281.588464,USDT,2021-12-05,ethereum,31429140861.0
141278.0,14830610.0,54881.0,72154.0,92092.0,13447543349.603064,860030655271.7657,0.0,0.0,-22444281.588464,USDT,2021-12-04,ethereum,31355191928.0
114870.0,14689332.0,41922.0,62808.0,76345.0,8262148674.175776,846583111922.1626,0.0,0.0,-22444281.588464,USDT,2021-12-03,ethereum,31465675047.0
119010.0,14574462.0,42687.0,66226.0,79737.0,8954702542.684326,838320963247.9869,0.0,0.0,-22444281.588464,USDT,2021-12-02,ethereum,31393306895.0
120012.0,14455452.0,43544.0,67629.0,81231.0,9247439886.949697,829366260705.3026,0.0,-1.0,-22444281.588464,USDT,2021-12-01,ethereum,31119619359.0
116030.0,14335440.0,42191.0,63871.0,77209.0,10081045740.211256,820118820818.3528,0.0,0.0,-22444280.588464,USDT,2021-11-30,ethereum,30047521458.0
109787.0,14219410.0,39859.0,61442.0,73280.0,5763121710.93073,810037775078.1416,0.0,-271.87,-22444280.588464,USDT,2021-11-29,ethereum,30093506373.0
91745.0,14109623.0,36562.0,47769.0,63050.0,4191459468.266402,804274653367.2109,0.0,-1.0,-22444008.718464,USDT,2021-11-28,ethereum,30103084054.0
94470.0,14017878.0,35525.0,51117.0,63428.0,4137796680.417152,800083193898.9443,0.0,0.0,-22444007.718464,USDT,2021-11-27,ethereum,30126227977.0
132121.0,13923408.0,49185.0,69725.0,85941.0,8574922450.248178,795945397218.5273,0.0,0.0,-22444007.718464,USDT,2021-11-26,ethereum,30116071091.0
125359.0,13791287.0,44604.0,69141.0,82145.0,7057402180.211088,787370474768.279,0.0,-970.000001,-22444007.718464,USDT,2021-11-25,ethereum,30174335529.0
127279.0,13665928.0,45927.0,69400.0,82971.0,7383202169.580351,780313072588.068,0.0,-49520.0,-22443037.718463,USDT,2021-11-24,ethereum,30102136859.0
120830.0,13538649.0,45405.0,64980.0,79388.0,6590903510.479696,772929870418.4877,0.0,0.0,-22393517.718463,USDT,2021-11-23,ethereum,30153530900.0
112996.0,13417819.0,40262.0,62217.0,74065.0,9000895796.863337,766338966908.008,0.0,0.0,-22393517.718463,USDT,2021-11-22,ethereum,30558976798.0
116059.0,13304823.0,54515.0,52606.0,81617.0,5201022604.733561,757338071111.1447,0.0,0.0,-22393517.718463,USDT,2021-11-21,ethereum,31099313073.0
97836.0,13188764.0,38063.0,51865.0,66863.0,3815846865.4190626,752137048506.411,0.0,0.0,-22393517.718463,USDT,2021-11-20,ethereum,30985703904.0
119691.0,13090928.0,45199.0,65097.0,81106.0,6973376062.957016,748321201640.992,0.0,0.0,-22393517.718463,USDT,2021-11-19,ethereum,30996632549.0
126888.0,12971237.0,45059.0,69781.0,83793.0,8363506394.515619,741347825578.035,0.0,0.0,-22393517.718463,USDT,2021-11-18,ethereum,30997376492.0
126147.0,12844349.0,50462.0,65561.0,82503.0,8785023433.42002,732984319183.5194,0.0,0.0,-22393517.718463,USDT,2021-11-17,ethereum,31847702554.0
146071.0,12718202.0,59701.0,73852.0,96541.0,10127012792.102428,724199295750.0995,0.0,0.0,-22393517.718463,USDT,2021-11-16,ethereum,32182205093.0
114966.0,12572131.0,38839.0,66737.0,77647.0,7246803654.721783,714072282957.997,0.0,0.0,-22393517.718463,USDT,2021-11-15,ethereum,32319413998.0
109857.0,12457165.0,44544.0,57051.0,74624.0,3462273389.9722953,706825479303.2751,0.0,0.0,-22393517.718463,USDT,2021-11-14,ethereum,32299841428.0
117434.0,12347308.0,46169.0,62007.0,79634.0,4445973161.886936,703363205913.3029,0.0,0.0,-22393517.718463,USDT,2021-11-13,ethereum,32094965989.0
133098.0,12229874.0,51075.0,70397.0,87696.0,8396787368.823732,698917232751.416,0.0,-8.518923,-22393517.718463,USDT,2021-11-12,ethereum,32190262793.0
131824.0,12096776.0,49396.0,71339.0,86814.0,6271399734.67656,690520445382.5922,0.0,0.0,-22393509.19954,USDT,2021-11-11,ethereum,32191896720.0
143465.0,11964952.0,52910.0,78467.0,93017.0,8476331011.733734,684249045647.9156,0.0,0.0,-22393509.19954,USDT,2021-11-10,ethereum,32125363008.0
133309.0,11821487.0,49169.0,73471.0,86262.0,15103936007.322186,675772714636.1819,0.0,0.0,-22393509.19954,USDT,2021-11-09,ethereum,29902703836.0
146305.0,11688178.0,60867.0,74082.0,97220.0,10312500703.805857,660668778628.8596,0.0,0.0,-22393509.19954,USDT,2021-11-08,ethereum,30026887007.0
118490.0,11541873.0,48728.0,61343.0,79226.0,4374656767.128627,650356277925.0538,0.0,0.0,-22393509.19954,USDT,2021-11-07,ethereum,29945082935.0
117612.0,11423383.0,50499.0,58856.0,79627.0,4712075124.235788,645981621157.9253,0.0,0.0,-22393509.19954,USDT,2021-11-06,ethereum,29998151667.0
140337.0,11305771.0,55164.0,74402.0,92494.0,8474819234.606262,641269546033.6896,0.0,0.0,-22393509.19954,USDT,2021-11-05,ethereum,29926079710.0
151592.0,11165434.0,63064.0,76507.0,102154.0,10811839981.092583,632794726799.0833,0.0,0.0,-22393509.19954,USDT,2021-11-04,ethereum,28937614775.0
168080.0,11013842.0,74248.0,80914.0,120977.0,6970008027.738241,621982886817.9906,0.0,0.0,-22393509.19954,USDT,2021-11-03,ethereum,28950350444.0
148788.0,10845762.0,54723.0,81117.0,104196.0,7248855599.823696,615012878790.2524,0.0,0.0,-22393509.19954,USDT,2021-11-02,ethereum,28755824135.0
140580.0,10696974.0,54830.0,77174.0,102761.0,7644919284.735778,607764023190.4287,0.0,0.0,-22393509.19954,USDT,2021-11-01,ethereum,28611062116.0
131331.0,10556394.0,54182.0,67099.0,94065.0,4888160650.727154,600119103905.6929,0.0,0.0,-22393509.19954,USDT,2021-10-31,ethereum,28706444006.0
134036.0,10425063.0,43076.0,78008.0,93706.0,5605030912.090196,595230943254.9658,0.0,0.0,-22393509.19954,USDT,2021-10-30,ethereum,28866207571.0
158324.0,10291027.0,58810.0,85605.0,113415.0,11815221183.732689,589625912342.8756,0.0,0.0,-22393509.19954,USDT,2021-10-29,ethereum,28591618665.0
155874.0,10132703.0,61160.0,82268.0,111646.0,9494012227.530607,577810691159.1428,0.0,-0.12245,-22393509.19954,USDT,2021-10-28,ethereum,28542457973.0
131894.0,9976829.0,42880.0,75085.0,88974.0,10064932743.82577,568316678931.6122,0.0,0.0,-22393509.07709,USDT,2021-10-27,ethereum,28555005796.0
125370.0,9844935.0,45387.0,68511.0,82952.0,7595616532.13449,558251746187.7865,0.0,0.0,-22393509.07709,USDT,2021-10-26,ethereum,28700661968.0
117073.0,9719565.0,44755.0,63258.0,75764.0,6827917796.771297,550656129655.652,0.0,0.0,-22393509.07709,USDT,2021-10-25,ethereum,28728174134.0
100561.0,9602492.0,43765.0,49693.0,66265.0,4005692508.5647216,543828211858.88074,0.0,0.0,-22393509.07709,USDT,2021-10-24,ethereum,28687324927.0
90901.0,9501931.0,37310.0,47504.0,59028.0,3637924925.0421553,539822519350.316,0.0,0.0,-22393509.07709,USDT,2021-10-23,ethereum,28697985703.0
119110.0,9411030.0,51119.0,58495.0,77549.0,7880964361.815651,536184594425.27374,0.0,0.0,-22393509.07709,USDT,2021-10-22,ethereum,28733429789.0
122031.0,9291920.0,49349.0,62395.0,80522.0,9532970863.674204,528303630063.4581,0.0,0.0,-22393509.07709,USDT,2021-10-21,ethereum,28352830678.0
118185.0,9169889.0,45939.0,62942.0,77193.0,8602164537.407084,518770659199.784,0.0,0.0,-22393509.07709,USDT,2021-10-20,ethereum,28482561567.0
115047.0,9051704.0,46051.0,60345.0,76309.0,6500222831.919624,510168494662.3769,0.0,0.0,-22393509.07709,USDT,2021-10-19,ethereum,28488180338.0
109720.0,8936657.0,44525.0,56769.0,71232.0,6452816314.547259,503668271830.4573,0.0,0.0,-22393509.07709,USDT,2021-10-18,ethereum,28519464151.0
85247.0,8826937.0,34702.0,43896.0,55344.0,3046751995.308984,497215455515.91,0.0,0.0,-22393509.07709,USDT,2021-10-17,ethereum,28527109496.0
94770.0,8741690.0,38367.0,49388.0,60382.0,5412320386.820088,494168703520.60095,0.0,0.0,-22393509.07709,USDT,2021-10-16,ethereum,28429610367.0
114490.0,8646920.0,42172.0,60094.0,71622.0,8765503235.095663,488756383133.7809,0.0,0.0,-22393509.07709,USDT,2021-10-15,ethereum,28353739630.0
107345.0,8532430.0,40752.0,57825.0,70004.0,7196734608.746332,479990879898.6853,0.0,0.0,-22393509.07709,USDT,2021-10-14,ethereum,28530111083.0
105960.0,8425085.0,41642.0,56022.0,68444.0,6627362645.315115,472794145289.9389,0.0,0.0,-22393509.07709,USDT,2021-10-13,ethereum,28446418894.0
112846.0,8319125.0,47250.0,56092.0,72034.0,7034882962.278924,466166782644.62384,0.0,0.0,-22393509.07709,USDT,2021-10-12,ethereum,28377735124.0
131352.0,8206279.0,66793.0,55009.0,91157.0,7268107485.185497,459131899682.3449,0.0,0.0,-22393509.07709,USDT,2021-10-11,ethereum,28125756550.0
92353.0,8074927.0,40847.0,45067.0,61202.0,3360858644.099719,451863792197.15936,0.0,0.0,-22393509.07709,USDT,2021-10-10,ethereum,28102708368.0
98169.0,7982574.0,43907.0,49069.0,65343.0,4424672215.562562,448502933553.0597,0.0,0.0,-22393509.07709,USDT,2021-10-09,ethereum,28131910566.0
117721.0,7884405.0,48755.0,59702.0,75913.0,7341737387.633561,444078261337.49713,0.0,0.0,-22393509.07709,USDT,2021-10-08,ethereum,28237096322.0
136049.0,7766684.0,64335.0,61045.0,95345.0,8259762662.301048,436736523949.8636,0.0,0.0,-22393509.07709,USDT,2021-10-07,ethereum,28406959347.0
103782.0,7630635.0,37441.0,57638.0,69236.0,5759765727.56092,428476761287.5625,0.0,0.0,-22393509.07709,USDT,2021-10-06,ethereum,28505028560.0
107093.0,7526853.0,42960.0,56129.0,71065.0,6241905684.147601,422716995560.0016,0.0,0.0,-22393509.07709,USDT,2021-10-05,ethereum,28556901607.0
93870.0,7419760.0,35968.0,50278.0,61886.0,5359166518.347323,416475089875.854,0.0,0.0,-22393509.07709,USDT,2021-10-04,ethereum,28616155056.0
83336.0,7325890.0,36053.0,41662.0,55270.0,3163931239.676169,411115923357.50665,0.0,0.0,-22393509.07709,USDT,2021-10-03,ethereum,28572333401.0
