time,wust,pool3,ust_p,pool3_p,ideal
2022-01-13T00:00:00+00:00,196644285.41781900000000000000,205885816.44631957305967242300,0.48852069573716034,0.5114793042628396,0.50
2022-01-12T00:00:00+00:00,196923127.55535500000000000000,190306780.54585385746267242300,0.5085431766388404,0.4914568233611596,0.50
2022-01-11T00:00:00+00:00,199254082.43391400000000000000,196477945.57583396125667242300,0.5035075968857537,0.4964924031142462,0.50
2022-01-10T00:00:00+00:00,197574861.66881800000000000000,198135787.20859602281231722300,0.4992912428040927,0.5007087571959072,0.50
2022-01-09T00:00:00+00:00,197574861.66881800000000000000,200324608.44969041558331852300,0.4965446714718501,0.5034553285281499,0.50
2022-01-08T00:00:00+00:00,200551033.92517100000000000000,197123317.37810617573450972300,0.5043097028207016,0.4956902971792984,0.50
2022-01-07T00:00:00+00:00,202288006.23569900000000000000,200431106.82127111450540412300,0.5023054523043772,0.49769454769562277,0.50
2022-01-06T00:00:00+00:00,213732583.07110400000000000000,219594576.49514156582240412300,0.49323606506697465,0.5067639349330254,0.50
2022-01-05T00:00:00+00:00,224330529.45811200000000000000,224410783.41962426301640412300,0.4999105788132169,0.5000894211867831,0.50
2022-01-04T00:00:00+00:00,230297473.64725200000000000000,222702047.04006562038467762300,0.5083834819468044,0.49161651805319556,0.50
2022-01-03T00:00:00+00:00,211585863.57391900000000000000,218227481.23509519324726572300,0.4922738349781492,0.5077261650218508,0.50
2022-01-02T00:00:00+00:00,212217925.08378800000000000000,217837428.20965249187226572300,0.49346653508341504,0.506533464916585,0.50
2022-01-01T00:00:00+00:00,212315402.85760600000000000000,217462058.26821461619126572300,0.49401241819763336,0.5059875818023667,0.50
2021-12-31T00:00:00+00:00,214619659.84837700000000000000,208970034.14407662711026572300,0.5066687478288849,0.4933312521711151,0.50
2021-12-30T00:00:00+00:00,202048826.55070100000000000000,228784434.60311105978561232300,0.46897220982798593,0.5310277901720141,0.50
2021-12-29T00:00:00+00:00,201990935.10070700000000000000,229563713.24937805404054912300,0.46805412911888794,0.531945870881112,0.50
2021-12-28T00:00:00+00:00,200834384.99044200000000000000,223379907.08555469584102342300,0.4734267297021269,0.5265732702978732,0.50
2021-12-27T00:00:00+00:00,201910354.40549100000000000000,217989145.36778168636571232300,0.4808540008133226,0.5191459991866775,0.50
2021-12-26T00:00:00+00:00,201636472.81307700000000000000,220931963.86922847888363412300,0.47716879754715547,0.5228312024528445,0.50
2021-12-25T00:00:00+00:00,201621951.39473700000000000000,220396255.68908025135863412300,0.47775652332149915,0.5222434766785008,0.50
2021-12-24T00:00:00+00:00,199450786.96722300000000000000,219208262.29409809980463412300,0.4764038597019042,0.5235961402980959,0.50
2021-12-23T00:00:00+00:00,192988080.16283800000000000000,225729903.29199822399277782300,0.46090229650634074,0.5390977034936593,0.50
2021-12-22T00:00:00+00:00,177565946.67347200000000000000,215000581.25760641634831582900,0.452320648959268,0.547679351040732,0.50
2021-12-21T00:00:00+00:00,162294145.68439300000000000000,220221565.37966705507867882900,0.42428099288505705,0.575719007114943,0.50
2021-12-20T00:00:00+00:00,167704086.94046900000000000000,190302958.55172909453767882900,0.46843795129759175,0.5315620487024083,0.50
2021-12-19T00:00:00+00:00,167438380.58543200000000000000,190328494.44772638059646362900,0.4680097355852566,0.5319902644147434,0.50
2021-12-18T00:00:00+00:00,167190679.18882700000000000000,177238102.02934917245746362900,0.48541436809521776,0.5145856319047822,0.50
2021-12-17T00:00:00+00:00,118083671.85235300000000000000,122133825.33870359596746362900,0.49156981998873855,0.5084301800112615,0.50
2021-12-16T00:00:00+00:00,117533466.29831400000000000000,117046219.85508197913767072900,0.5010385520827098,0.49896144791729025,0.50
2021-12-15T00:00:00+00:00,117317447.14113000000000000000,114696675.49583356506167072900,0.505647870947488,0.494352129052512,0.50
2021-12-14T00:00:00+00:00,88948892.69908700000000000000,90248465.33940169263667072900,0.4963739068071652,0.5036260931928348,0.50
2021-12-13T00:00:00+00:00,87464591.11649300000000000000,85523947.87150028882367072900,0.5056091671053635,0.4943908328946364,0.50
2021-12-12T00:00:00+00:00,94615495.82459700000000000000,90133334.76356946279383642900,0.5121304179484063,0.4878695820515937,0.50
2021-12-11T00:00:00+00:00,101983485.58297600000000000000,97120741.35133175702431552900,0.5122115544871095,0.48778844551289047,0.50
2021-12-10T00:00:00+00:00,54292931.70248300000000000000,56517490.55917314573118587700,0.4899623211820396,0.5100376788179604,0.50
2021-12-09T00:00:00+00:00,54292931.71070700000000000000,58390972.66551274754218587700,0.4818162097883849,0.5181837902116151,0.50
2021-12-08T00:00:00+00:00,52585385.65539500000000000000,54066475.74453962882618587700,0.49305642644346037,0.5069435735565396,0.50
2021-12-07T00:00:00+00:00,50393352.88504600000000000000,53319350.95064694764255757700,0.48589373356692894,0.514106266433071,0.50
2021-12-06T00:00:00+00:00,48081022.83413200000000000000,52938350.27520538229036417700,0.4759584360327791,0.5240415639672209,0.50
2021-12-05T00:00:00+00:00,37777595.91318400000000000000,43829082.72369108619600406400,0.4629228458283766,0.5370771541716234,0.50
2021-12-04T00:00:00+00:00,30368136.94847500000000000000,32117658.89640674651528106400,0.4860006428318937,0.5139993571681063,0.50
2021-12-03T00:00:00+00:00,29977093.87974000000000000000,32971840.57266389508628106400,0.4762128881213371,0.5237871118786629,0.50
2021-12-02T00:00:00+00:00,20014742.97173300000000000000,26222242.29387270758053066400,0.43287300970769305,0.567126990292307,0.50
2021-12-01T00:00:00+00:00,7188538.39348400000000000000,8454759.26801152223913992800,0.4595283263820964,0.5404716736179036,0.50
2021-11-30T00:00:00+00:00,4791705.95533000000000000000,10817873.73522171234113992800,0.3069721318781159,0.6930278681218841,0.50
2021-11-27T00:00:00+00:00,8170982.64480000000000000000,7488160.13260346217113992800,0.5218026785342895,0.4781973214657105,0.50
2021-11-25T00:00:00+00:00,7790467.64480000000000000000,7861133.15342396814013992800,0.4977425469274687,0.5022574530725313,0.50
2021-11-24T00:00:00+00:00,6718029.00529100000000000000,8914286.82396450830013992800,0.4297526405344477,0.5702473594655523,0.50
2021-11-22T00:00:00+00:00,8415537.41405600000000000000,7249016.95176886153234932800,0.5372343966845339,0.4627656033154662,0.50
2021-11-20T00:00:00+00:00,7016399.55945700000000000000,8620917.86498683048634932800,0.44869585805613654,0.5513041419438635,0.50
2021-11-19T00:00:00+00:00,7079819.92463900000000000000,8558553.42889333956734932800,0.45272099371126956,0.5472790062887304,0.50
2021-11-16T00:00:00+00:00,6380328.92463900000000000000,9246465.88523045997234932800,0.4082941513130611,0.5917058486869389,0.50
2021-11-15T00:00:00+00:00,5534083.92463900000000000000,10080791.07470153454434932800,0.35441102953899545,0.6455889704610045,0.50
2021-11-14T00:00:00+00:00,5477330.53463900000000000000,9734214.91941800991034932800,0.36007718947308953,0.6399228105269105,0.50
2021-11-13T00:00:00+00:00,5458518.99708600000000000000,9752785.26161399552145742800,0.3588462175400929,0.6411537824599071,0.50
2021-11-10T00:00:00+00:00,6041948.25571700000000000000,9177000.96045646044045742800,0.39700167008219656,0.6029983299178034,0.50
2021-11-09T00:00:00+00:00,6953174.20432600000000000000,8279896.54944426172345742800,0.4564525640770791,0.5435474359229209,0.50
2021-11-07T00:00:00+00:00,6788174.20432600000000000000,8442034.74789787190645742800,0.4457046010084327,0.5542953989915673,0.50
2021-11-05T00:00:00+00:00,6780534.50848200000000000000,8449543.85155661486395382800,0.4452068038121905,0.5547931961878094,0.50
2021-11-03T00:00:00+00:00,7137393.79758800000000000000,8894255.88844616483395382800,0.44520644708234114,0.5547935529176589,0.50
2021-10-31T00:00:00+00:00,7132338.79758800000000000000,8899224.75442205588972632800,0.4448935236072928,0.5551064763927073,0.50
2021-10-26T00:00:00+00:00,7082338.79758800000000000000,8948377.07302449837472632800,0.44179803664110473,0.5582019633588953,0.50
2021-10-24T00:00:00+00:00,7481870.52585700000000000000,8555129.59301935286172632800,0.4665380351934065,0.5334619648065935,0.50
2021-10-21T00:00:00+00:00,8113000.00000000000000000000,7934549.12415502805042575500,0.5055600663523243,0.4944399336476757,0.50
2021-10-14T00:00:00+00:00,8100000.000000000000,7947296.477060396714,0.5047579205368921,0.49524207946310794,0.50
