,date,Token,# TXs,Agg. # TXs,Unique Senders,Unique Receivers,Unique Users,Vol (Native),Agg. Vol (Native),Mints (Native),Burns (Native),Supply (Native)
5883,2021-01-01,BUSD,39.0,8423.0,16.0,15.0,19.0,56.48964829,12370499.62,0.0,0.0,44297.19078
5884,2021-01-01,BUSD,49.0,8384.0,13.0,12.0,16.0,150.0903877,12370443.13,68.4,0.0,44297.19078
5885,2021-01-01,BUSD,99.0,8335.0,22.0,24.0,29.0,900.4966232,12370293.04,79.28617534,-183.2255429,44228.79078
5886,2021-01-01,BUSD,317.0,8236.0,31.0,38.0,41.0,1184.970552,12369392.55,90.0,0.0,44332.73015
5887,2021-01-01,BUSD,11.0,7919.0,7.0,8.0,11.0,34.66255476,12368207.58,10.88077972,0.0,44242.73015
5888,2021-01-01,BUSD,8.0,7908.0,5.0,5.0,6.0,9.426897644,12368172.91,0.0,0.0,44231.84937
5889,2021-01-01,BUSD,14.0,7900.0,10.0,15.0,17.0,22.00340437,12368163.49,0.0,0.0,44231.84937
5890,2021-01-01,BUSD,36.0,7886.0,14.0,16.0,18.0,51884.38433,12368141.48,25916.71384,-25916.71384,44231.84937
5891,2021-01-01,BUSD,88.0,7850.0,16.0,16.0,18.0,119.0575606,12316257.1,0.0,0.0,44231.84937
5892,2021-01-01,BUSD,7.0,7762.0,6.0,5.0,8.0,4.595131071,12316138.04,0.0,0.0,44231.84937
5893,2021-01-01,BUSD,13.0,7755.0,12.0,16.0,17.0,23240.58467,12316133.45,7739.220451,-7738.220451,44231.84937
5894,2021-01-01,BUSD,12.0,7742.0,10.0,9.0,12.0,10.18128671,12292892.86,1.0,-1.0,44230.84937
5895,2021-01-01,BUSD,13.0,7730.0,8.0,9.0,11.0,977.2999739,12292882.68,484.8665101,-484.8665101,44230.84937
5896,2021-01-01,BUSD,20.0,7717.0,12.0,9.0,14.0,41.31230709,12291905.38,0.0,0.0,44230.84937
5897,2021-01-01,BUSD,168.0,7697.0,22.0,26.0,28.0,1781.185104,12291864.07,300.0,0.0,44230.84937
5898,2021-01-01,BUSD,12.0,7529.0,5.0,6.0,9.0,42.76215676,12290082.88,0.0,0.0,43930.84937
5899,2021-01-01,BUSD,28.0,7517.0,14.0,16.0,19.0,5252.466035,12290040.12,1737.473375,-1737.473375,43930.84937
5900,2021-01-01,BUSD,44.0,7489.0,15.0,18.0,20.0,92.92130423,12284787.65,5.0,0.0,43930.84937
5901,2021-01-01,BUSD,10.0,7445.0,8.0,10.0,11.0,85.03763714,12284694.73,0.0,0.0,43925.84937
5902,2021-01-01,BUSD,19.0,7435.0,7.0,8.0,12.0,69.88643241,12284609.7,50.2248347,0.0,43925.84937
5903,2021-01-01,BUSD,1.0,7416.0,1.0,1.0,2.0,0.4160361,12284539.81,0.0,0.0,43875.62454
5904,2021-01-01,BUSD,18.0,7415.0,11.0,10.0,13.0,35.23835145,12284539.39,0.0,0.0,43875.62454
5905,2021-01-01,BUSD,14.0,7397.0,8.0,9.0,11.0,156.5872504,12284504.15,0.0,0.0,43875.62454
5906,2021-01-01,BUSD,16.0,7383.0,9.0,6.0,10.0,292.9440773,12284347.57,0.0,0.0,43875.62454
5907,2021-01-01,BUSD,110.0,7367.0,15.0,16.0,17.0,1850.307282,12284054.62,218.1647882,-119.141762,43875.62454
5908,2021-01-01,BUSD,11.0,7257.0,7.0,6.0,8.0,7.734712322,12282204.32,0.0,0.0,43776.60151
5909,2021-01-01,BUSD,31.0,7246.0,11.0,13.0,15.0,269.223279,12282196.58,0.0,0.0,43776.60151
5910,2021-01-01,BUSD,15.0,7215.0,12.0,13.0,15.0,291.8471517,12281927.36,200.0,0.0,43776.60151
5911,2021-01-01,BUSD,8.0,7200.0,6.0,9.0,11.0,3.524438033,12281635.51,0.0,0.0,43576.60151
5912,2021-01-01,BUSD,12.0,7192.0,9.0,9.0,13.0,106.682547,12281631.99,0.0,0.0,43576.60151
5913,2021-01-01,BUSD,136.0,7180.0,19.0,14.0,21.0,320.6676364,12281525.3,0.0,0.0,43576.60151
5914,2021-01-01,BUSD,64.0,7044.0,20.0,21.0,23.0,164.1722501,12281204.64,0.0,0.0,43576.60151
5915,2021-01-01,BUSD,109.0,6980.0,27.0,33.0,36.0,338.9047033,12281040.46,0.0,0.0,43576.60151
5916,2021-01-01,BUSD,70.0,6871.0,15.0,18.0,21.0,156.3293644,12280701.56,0.0,0.0,43576.60151
5917,2021-01-01,BUSD,70.0,6801.0,21.0,27.0,28.0,1659.007364,12280545.23,0.0,-127.9174835,43576.60151
5918,2021-01-01,BUSD,4.0,6731.0,4.0,4.0,5.0,10.53885764,12278886.22,0.0,0.0,43704.51899
5919,2021-01-01,BUSD,2.0,6727.0,2.0,2.0,3.0,0.913626832,12278875.68,0.0,0.0,43704.51899
5920,2021-01-01,BUSD,13.0,6725.0,3.0,3.0,4.0,4.649581866,12278874.77,0.0,0.0,43704.51899
5921,2021-01-01,BUSD,5.0,6712.0,4.0,5.0,7.0,4.11301785,12278870.12,0.0,0.0,43704.51899
5922,2021-01-01,BUSD,7.0,6707.0,7.0,9.0,10.0,4.863125068,12278866.01,0.0,0.0,43704.51899
5923,2021-01-01,BUSD,10.0,6700.0,9.0,8.0,10.0,28.32276042,12278861.14,0.0,0.0,43704.51899
5924,2021-01-01,BUSD,8.0,6690.0,8.0,7.0,10.0,270.4003854,12278832.82,252.9336859,0.0,43704.51899
5925,2021-01-01,BUSD,7.0,6682.0,7.0,8.0,9.0,6.841176208,12278562.42,0.0,0.0,43451.58531
5926,2021-01-01,BUSD,16.0,6675.0,12.0,12.0,14.0,356.1793035,12278555.58,0.0,0.0,43451.58531
5927,2021-01-01,BUSD,13.0,6659.0,10.0,8.0,12.0,333.2823719,12278199.4,312.0,0.0,43451.58531
5928,2021-01-01,BUSD,42.0,6646.0,15.0,16.0,19.0,62.92092171,12277866.12,0.0,0.0,43139.58531
5929,2021-01-01,BUSD,53.0,6604.0,16.0,21.0,23.0,24102.17883,12277803.2,0.0,-24000.0,43139.58531
5930,2021-01-01,BUSD,30.0,6551.0,16.0,17.0,19.0,244.0873179,12253701.02,0.0,0.0,67139.58531
5931,2021-01-01,BUSD,3.0,6521.0,5.0,5.0,6.0,0.990875834,12253456.93,0.0,0.0,67139.58531
5932,2021-01-01,BUSD,8.0,6518.0,10.0,9.0,12.0,4.703335945,12253455.94,0.0,0.0,67139.58531
5933,2021-01-01,BUSD,5.0,6510.0,8.0,8.0,12.0,2.243862757,12253451.24,0.0,0.0,67139.58531
5934,2021-01-01,BUSD,6.0,6505.0,5.0,5.0,5.0,2.535255803,12253448.99,0.0,0.0,67139.58531
5935,2021-01-01,BUSD,25.0,6499.0,9.0,12.0,15.0,678.1109046,12253446.46,666.9379996,0.0,67139.58531
5936,2021-01-01,BUSD,17.0,6474.0,10.0,11.0,14.0,33.39295342,12252768.35,0.0,0.0,66472.64731
5937,2021-01-01,BUSD,34.0,6457.0,11.0,10.0,14.0,24.32434145,12252734.95,0.0,0.0,66472.64731
5938,2021-01-01,BUSD,73.0,6423.0,16.0,16.0,17.0,81.20480764,12252710.63,0.0,0.0,66472.64731
5939,2021-01-01,BUSD,6.0,6350.0,7.0,7.0,8.0,14.97617391,12252629.42,0.0,0.0,66472.64731
5940,2021-01-01,BUSD,4.0,6344.0,6.0,7.0,8.0,74754.21961,12252614.45,37375.08852,-37375.08852,66472.64731
5941,2021-01-01,BUSD,48.0,6340.0,13.0,13.0,14.0,146.0285064,12177860.23,0.0,0.0,66472.64731
5942,2021-01-01,BUSD,3.0,6292.0,2.0,3.0,5.0,1.526923816,12177714.2,0.0,0.0,66472.64731
5943,2021-01-01,BUSD,5.0,6289.0,2.0,4.0,5.0,48859.27347,12177712.67,0.0,0.0,66472.64731
5944,2021-01-01,BUSD,13.0,6284.0,9.0,10.0,12.0,4.318965633,12128853.4,0.0,0.0,66472.64731
5945,2021-01-01,BUSD,4.0,6271.0,4.0,4.0,7.0,0.803919471,12128849.08,0.0,0.0,66472.64731
5946,2021-01-01,BUSD,19.0,6267.0,9.0,8.0,11.0,8.097685505,12128848.28,0.0,0.0,66472.64731
5947,2021-01-01,BUSD,5.0,6248.0,5.0,3.0,7.0,70.05118655,12128840.18,0.0,-69.16276352,66472.64731
5948,2021-01-01,BUSD,3.0,6243.0,3.0,3.0,5.0,2.252880368,12128770.13,0.0,0.0,66541.81007
5949,2021-01-01,BUSD,7.0,6240.0,6.0,6.0,9.0,12.82000875,12128767.88,0.0,0.0,66541.81007
5950,2021-01-01,BUSD,28.0,6233.0,12.0,11.0,12.0,28.71565836,12128755.06,0.0,0.0,66541.81007
5951,2021-01-01,BUSD,11.0,6205.0,8.0,7.0,10.0,12.29124539,12128726.34,0.0,0.0,66541.81007
5952,2021-01-01,BUSD,6.0,6194.0,6.0,9.0,10.0,3.187854649,12128714.05,0.0,0.0,66541.81007
5953,2021-01-01,BUSD,5.0,6188.0,5.0,7.0,8.0,1500.016179,12128710.86,0.0,0.0,66541.81007
5954,2021-01-01,BUSD,18.0,6183.0,7.0,7.0,8.0,23.51539783,12127210.84,0.0,0.0,66541.81007
5955,2021-01-01,BUSD,19.0,6165.0,14.0,16.0,18.0,2741.924234,12127187.33,87.12871287,-1932.47078,66541.81007
5956,2021-01-01,BUSD,4.0,6146.0,3.0,4.0,7.0,2096.860354,12124445.41,1932.47078,0.0,68387.15214
5957,2021-01-01,BUSD,3.0,6142.0,3.0,3.0,6.0,73.16276352,12122348.54,69.16276352,0.0,66454.68136
5958,2021-01-01,BUSD,,6139.0,,,,,12122275.38,0.0,0.0,66385.5186
5959,2021-01-01,BUSD,25.0,6139.0,14.0,15.0,16.0,200.3752892,12122275.38,0.0,0.0,66385.5186
5960,2021-01-01,BUSD,5.0,6114.0,3.0,3.0,5.0,10.60103619,12122075.01,9.035417234,0.0,66385.5186
5961,2021-01-01,BUSD,4.0,6109.0,4.0,4.0,6.0,57.1032436,12122064.41,0.0,0.0,66376.48318
5962,2021-01-01,BUSD,4.0,6105.0,3.0,4.0,5.0,10081.30789,12122007.3,5141.020242,-4937.287644,66376.48318
5963,2021-01-01,BUSD,9.0,6101.0,9.0,8.0,11.0,4011.278929,12111925.99,0.0,-735.9629602,66172.75058
5964,2021-01-01,BUSD,1.0,6092.0,1.0,1.0,2.0,2451.0,12107914.72,0.0,-2451.0,66908.71354
5965,2021-01-01,BUSD,11.0,6091.0,3.0,2.0,4.0,9.267611643,12105463.72,0.0,0.0,69359.71354
5966,2021-01-01,BUSD,80.0,6080.0,19.0,16.0,20.0,1028.920043,12105454.45,206.1599915,0.0,69359.71354
5967,2021-01-01,BUSD,16.0,6000.0,12.0,13.0,15.0,1017.456204,12104425.53,735.976296,0.0,69153.55355
5968,2021-01-01,BUSD,36.0,5984.0,16.0,18.0,20.0,25918.16768,12103408.07,5000.0,-3661.613483,68417.57725
5969,2021-01-01,BUSD,51.0,5948.0,20.0,21.0,24.0,10554.29604,12077489.9,5169.570524,-5169.570524,67079.19074
5970,2021-01-01,BUSD,29.0,5897.0,9.0,10.0,10.0,137.795986,12066935.61,0.0,0.0,67079.19074
5971,2021-01-01,BUSD,18.0,5868.0,9.0,13.0,14.0,126.9403475,12066797.81,0.0,-5.054486474,67079.19074
5972,2021-01-01,BUSD,22.0,5850.0,10.0,9.0,11.0,126.813551,12066670.87,0.0,0.0,67084.24522
5973,2021-01-01,BUSD,38.0,5828.0,25.0,25.0,31.0,5982.764242,12066544.06,3000.0,-2750.0,67084.24522
5974,2021-01-01,BUSD,14.0,5790.0,8.0,8.0,10.0,47.65210914,12060561.29,0.0,0.0,66834.24522
5975,2021-01-01,BUSD,9.0,5776.0,9.0,8.0,11.0,45.23670003,12060513.64,0.0,0.0,66834.24522
5976,2021-01-01,BUSD,13.0,5767.0,10.0,9.0,11.0,55.03317068,12060468.4,0.0,0.0,66834.24522
5977,2021-01-01,BUSD,7.0,5754.0,5.0,7.0,9.0,147.710361,12060413.37,0.0,0.0,66834.24522
5978,2021-01-01,BUSD,2.0,5747.0,1.0,2.0,3.0,3.28756503,12060265.66,0.0,0.0,66834.24522
5979,2021-01-01,BUSD,15.0,5745.0,9.0,6.0,11.0,2816.219813,12060262.37,2790.0,0.0,66834.24522
5980,2021-01-01,BUSD,22.0,5730.0,13.0,12.0,18.0,60.59408098,12057446.15,0.0,0.0,64044.24522
5981,2021-01-01,BUSD,36.0,5708.0,11.0,9.0,12.0,2078.645507,12057385.56,1000.0,-1000.0,64044.24522
5982,2021-01-01,BUSD,16.0,5672.0,9.0,8.0,10.0,125.0438339,12055306.91,0.0,0.0,64044.24522
5983,2021-01-01,BUSD,40.0,5656.0,11.0,13.0,14.0,27794.39698,12055181.87,4145.894985,-2951.285648,64044.24522
5984,2021-01-01,BUSD,27.0,5616.0,10.0,12.0,16.0,94.64802037,12027387.47,0.0,0.0,62849.63589
5985,2021-01-01,BUSD,22.0,5589.0,15.0,15.0,17.0,62674.76866,12027292.83,30376.30426,-30376.30426,62849.63589
5986,2021-01-01,BUSD,15.0,5567.0,10.0,8.0,11.0,44.29100383,11964618.06,0.0,0.0,62849.63589
5987,2021-01-01,BUSD,25.0,5552.0,11.0,11.0,13.0,59.17779371,11964573.77,0.0,0.0,62849.63589
5988,2021-01-01,BUSD,8.0,5527.0,8.0,7.0,9.0,20.30987287,11964514.59,0.0,0.0,62849.63589
5989,2021-01-01,BUSD,9.0,5519.0,6.0,9.0,11.0,67.66663817,11964494.28,0.0,0.0,62849.63589
5990,2021-01-01,BUSD,37.0,5510.0,17.0,18.0,19.0,117.8705607,11964426.61,0.0,0.0,62849.63589
5991,2021-01-01,BUSD,17.0,5473.0,13.0,13.0,14.0,183.0850855,11964308.74,0.0,0.0,62849.63589
5992,2021-01-01,BUSD,17.0,5456.0,15.0,15.0,19.0,1248.011013,11964125.66,290.447,0.0,62849.63589
5993,2021-01-01,BUSD,16.0,5439.0,5.0,6.0,6.0,6.939116388,11962877.65,0.0,0.0,62559.18889
5994,2021-01-01,BUSD,16.0,5423.0,10.0,12.0,17.0,13.3758598,11962870.71,0.0,0.0,62559.18889
5995,2021-01-01,BUSD,3.0,5407.0,2.0,3.0,3.0,1.580258706,11962857.33,0.0,0.0,62559.18889
5996,2021-01-01,BUSD,1.0,5404.0,1.0,1.0,2.0,0.006759155,11962855.75,0.0,0.0,62559.18889
5997,2021-01-01,BUSD,26.0,5403.0,12.0,8.0,13.0,31.39918139,11962855.74,0.0,0.0,62559.18889
5998,2021-01-01,BUSD,44.0,5377.0,10.0,8.0,12.0,2559.510299,11962824.34,2481.0,0.0,62559.18889
5999,2021-01-01,BUSD,4.0,5333.0,5.0,4.0,6.0,24.74518713,11960264.83,0.0,0.0,60078.18889
6000,2021-01-01,BUSD,11.0,5329.0,10.0,9.0,12.0,1412.539396,11960240.09,0.0,0.0,60078.18889
6001,2021-01-01,BUSD,3.0,5318.0,2.0,3.0,5.0,0.569132551,11958827.55,0.0,0.0,60078.18889
6002,2021-01-01,BUSD,19.0,5315.0,10.0,14.0,15.0,2188.806617,11958826.98,475.0,-1054.599461,60078.18889
6003,2021-01-01,BUSD,33.0,5296.0,15.0,18.0,19.0,107.6082798,11956638.17,0.0,0.0,60657.78835
6004,2021-01-01,BUSD,24.0,5263.0,9.0,10.0,13.0,1760.495928,11956530.56,0.0,-1723.988242,60657.78835
6005,2021-01-01,BUSD,29.0,5239.0,6.0,8.0,10.0,1753.900541,11954770.07,1723.988242,0.0,62381.77659
6006,2021-01-01,BUSD,12.0,5210.0,12.0,13.0,15.0,681.5294429,11953016.17,250.0,-250.0,60657.78835
6007,2021-01-01,BUSD,10.0,5198.0,10.0,6.0,14.0,208993.0735,11952334.64,0.0,-104995.5271,60657.78835
6008,2021-01-01,BUSD,3.0,5188.0,2.0,3.0,5.0,1.490864687,11743341.57,0.0,0.0,165653.3154
6009,2021-01-01,BUSD,7.0,5185.0,5.0,5.0,8.0,2.661133202,11743340.07,0.0,0.0,165653.3154
6010,2021-01-01,BUSD,18.0,5178.0,9.0,7.0,12.0,54.35917232,11743337.41,0.0,0.0,165653.3154
6011,2021-01-01,BUSD,12.0,5160.0,10.0,10.0,14.0,35.88045776,11743283.05,0.0,0.0,165653.3154
6012,2021-01-01,BUSD,2.0,5148.0,2.0,2.0,4.0,3.373712155,11743247.17,0.0,0.0,165653.3154
6013,2021-01-01,BUSD,2.0,5146.0,1.0,2.0,3.0,5.91314778,11743243.8,0.0,0.0,165653.3154
6014,2021-01-01,BUSD,14.0,5144.0,8.0,9.0,10.0,1142.978506,11743237.89,0.0,0.0,165653.3154
6015,2021-01-01,BUSD,13.0,5130.0,9.0,7.0,12.0,184.4907821,11742094.91,0.0,0.0,165653.3154
6016,2021-01-01,BUSD,21.0,5117.0,10.0,11.0,13.0,122.003852,11741910.42,0.0,0.0,165653.3154
6017,2021-01-01,BUSD,49.0,5096.0,24.0,23.0,33.0,570.3406843,11741788.41,0.0,0.0,165653.3154
6018,2021-01-01,BUSD,31.0,5047.0,16.0,17.0,18.0,916.8766201,11741218.07,0.0,0.0,165653.3154
6019,2021-01-01,BUSD,61.0,5016.0,21.0,25.0,27.0,2597.03614,11740301.2,0.0,0.0,165653.3154
6020,2021-01-01,BUSD,17.0,4955.0,16.0,18.0,23.0,14108.16131,11737704.16,0.0,0.0,165653.3154
6021,2021-01-01,BUSD,7.0,4938.0,7.0,7.0,10.0,20172.42568,11723596.0,9975.0,-9975.0,165653.3154
6022,2021-01-01,BUSD,25.0,4931.0,16.0,19.0,25.0,200.5125755,11703423.57,20.0,0.0,165653.3154
6023,2021-01-01,BUSD,119.0,4906.0,19.0,19.0,25.0,454.0580271,11703223.06,0.0,0.0,165633.3154
6024,2021-01-01,BUSD,162.0,4787.0,22.0,29.0,33.0,7894.256282,11702769.0,0.0,0.0,165633.3154
6025,2021-01-01,BUSD,16.0,4625.0,7.0,9.0,12.0,2002.479333,11694874.75,0.0,0.0,165633.3154
6026,2021-01-01,BUSD,83.0,4609.0,29.0,33.0,37.0,24848.67316,11692872.27,0.0,0.0,165633.3154
6027,2021-01-01,BUSD,180.0,4526.0,23.0,33.0,33.0,3501.664534,11668023.59,0.0,0.0,165633.3154
6028,2021-01-01,BUSD,162.0,4346.0,36.0,36.0,43.0,10502.22093,11664521.93,0.0,0.0,165633.3154
6029,2021-01-01,BUSD,97.0,4184.0,36.0,36.0,44.0,13835.88435,11654019.71,0.0,0.0,165633.3154
6030,2021-01-01,BUSD,48.0,4087.0,18.0,24.0,27.0,63588.2994,11640183.82,0.0,0.0,165633.3154
6031,2021-01-01,BUSD,65.0,4039.0,17.0,26.0,28.0,7868.341138,11576595.52,0.0,0.0,165633.3154
6032,2021-01-01,BUSD,81.0,3974.0,25.0,27.0,31.0,23118.79885,11568727.18,0.0,0.0,165633.3154
6033,2021-01-01,BUSD,79.0,3893.0,21.0,20.0,28.0,12941.927,11545608.38,2998.134228,-2998.134228,165633.3154
6034,2021-01-01,BUSD,61.0,3814.0,21.0,24.0,31.0,38452.39197,11532666.46,0.0,0.0,165633.3154
6035,2021-01-01,BUSD,39.0,3753.0,17.0,21.0,27.0,24331.6378,11494214.07,0.0,0.0,165633.3154
6036,2021-01-01,BUSD,20.0,3714.0,13.0,13.0,19.0,5067.925086,11469882.43,122.074354,0.0,165633.3154
6037,2021-01-01,BUSD,27.0,3694.0,12.0,13.0,18.0,5205.863039,11464814.5,0.0,0.0,165511.241
6038,2021-01-01,BUSD,75.0,3667.0,26.0,29.0,30.0,26470.96002,11459608.64,0.0,0.0,165511.241
6039,2021-01-01,BUSD,38.0,3592.0,17.0,18.0,22.0,3211.950177,11433137.68,0.0,0.0,165511.241
6040,2021-01-01,BUSD,55.0,3554.0,15.0,19.0,21.0,12650.05729,11429925.73,0.0,0.0,165511.241
6041,2021-01-01,BUSD,69.0,3499.0,25.0,28.0,32.0,36261.83954,11417275.67,0.0,0.0,165511.241
6042,2021-01-01,BUSD,42.0,3430.0,18.0,20.0,26.0,13247.86331,11381013.83,0.0,0.0,165511.241
6043,2021-01-01,BUSD,86.0,3388.0,21.0,21.0,27.0,32249.63504,11367765.97,0.0,0.0,165511.241
6044,2021-01-01,BUSD,47.0,3302.0,21.0,23.0,27.0,7958.645018,11335516.33,0.0,0.0,165511.241
6045,2021-01-01,BUSD,47.0,3255.0,16.0,19.0,23.0,47466.54113,11327557.69,0.0,0.0,165511.241
6046,2021-01-01,BUSD,58.0,3208.0,22.0,26.0,27.0,72712.95573,11280091.15,0.0,0.0,165511.241
6047,2021-01-01,BUSD,24.0,3150.0,16.0,12.0,17.0,5149.624146,11207378.19,0.0,0.0,165511.241
6048,2021-01-01,BUSD,41.0,3126.0,21.0,27.0,32.0,6579.548445,11202228.57,0.0,0.0,165511.241
6049,2021-01-01,BUSD,57.0,3085.0,24.0,26.0,27.0,80635.57252,11195649.02,2143.193398,-2143.193398,165511.241
6050,2021-01-01,BUSD,27.0,3028.0,9.0,11.0,13.0,8760.209239,11115013.45,0.0,0.0,165511.241
6051,2021-01-01,BUSD,54.0,3001.0,20.0,21.0,22.0,26174.14686,11106253.24,0.0,0.0,165511.241
6052,2021-01-01,BUSD,41.0,2947.0,22.0,19.0,27.0,15531.99927,11080079.09,1635.235628,-635.235628,165511.241
6053,2021-01-01,BUSD,49.0,2906.0,22.0,25.0,28.0,24117.787,11064547.09,0.0,0.0,164511.241
6054,2021-01-01,BUSD,46.0,2857.0,19.0,19.0,24.0,33387.19736,11040429.31,0.0,0.0,164511.241
6055,2021-01-01,BUSD,51.0,2811.0,26.0,25.0,33.0,22983.6848,11007042.11,514.2794128,-2000.0,164511.241
6056,2021-01-01,BUSD,41.0,2760.0,15.0,22.0,28.0,64666.31249,10984058.42,2000.0,0.0,165996.9616
6057,2021-01-01,BUSD,46.0,2719.0,22.0,21.0,24.0,133516.4705,10919392.11,0.0,0.0,163996.9616
6058,2021-01-01,BUSD,40.0,2673.0,19.0,16.0,22.0,10792.74246,10785875.64,0.0,0.0,163996.9616
6059,2021-01-01,BUSD,51.0,2633.0,21.0,25.0,28.0,18015.61029,10775082.9,0.0,0.0,163996.9616
6060,2021-01-01,BUSD,51.0,2582.0,17.0,25.0,28.0,12528.41803,10757067.29,0.0,0.0,163996.9616
6061,2021-01-01,BUSD,61.0,2531.0,23.0,29.0,34.0,10888.66883,10744538.87,0.0,0.0,163996.9616
6062,2021-01-01,BUSD,44.0,2470.0,18.0,21.0,26.0,30299.49499,10733650.2,0.0,0.0,163996.9616
6063,2021-01-01,BUSD,55.0,2426.0,24.0,28.0,31.0,6805.186794,10703350.71,0.0,0.0,163996.9616
6064,2021-01-01,BUSD,48.0,2371.0,21.0,20.0,24.0,21650.2438,10696545.52,0.0,-475.0,163996.9616
6065,2021-01-01,BUSD,67.0,2323.0,22.0,28.0,31.0,9517.159253,10674895.27,0.0,0.0,164471.9616
6066,2021-01-01,BUSD,41.0,2256.0,14.0,18.0,21.0,22541.49697,10665378.12,0.0,0.0,164471.9616
6067,2021-01-01,BUSD,18.0,2215.0,10.0,9.0,14.0,758.1375666,10642836.62,0.0,0.0,164471.9616
6068,2021-01-01,BUSD,55.0,2197.0,15.0,19.0,20.0,60142.30764,10642078.48,0.0,0.0,164471.9616
6069,2021-01-01,BUSD,37.0,2142.0,14.0,19.0,23.0,15282.35108,10581936.17,525.81,0.0,164471.9616
6070,2021-01-01,BUSD,29.0,2105.0,12.0,13.0,15.0,1473.540837,10566653.82,0.0,0.0,163946.1516
6071,2021-01-01,BUSD,52.0,2076.0,21.0,27.0,29.0,7642.895305,10565180.28,0.0,0.0,163946.1516
6072,2021-01-01,BUSD,24.0,2024.0,14.0,14.0,15.0,4377.297844,10557537.39,0.0,0.0,163946.1516
6073,2021-01-01,BUSD,14.0,2000.0,10.0,10.0,13.0,1619.063777,10553160.09,0.0,0.0,163946.1516
6074,2021-01-01,BUSD,31.0,1986.0,14.0,16.0,18.0,25531.2074,10551541.02,5000.0,0.0,163946.1516
6075,2021-01-01,BUSD,46.0,1955.0,20.0,20.0,24.0,2112.137248,10526009.82,0.0,0.0,158946.1516
6076,2021-01-01,BUSD,10.0,1909.0,5.0,7.0,10.0,52.45144853,10523897.68,0.0,0.0,158946.1516
6077,2021-01-01,BUSD,27.0,1899.0,14.0,14.0,17.0,29793.151,10523845.23,9975.0,-10343.61227,158946.1516
6078,2021-01-01,BUSD,44.0,1872.0,16.0,16.0,23.0,7717.365195,10494052.08,0.0,0.0,159314.7639
6079,2021-01-01,BUSD,58.0,1828.0,25.0,28.0,32.0,2407.064579,10486334.71,0.0,0.0,159314.7639
6080,2021-01-01,BUSD,66.0,1770.0,31.0,34.0,40.0,107313.0609,10483927.65,50000.0,0.0,159314.7639
6081,2021-01-01,BUSD,60.0,1704.0,20.0,27.0,27.0,2279.389855,10376614.59,0.0,0.0,109314.7639
6082,2021-01-01,BUSD,19.0,1644.0,15.0,15.0,20.0,10153.45205,10374335.2,4977.314988,-4977.314988,109314.7639
6083,2021-01-01,BUSD,31.0,1625.0,9.0,12.0,14.0,5205.087072,10364181.74,0.0,0.0,109314.7639
6084,2021-01-01,BUSD,30.0,1594.0,15.0,18.0,21.0,6427.486306,10358976.66,0.0,0.0,109314.7639
6085,2021-01-01,BUSD,38.0,1564.0,15.0,19.0,24.0,8806.828856,10352549.17,92.0,0.0,109314.7639
6086,2021-01-01,BUSD,34.0,1526.0,12.0,14.0,16.0,3837.904731,10343742.34,0.0,0.0,109222.7639
6087,2021-01-01,BUSD,40.0,1492.0,16.0,19.0,23.0,42503.24541,10339904.44,0.0,0.0,109222.7639
6088,2021-01-01,BUSD,23.0,1452.0,9.0,12.0,14.0,3000267.691,10297401.19,1468.076383,-2995824.124,109222.7639
6089,2021-01-01,BUSD,26.0,1429.0,11.0,13.0,15.0,2998587.65,7297133.501,2994533.298,-376.250094,3103578.812
6090,2021-01-01,BUSD,18.0,1403.0,7.0,9.0,11.0,3869.020891,4298545.852,0.0,-3053.273867,109421.7639
6091,2021-01-01,BUSD,41.0,1385.0,13.0,16.0,18.0,7409.416772,4294676.831,3053.273867,-59.975069,112475.0378
6092,2021-01-01,BUSD,82.0,1344.0,21.0,28.0,31.0,62819.82852,4287267.414,192.0,0.0,109481.739
6093,2021-01-01,BUSD,26.0,1262.0,8.0,10.0,13.0,32928.37483,4224447.585,0.0,0.0,109289.739
6094,2021-01-01,BUSD,15.0,1236.0,7.0,8.0,11.0,4867.390404,4191519.211,368.6122664,0.0,109289.739
6095,2021-01-01,BUSD,14.0,1221.0,5.0,9.0,10.0,1359.153578,4186651.82,142.0,0.0,108921.1267
6096,2021-01-01,BUSD,19.0,1207.0,12.0,11.0,12.0,21650.53105,4185292.667,2473.0,-2967.387412,108779.1267
6097,2021-01-01,BUSD,5.0,1188.0,3.0,3.0,5.0,2119.947782,4163642.135,0.0,-2000.0,109273.5141
6098,2021-01-01,BUSD,8.0,1183.0,5.0,5.0,6.0,4534.610893,4161522.188,0.0,0.0,111273.5141
6099,2021-01-01,BUSD,19.0,1175.0,10.0,9.0,11.0,10827.02858,4156987.577,1694.38,-1200.0,111273.5141
6100,2021-01-01,BUSD,6.0,1156.0,4.0,4.0,5.0,899.633586,4146160.548,0.0,0.0,110779.1341
6101,2021-01-01,BUSD,12.0,1150.0,7.0,8.0,8.0,12785.79943,4145260.915,3992.0,-3992.0,110779.1341
6102,2021-01-01,BUSD,8.0,1138.0,6.0,6.0,7.0,12251.11656,4132475.115,4124.357918,-4124.357918,110779.1341
6103,2021-01-01,BUSD,15.0,1130.0,8.0,8.0,9.0,6875.794752,4120223.999,1853.34671,-1853.34671,110779.1341
6104,2021-01-01,BUSD,12.0,1115.0,8.0,8.0,9.0,3519.016512,4113348.204,308.6938827,-308.6938827,110779.1341
