date,pool_name,ideal,token_1,token_1_balance,token_2,token_2_balance,token_3,token_3_balance,alusd,crv3,alusd_p,crv3_p,cvxcrv,crv,cvxcrv_p,crv_p,usdc,dai,usdt,usdc_p,dai_p,usdt_p,fei,fei_p,frax,frax_p,total,lusd,lusd_p,mim,mim_p,ust,ust_p,wbtc,renbtc,wbtc_p,renbtc_p,sbtc,sbtc_p,susd,susd_p,wust,protocol,chain
2021-10-08,mim:usdc-usdt-dai,0.5,mim,632215707.7714181,crv3,916587010.4571908,n/a,0,,916587010.4571908,,0.5918035910380545,,,,,,,,,,,,,,,,,,632215707.7714181,0.4081964089619455,,,,,,,,,,,,Curve,Ethereum
2021-10-08,alusd:usdc-usdt-dai,0.5,alusd,230135390.40085667,crv3,253051355.80844703,n/a,0,230135390.40085667,253051355.80844703,0.4762866370121172,0.5237133629878827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-08,frax:usdc-usdt-dai,0.5,frax,216916185.5578596,crv3,209828153.91062188,n/a,0,,209828153.91062188,,0.4916952247614274,,,,,,,,,,,,,216916185.5578596,0.5083047752385725,426744339.46848154,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-08,renbtc:wbtc:sbtc,0.33,renbtc,3982.70485153,wbtc,3317.90304058,sbtc,4060.492262425674,,,,,,,,,,,,,,,,,,,,,,,,,,3317.90304058,3982.70485153,0.292040647071965,0.3505562663260204,4060.492262425674,0.3574030866020145,,,,Curve,Ethereum
2021-10-08,lusd:usdc-usdt-dai,0.5,lusd,70721500.28369825,crv3,,n/a,0,,,,,,56410509.36991976,,0.4437160202502501,,,,,,,,,,,,70721500.28369825,0.5562839797497499,,,,,,,,,,,,,,Curve,Ethereum
2021-10-08,fei:usdc-usdt-dai,0.5,fei,89827248.17,crv3,89036795.36,n/a,0,,89036795.36,,0.497790353,,,,,,,,,,,89827248.17,0.502209647,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-08,dai:usdc:usdt,0.33,dai,469862499.1995202,usdc,1214015971.029003,usdt,994791863.40039,,,,,,,,,1214015971.029003,469862499.1995202,994791863.40039,0.4532158943890351,0.1754088561405675,0.3713752494703973,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-08,crv:cvxcrv,0.5,crv,16251985.725009773,cvxcrv,28998061.45823043,n/a,0,,,,,28998061.45823043,16251985.725009773,0.6408404689790199,0.3591595310209801,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-08,susd:usdc-usdt-dai,0.5,susd,20705864.21684705,crv3,28210344.777341895,n/a,0,,28210344.777341895,,0.576707503655755,,,,,,,,,,,,,,,,,,,,,,,,,,,,20705864.21684705,0.4232924963442451,,Curve,Ethereum
2021-10-08,renbtc:wbtc,0.5,renbtc,8354.83440051,wbtc,3535.82262694,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,3535.82262694,8354.83440051,0.2973614173529207,0.7026385826470792,,,,,,Curve,Ethereum
2021-10-09,alusd:usdc-usdt-dai,0.5,alusd,229785682.8348096,crv3,242479270.78147528,n/a,0,229785682.8348096,242479270.78147528,0.4865609465095104,0.5134390534904897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-09,lusd:usdc-usdt-dai,0.5,lusd,67211201.2049023,crv3,,n/a,0,,,,,,59497876.095377006,,0.4695628550303227,,,,,,,,,,,,67211201.2049023,0.5304371449696773,,,,,,,,,,,,,,Curve,Ethereum
2021-10-09,frax:usdc-usdt-dai,0.5,frax,216074107.49798235,crv3,208850496.8714792,n/a,0,,208850496.8714792,,0.4915001266669153,,,,,,,,,,,,,216074107.49798235,0.5084998733330848,424924604.3694616,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-09,fei:usdc-usdt-dai,0.5,fei,90115539.63,crv3,87067485.78,n/a,0,,87067485.78,,0.491398573,,,,,,,,,,,90115539.63,0.508601427,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-09,crv:cvxcrv,0.5,crv,17335731.69020767,cvxcrv,29062664.818622734,n/a,0,,,,,29062664.818622734,17335731.69020767,0.6263721810535331,0.3736278189464669,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-09,mim:usdc-usdt-dai,0.5,mim,648825817.7812445,crv3,996083214.4582382,n/a,0,,996083214.4582382,,0.6055551978470857,,,,,,,,,,,,,,,,,,648825817.7812445,0.3944448021529143,,,,,,,,,,,,Curve,Ethereum
2021-10-09,renbtc:wbtc:sbtc,0.33,renbtc,3984.51569413,wbtc,3317.31111086,sbtc,4010.004807342767,,,,,,,,,,,,,,,,,,,,,,,,,,3317.31111086,3984.51569413,0.293260298115054,0.3522431937358285,4010.004807342767,0.3544965081491174,,,,Curve,Ethereum
2021-10-09,susd:usdc-usdt-dai,0.5,susd,20344031.4497448,crv3,26558424.29703062,n/a,0,,26558424.29703062,,0.5662480540553899,,,,,,,,,,,,,,,,,,,,,,,,,,,,20344031.4497448,0.4337519459446101,,Curve,Ethereum
2021-10-09,renbtc:wbtc,0.5,renbtc,8319.98808535,wbtc,3397.46110342,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,3397.46110342,8319.98808535,0.2899488658910615,0.7100511341089385,,,,,,Curve,Ethereum
2021-10-09,dai:usdc:usdt,0.33,dai,512568719.0518381,usdc,1238224519.376656,usdt,1001079221.35727,,,,,,,,,1238224519.376656,512568719.0518381,1001079221.35727,0.449957088299453,0.1862618004802962,0.3637811112202507,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-10,frax:usdc-usdt-dai,0.5,frax,216298659.79587787,crv3,209487639.64597607,n/a,0,,209487639.64597607,,0.4920018326578026,,,,,,,,,,,,,216298659.79587787,0.5079981673421974,425786299.441854,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-10,crv:cvxcrv,0.5,crv,17710794.35985414,cvxcrv,30095966.737252098,n/a,0,,,,,30095966.737252098,17710794.35985414,0.6295336903523008,0.3704663096476992,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-10,dai:usdc:usdt,0.33,dai,550301119.0446537,usdc,1286123263.261081,usdt,1012152893.121297,,,,,,,,,1286123263.261081,550301119.0446537,1012152893.121297,0.4514967083237289,0.1931845499828182,0.3553187416934528,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-10,fei:usdc-usdt-dai,0.5,fei,88016554.42,crv3,85002482.26,n/a,0,,85002482.26,,0.491289767,,,,,,,,,,,88016554.42,0.508710233,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-10,alusd:usdc-usdt-dai,0.5,alusd,229797682.15081453,crv3,246647015.34667227,n/a,0,229797682.15081453,246647015.34667227,0.4823176401328859,0.5176823598671141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-10,lusd:usdc-usdt-dai,0.5,lusd,66994539.710318185,crv3,,n/a,0,,,,,,50033603.83265609,,0.427534799048428,,,,,,,,,,,,66994539.710318185,0.5724652009515719,,,,,,,,,,,,,,Curve,Ethereum
2021-10-10,renbtc:wbtc,0.5,renbtc,8260.3117015,wbtc,3051.02968407,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,3051.02968407,8260.3117015,0.2697319071248465,0.7302680928751535,,,,,,Curve,Ethereum
2021-10-10,mim:usdc-usdt-dai,0.5,mim,625814549.024724,crv3,1104544739.473529,n/a,0,,1104544739.473529,,0.6383325976376519,,,,,,,,,,,,,,,,,,625814549.024724,0.361667402362348,,,,,,,,,,,,Curve,Ethereum
2021-10-10,renbtc:wbtc:sbtc,0.33,renbtc,4010.08062211,wbtc,3389.38532559,sbtc,3987.242138200477,,,,,,,,,,,,,,,,,,,,,,,,,,3389.38532559,4010.08062211,0.297661562939941,0.3521720757095247,3987.242138200477,0.3501663613505343,,,,Curve,Ethereum
2021-10-10,susd:usdc-usdt-dai,0.5,susd,22874427.168320023,crv3,28096415.380055323,n/a,0,,28096415.380055323,,0.551225249089999,,,,,,,,,,,,,,,,,,,,,,,,,,,,22874427.168320023,0.4487747509100009,,Curve,Ethereum
2021-10-11,dai:usdc:usdt,0.33,dai,559072003.9872692,usdc,1328779353.428773,usdt,1025499522.283322,,,,,,,,,1328779353.428773,559072003.9872692,1025499522.283322,0.4561000059031314,0.1918999897619476,0.3520000043349209,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-11,crv:cvxcrv,0.5,crv,18423630.24986349,cvxcrv,30147676.203389432,n/a,0,,,,,30147676.203389432,18423630.24986349,0.6206890117811599,0.3793109882188401,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-11,lusd:usdc-usdt-dai,0.5,lusd,67291679.48917009,crv3,,n/a,0,,,,,,49509476.40584456,,0.4238783086217534,,,,,,,,,,,,67291679.48917009,0.5761216913782465,,,,,,,,,,,,,,Curve,Ethereum
2021-10-11,renbtc:wbtc,0.5,renbtc,8260.12665995,wbtc,2847.1737317,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,2847.1737317,8260.12665995,0.256333549225011,0.7436664507749889,,,,,,Curve,Ethereum
2021-10-11,susd:usdc-usdt-dai,0.5,susd,23433298.176222146,crv3,27075702.076891746,n/a,0,,27075702.076891746,,0.5360569787801833,,,,,,,,,,,,,,,,,,,,,,,,,,,,23433298.176222146,0.4639430212198167,,Curve,Ethereum
2021-10-11,mim:usdc-usdt-dai,0.5,mim,613665338.6697805,crv3,1175798705.9401393,n/a,0,,1175798705.9401393,,0.6570675222459964,,,,,,,,,,,,,,,,,,613665338.6697805,0.3429324777540035,,,,,,,,,,,,Curve,Ethereum
2021-10-11,fei:usdc-usdt-dai,0.5,fei,86143489.48,crv3,84782700.05,n/a,0,,84782700.05,,0.496019365,,,,,,,,,,,86143489.48,0.503980635,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-11,alusd:usdc-usdt-dai,0.5,alusd,229808361.11116132,crv3,240016431.94052103,n/a,0,229808361.11116132,240016431.94052103,0.4891363004035455,0.5108636995964545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-11,renbtc:wbtc:sbtc,0.33,renbtc,3986.05479652,wbtc,3349.96110332,sbtc,4049.958637985581,,,,,,,,,,,,,,,,,,,,,,,,,,3349.96110332,3986.05479652,0.2942182148915778,0.3500846399469667,4049.958637985581,0.3556971451614554,,,,Curve,Ethereum
2021-10-11,frax:usdc-usdt-dai,0.5,frax,220075138.96863505,crv3,207108130.1084446,n/a,0,,207108130.1084446,,0.4848226630127563,,,,,,,,,,,,,220075138.96863505,0.5151773369872437,427183269.0770796,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-12,lusd:usdc-usdt-dai,0.5,lusd,60859407.80469551,crv3,,n/a,0,,,,,,55279098.7701898,,0.4759756294485,,,,,,,,,,,,60859407.80469551,0.5240243705515,,,,,,,,,,,,,,Curve,Ethereum
2021-10-12,alusd:usdc-usdt-dai,0.5,alusd,229629083.43704435,crv3,229429608.47883376,n/a,0,229629083.43704435,229429608.47883376,0.500217265201295,0.4997827347987051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-12,fei:usdc-usdt-dai,0.5,fei,87138797.74,crv3,85671743.94,n/a,0,,85671743.94,,0.495755312,,,,,,,,,,,87138797.74,0.504244688,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-12,crv:cvxcrv,0.5,crv,18919676.06075237,cvxcrv,30273413.690653168,n/a,0,,,,,30273413.690653168,18919676.06075237,0.6153997206444671,0.3846002793555328,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-12,renbtc:wbtc,0.5,renbtc,8456.71590278,wbtc,2860.0950705,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,2860.0950705,8456.71590278,0.2527297731890141,0.747270226810986,,,,,,Curve,Ethereum
2021-10-12,dai:usdc:usdt,0.33,dai,594073136.1563615,usdc,1297200432.374526,usdt,987565043.340117,,,,,,,,,1297200432.374526,594073136.1563615,987565043.340117,0.4505985250529393,0.2063586106239778,0.3430428643230828,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-12,mim:usdc-usdt-dai,0.5,mim,650631687.1241004,crv3,1152076820.480086,n/a,0,,1152076820.480086,,0.6390810359081319,,,,,,,,,,,,,,,,,,650631687.1241004,0.3609189640918681,,,,,,,,,,,,Curve,Ethereum
2021-10-12,frax:usdc-usdt-dai,0.5,frax,217949328.2444153,crv3,217097468.56052056,n/a,0,,217097468.56052056,,0.499020956262463,,,,,,,,,,,,,217949328.2444153,0.500979043737537,435046796.804936,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-12,susd:usdc-usdt-dai,0.5,susd,25783659.17202838,crv3,25849867.945531487,n/a,0,,25849867.945531487,,0.5006411413010036,,,,,,,,,,,,,,,,,,,,,,,,,,,,25783659.17202838,0.4993588586989964,,Curve,Ethereum
2021-10-12,renbtc:wbtc:sbtc,0.33,renbtc,3799.12466201,wbtc,3392.37894263,sbtc,4012.318269703329,,,,,,,,,,,,,,,,,,,,,,,,,,3392.37894263,3799.12466201,0.3027876541306429,0.339091847819356,4012.318269703329,0.358120498050001,,,,Curve,Ethereum
2021-10-13,alusd:usdc-usdt-dai,0.5,alusd,229339821.07623005,crv3,235848471.35804185,n/a,0,229339821.07623005,235848471.35804185,0.4930042840848886,0.5069957159151114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-13,mim:usdc-usdt-dai,0.5,mim,646185551.9535952,crv3,1307360161.2559428,n/a,0,,1307360161.2559428,,0.6692242482045849,,,,,,,,,,,,,,,,,,646185551.9535952,0.330775751795415,,,,,,,,,,,,Curve,Ethereum
2021-10-13,dai:usdc:usdt,0.33,dai,622392395.9529219,usdc,1292713671.787354,usdt,1146434871.70161,,,,,,,,,1292713671.787354,622392395.9529219,1146434871.70161,0.4222428173777789,0.2032938341390865,0.3744633484831345,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-13,renbtc:wbtc,0.5,renbtc,7959.75218562,wbtc,3271.68052124,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,3271.68052124,7959.75218562,0.2912968101782512,0.7087031898217487,,,,,,Curve,Ethereum
2021-10-13,fei:usdc-usdt-dai,0.5,fei,89968607.93,crv3,88183788.33,n/a,0,,88183788.33,,0.49499075,,,,,,,,,,,89968607.93,0.50500925,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-13,frax:usdc-usdt-dai,0.5,frax,217038184.89080408,crv3,219431930.1897593,n/a,0,,219431930.1897593,,0.50274216402939,,,,,,,,,,,,,217038184.89080408,0.49725783597061,436470115.08056337,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-13,renbtc:wbtc:sbtc,0.33,renbtc,4000.11059015,wbtc,3371.77465068,sbtc,4072.176120218436,,,,,,,,,,,,,,,,,,,,,,,,,,3371.77465068,4000.11059015,0.2946309482537673,0.3495359264469667,4072.176120218436,0.3558331252992659,,,,Curve,Ethereum
2021-10-13,crv:cvxcrv,0.5,crv,19367854.01030959,cvxcrv,30445111.881596968,n/a,0,,,,,30445111.881596968,19367854.01030959,0.6111884995497445,0.3888115004502555,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-13,lusd:usdc-usdt-dai,0.5,lusd,58518632.64091458,crv3,,n/a,0,,,,,,57588362.64813486,,0.495993910657735,,,,,,,,,,,,58518632.64091458,0.5040060893422649,,,,,,,,,,,,,,Curve,Ethereum
2021-10-13,susd:usdc-usdt-dai,0.5,susd,26035133.73256204,crv3,25936059.317218784,n/a,0,,25936059.317218784,,0.499046833355852,,,,,,,,,,,,,,,,,,,,,,,,,,,,26035133.73256204,0.500953166644148,,Curve,Ethereum
2021-10-14,dai:usdc:usdt,0.33,dai,740414917.4016918,usdc,1298375917.653487,usdt,1109623940.235345,,,,,,,,,1298375917.653487,740414917.4016918,1109623940.235345,0.412390364777677,0.2351707034322913,0.3524389317900317,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-14,lusd:usdc-usdt-dai,0.5,lusd,66596071.48413807,crv3,,n/a,0,,,,,,49586554.68366689,,0.4267983632255653,,,,,,,,,,,,66596071.48413807,0.5732016367744346,,,,,,,,,,,,,,Curve,Ethereum
2021-10-14,frax:usdc-usdt-dai,0.5,frax,216838658.45214987,crv3,223322967.30377567,n/a,0,,223322967.30377567,,0.5073658270873679,,,,,,,,,,,,,216838658.45214987,0.492634172912632,440161625.7559256,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-14,susd:usdc-usdt-dai,0.5,susd,24204779.022134595,crv3,27145480.435068723,n/a,0,,27145480.435068723,,0.5286337541817582,,,,,,,,,,,,,,,,,,,,,,,,,,,,24204779.022134595,0.4713662458182417,,Curve,Ethereum
2021-10-14,renbtc:wbtc:sbtc,0.33,renbtc,3980.1691749,wbtc,3302.24909455,sbtc,4058.807838375737,,,,,,,,,,,,,,,,,,,,,,,,,,3302.24909455,3980.1691749,0.2911721416321435,0.3509469908331676,4058.807838375737,0.3578808675346888,,,,Curve,Ethereum
2021-10-14,crv:cvxcrv,0.5,crv,20303071.603474002,cvxcrv,31125153.567661464,n/a,0,,,,,31125153.567661464,20303071.603474002,0.6052153941554009,0.394784605844599,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-14,fei:usdc-usdt-dai,0.5,fei,90425219.15,crv3,88356747.51,n/a,0,,88356747.51,,0.4942151,,,,,,,,,,,90425219.15,0.5057849,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-14,mim:usdc-usdt-dai,0.5,mim,794686355.3991587,crv3,1207100026.4605143,n/a,0,,1207100026.4605143,,0.6030114089092314,,,,,,,,,,,,,,,,,,794686355.3991587,0.3969885910907685,,,,,,,,,,,,Curve,Ethereum
2021-10-14,alusd:usdc-usdt-dai,0.5,alusd,229891565.03852013,crv3,293826398.5750029,n/a,0,229891565.03852013,293826398.5750029,0.4389606257771374,0.5610393742228627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-14,renbtc:wbtc,0.5,renbtc,8013.59872175,wbtc,2583.33454818,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,2583.33454818,8013.59872175,0.243781335823875,0.7562186641761249,,,,,,Curve,Ethereum
2021-10-14,wust:usdc-usdt-dai,0.5,wust,8100000.0,crv3,7947296.477,n/a,0,,7947296.477,,0.495242079,,,,,,,,,,,,,,,,,,,,,0.504757921,,,,,,,,,8100000.0,Curve,Ethereum
2021-10-15,fei:usdc-usdt-dai,0.5,fei,92224382.31,crv3,91365937.52,n/a,0,,91365937.52,,0.497662064,,,,,,,,,,,92224382.31,0.502337936,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-15,crv:cvxcrv,0.5,crv,20991787.084228367,cvxcrv,31424705.841788422,n/a,0,,,,,31424705.841788422,20991787.084228367,0.5995194277141509,0.4004805722858491,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-15,dai:usdc:usdt,0.33,dai,821589981.4974073,usdc,1284531820.11056,usdt,1035939075.645666,,,,,,,,,1284531820.11056,821589981.4974073,1035939075.645666,0.4088182470968942,0.2614812422780079,0.3297005106250979,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-15,alusd:usdc-usdt-dai,0.5,alusd,243507664.14334553,crv3,287776870.836454,n/a,0,243507664.14334553,287776870.836454,0.4583375726391211,0.5416624273608789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-15,renbtc:wbtc:sbtc,0.33,renbtc,4248.757288,wbtc,3423.32377588,sbtc,4136.036154341718,,,,,,,,,,,,,,,,,,,,,,,,,,3423.32377588,4248.757288,0.2899127534571973,0.3598166591235665,4136.036154341718,0.3502705874192361,,,,Curve,Ethereum
2021-10-15,mim:usdc-usdt-dai,0.5,mim,806399370.2312585,crv3,1208779698.710631,n/a,0,,1208779698.710631,,0.599837363011777,,,,,,,,,,,,,,,,,,806399370.2312585,0.4001626369882229,,,,,,,,,,,,Curve,Ethereum
2021-10-15,frax:usdc-usdt-dai,0.5,frax,220366985.37871847,crv3,227536011.22256145,n/a,0,,227536011.22256145,,0.5080028777416562,,,,,,,,,,,,,220366985.37871847,0.4919971222583438,447902996.60128,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-15,lusd:usdc-usdt-dai,0.5,lusd,64216760.428633265,crv3,,n/a,0,,,,,,51910843.62438707,,0.4470155399114767,,,,,,,,,,,,64216760.428633265,0.5529844600885233,,,,,,,,,,,,,,Curve,Ethereum
2021-10-15,renbtc:wbtc,0.5,renbtc,8106.8223224,wbtc,2349.51816861,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,2349.51816861,8106.8223224,0.2246979400326562,0.7753020599673438,,,,,,Curve,Ethereum
2021-10-15,susd:usdc-usdt-dai,0.5,susd,20899451.392511964,crv3,28536428.50641244,n/a,0,,28536428.50641244,,0.5772412378369202,,,,,,,,,,,,,,,,,,,,,,,,,,,,20899451.392511964,0.4227587621630799,,Curve,Ethereum
2021-10-16,renbtc:wbtc,0.5,renbtc,8047.94566867,wbtc,2068.11166502,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,2068.11166502,8047.94566867,0.2044385076913776,0.7955614923086224,,,,,,Curve,Ethereum
2021-10-16,fei:usdc-usdt-dai,0.5,fei,91540111.46,crv3,89585934.08,n/a,0,,89585934.08,,0.494605477,,,,,,,,,,,91540111.46,0.505394523,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-16,frax:usdc-usdt-dai,0.5,frax,240361256.85353127,crv3,231251215.82604152,n/a,0,,231251215.82604152,,0.490341602952389,,,,,,,,,,,,,240361256.85353127,0.509658397047611,471612472.6795728,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-16,renbtc:wbtc:sbtc,0.33,renbtc,4542.4806645,wbtc,3456.84376595,sbtc,4063.10324339802,,,,,,,,,,,,,,,,,,,,,,,,,,3456.84376595,4542.4806645,0.2865794398456473,0.3765809658986256,4063.10324339802,0.336839594255727,,,,Curve,Ethereum
2021-10-16,lusd:usdc-usdt-dai,0.5,lusd,68345825.23752457,crv3,,n/a,0,,,,,,47798976.59036493,,0.4115464130818044,,,,,,,,,,,,68345825.23752457,0.5884535869181955,,,,,,,,,,,,,,Curve,Ethereum
2021-10-16,dai:usdc:usdt,0.33,dai,806372891.6789186,usdc,1271446463.021,usdt,994262908.484696,,,,,,,,,1271446463.021,806372891.6789186,994262908.484696,0.4138712293800947,0.2624841467763977,0.3236446238435075,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-16,crv:cvxcrv,0.5,crv,20774605.66068324,cvxcrv,31403096.76212169,n/a,0,,,,,31403096.76212169,20774605.66068324,0.6018489757877221,0.3981510242122779,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-16,alusd:usdc-usdt-dai,0.5,alusd,243092815.93843165,crv3,204547113.70941323,n/a,0,243092815.93843165,204547113.70941323,0.5430543609674655,0.4569456390325344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-16,mim:usdc-usdt-dai,0.5,mim,786708975.1394258,crv3,1250172610.9538443,n/a,0,,1250172610.9538443,,0.6137679379544443,,,,,,,,,,,,,,,,,,786708975.1394258,0.3862320620455557,,,,,,,,,,,,Curve,Ethereum
2021-10-16,susd:usdc-usdt-dai,0.5,susd,21388899.166891523,crv3,27700761.29760964,n/a,0,,27700761.29760964,,0.5642891198573526,,,,,,,,,,,,,,,,,,,,,,,,,,,,21388899.166891523,0.4357108801426474,,Curve,Ethereum
2021-10-17,alusd:usdc-usdt-dai,0.5,alusd,240602927.85159832,crv3,209812546.28430167,n/a,0,240602927.85159832,209812546.28430167,0.5341799775267118,0.4658200224732882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-17,dai:usdc:usdt,0.33,dai,831822558.9736397,usdc,1262248729.449221,usdt,995353565.2781049,,,,,,,,,1262248729.449221,831822558.9736397,995353565.2781049,0.4085707823374032,0.2692483547470529,0.3221808629155439,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-17,frax:usdc-usdt-dai,0.5,frax,240632992.86764792,crv3,229471707.13957813,n/a,0,,229471707.13957813,,0.4881289362477143,,,,,,,,,,,,,240632992.86764792,0.5118710637522856,470104700.0072261,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-17,lusd:usdc-usdt-dai,0.5,lusd,72816411.53481862,crv3,,n/a,0,,,,,,41662401.9473882,,0.3639311124923887,,,,,,,,,,,,72816411.53481862,0.6360688875076113,,,,,,,,,,,,,,Curve,Ethereum
2021-10-17,fei:usdc-usdt-dai,0.5,fei,91826968.73,crv3,87748997.26,n/a,0,,87748997.26,,0.488645553,,,,,,,,,,,91826968.73,0.511354447,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-17,mim:ust,0.5,mim,99938.67,ust,129951.08,n/a,0,,,,,,,,,,,,,,,,,,,,,,99938.67,0.4347243406893957,129951.08,0.5652756593106043,,,,,,,,,,Curve,Ethereum
2021-10-17,mim:usdc-usdt-dai,0.5,mim,796988895.413959,crv3,1280406321.9493487,n/a,0,,1280406321.9493487,,0.6163518194551727,,,,,,,,,,,,,,,,,,796988895.413959,0.3836481805448273,,,,,,,,,,,,Curve,Ethereum
2021-10-17,crv:cvxcrv,0.5,crv,20417770.96507856,cvxcrv,31403846.603398334,n/a,0,,,,,31403846.603398334,20417770.96507856,0.605998964850941,0.394001035149059,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-17,renbtc:wbtc,0.5,renbtc,7994.54578309,wbtc,2110.18125123,n/a,0,,,,,,,,,,,,,,,,,,,,,,,,,,2110.18125123,7994.54578309,0.2088310989562525,0.7911689010437475,,,,,,Curve,Ethereum
2021-10-17,renbtc:wbtc:sbtc,0.33,renbtc,4542.47886904,wbtc,3486.48597233,sbtc,4007.6415156170633,,,,,,,,,,,,,,,,,,,,,,,,,,3486.48597233,4542.47886904,0.2896568907320084,0.3773886703874104,4007.6415156170633,0.3329544388805811,,,,Curve,Ethereum
2021-10-17,susd:usdc-usdt-dai,0.5,susd,24621897.858876295,crv3,27005440.740693,n/a,0,,27005440.740693,,0.5230841153783258,,,,,,,,,,,,,,,,,,,,,,,,,,,,24621897.858876295,0.4769158846216742,,Curve,Ethereum
2021-10-18,fei:usdc-usdt-dai,0.5,fei,91641931.87,crv3,88702124.89,n/a,0,,88702124.89,,0.491849449,,,,,,,,,,,91641931.87,0.508150551,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-18,alusd:usdc-usdt-dai,0.5,alusd,240950573.6200933,crv3,213664593.93669868,n/a,0,240950573.6200933,213664593.93669868,0.5300099750631241,0.4699900249368759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-10-18,lusd:usdc-usdt-dai,0.5,lusd,69483296.9189997,crv3,,n/a,0,,,,,,44545374.222280465,,0.390650647564675,,,,,,,,,,,,69483296.9189997,0.609349352435325,,,,,,,,,,,,,,Curve,Ethereum
2021-10-18,dai:usdc:usdt,0.33,dai,831470361.4839602,usdc,1171397620.985381,usdt,1059854298.459583,,,,,,,,,1171397620.985381,831470361.4839602,1059854298.459583,0.3824694221475725,0.2714808217060331,0.3460497561463944,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
