date,pool_name,token_1,token_1_balance,token_2,token_2_balance,token_3,token_3_balance,token_4,token_4_balance,TVL,chain,protocol,protocol_version,daily_revenue
2022-04-28,USDC:USDC.e,USDC,2139780.896,USDC.e,1259449.447,n/a,0.0,n/a,0,3399230.3430000003,Avalanche,Curve,V2,n/a
2022-04-28,av3CRV:WETH:BTC,av3CRV,26518531.41,WETH,26594165.92,BTC,53730963.8,n/a,0,106843661.13,Avalanche,Curve,V2,n/a
2022-04-28,avDAI:avUSDC:avUSDT,avDAI,132195489.2,avUSDC,118079156.5,avUSDT,115837001.2,n/a,0,366111646.9,Avalanche,Curve,V2,n/a
2022-04-29,USDC:USDT:YUSD,USDC,145767341.5,USDT,143834276.9,YUSD,100317980.6,n/a,0,389919599.0,Avalanche,Curve,V2,n/a
2022-04-29,USDC:USDT:UST,USDC,18014085.65,USDT,16961550.8,UST,16338833.62,n/a,0,51314470.07,Avalanche,Curve,V2,n/a
2022-04-29,av3CRV:WETH:BTC,av3CRV,25714717.89,WETH,26895150.56,BTC,53331819.59,n/a,0,105941688.04,Avalanche,Curve,V2,n/a
2022-04-29,MIM:USDC.e:USDT.e,MIM,501858.1903,USDC.e,122692.0259,USDT.e,113235.6649,n/a,0,737785.8811,Avalanche,Curve,V2,n/a
2022-04-29,av3CRV:BTC:WETH,av3CRV,25714717.89,BTC,1361.939454,WETH,9352.564383,n/a,0,25725432.393837,Avalanche,Curve,V2,n/a
2022-04-29,av3CRV:NXUSD,av3CRV,-2.66e-11,NXUSD,713433.4748,n/a,0.0,n/a,0,713433.4748,Avalanche,Curve,V2,n/a
2022-04-29,av3CRV:MIM,av3CRV,-2.33e-09,MIM,95499.2439,n/a,0.0,n/a,0,95499.24389999767,Avalanche,Curve,V2,n/a
2022-04-29,USDC:USDC.e,USDC,1440021.029,USDC.e,2263553.122,n/a,0.0,n/a,0,3703574.151,Avalanche,Curve,V2,n/a
2022-04-29,avDAI:avUSDC:avUSDT,avDAI,126763787.8,avUSDC,112627443.4,avUSDT,110061006.7,n/a,0,349452237.9,Avalanche,Curve,V2,n/a
2022-04-30,MIM:USDC.e:USDT.e,MIM,499105.1758,USDC.e,149036.7388,USDT.e,164135.8677,n/a,0,812277.7823000001,Avalanche,Curve,V2,n/a
2022-04-30,av3CRV:BTC:WETH,av3CRV,25063885.54,BTC,1360.004881,WETH,9396.887653,n/a,0,25074642.432533998,Avalanche,Curve,V2,n/a
2022-04-30,USDC:USDT:UST,USDC,15642613.45,USDT,14983971.08,UST,14456914.06,n/a,0,45083498.59,Avalanche,Curve,V2,n/a
2022-04-30,USDC:USDC.e,USDC,1493413.087,USDC.e,2132910.78,n/a,0.0,n/a,0,3626323.8669999996,Avalanche,Curve,V2,n/a
2022-04-30,av3CRV:WETH:BTC,av3CRV,25063885.54,WETH,26477426.32,BTC,52483380.89,n/a,0,104024692.75,Avalanche,Curve,V2,n/a
2022-04-30,USDC:USDT:YUSD,USDC,138900805.4,USDT,139799400.1,YUSD,101875983.4,n/a,0,380576188.9,Avalanche,Curve,V2,n/a
2022-04-30,av3CRV:NXUSD,av3CRV,-4.34e-11,NXUSD,639868.8398,n/a,0.0,n/a,0,639868.8398,Avalanche,Curve,V2,n/a
2022-04-30,av3CRV:MIM,av3CRV,-2.33e-09,MIM,84762.58612,n/a,0.0,n/a,0,84762.58611999768,Avalanche,Curve,V2,n/a
2022-04-30,avDAI:avUSDC:avUSDT,avDAI,125883481.4,avUSDC,108648923.2,avUSDT,109118600.3,n/a,0,343651004.90000004,Avalanche,Curve,V2,n/a
2022-05-01,av3CRV:MIM,av3CRV,-2.33e-09,MIM,94282.43872,n/a,0.0,n/a,0,94282.43871999768,Avalanche,Curve,V2,n/a
2022-05-01,USDC:USDT:YUSD,USDC,86521277.1,USDT,87389763.63,YUSD,159040930.7,n/a,0,332951971.42999995,Avalanche,Curve,V2,n/a
2022-05-01,USDC:USDT:UST,USDC,18145595.17,USDT,16823124.39,UST,16279815.86,n/a,0,51248535.42,Avalanche,Curve,V2,n/a
2022-05-01,USDC:USDC.e,USDC,2104535.048,USDC.e,1591070.386,n/a,0.0,n/a,0,3695605.434,Avalanche,Curve,V2,n/a
2022-05-01,MIM:USDC.e:USDT.e,MIM,553365.7892,USDC.e,136867.9773,USDT.e,125285.7637,n/a,0,815519.5302,Avalanche,Curve,V2,n/a
2022-05-01,av3CRV:BTC:WETH,av3CRV,25648186.05,BTC,1352.075452,WETH,9163.783151,n/a,0,25658701.908603,Avalanche,Curve,V2,n/a
2022-05-01,av3CRV:NXUSD,av3CRV,-4.31e-11,NXUSD,650913.9243,n/a,0.0,n/a,0,650913.9243,Avalanche,Curve,V2,n/a
2022-05-01,av3CRV:WETH:BTC,av3CRV,25648186.05,WETH,25484056.48,BTC,51528827.11,n/a,0,102661069.64,Avalanche,Curve,V2,n/a
2022-05-01,avDAI:avUSDC:avUSDT,avDAI,125370335.5,avUSDC,107791301.2,avUSDT,108096496.2,n/a,0,341258132.9,Avalanche,Curve,V2,n/a
2022-05-02,MIM:USDC.e:USDT.e,MIM,670820.775,USDC.e,140305.2667,USDT.e,125163.538,n/a,0,936289.5797000001,Avalanche,Curve,V2,n/a
2022-05-02,USDC:USDT:YUSD,USDC,102974910.0,USDT,95273383.44,YUSD,157674249.1,n/a,0,355922542.53999996,Avalanche,Curve,V2,n/a
2022-05-02,av3CRV:NXUSD,av3CRV,1.2e-10,NXUSD,617077.4234,n/a,0.0,n/a,0,617077.4234000001,Avalanche,Curve,V2,n/a
2022-05-02,av3CRV:WETH:BTC,av3CRV,25581527.47,WETH,25649925.53,BTC,52208197.14,n/a,0,103439650.14,Avalanche,Curve,V2,n/a
2022-05-02,USDC:USDT:UST,USDC,19040295.46,USDT,18018618.65,UST,16383659.69,n/a,0,53442573.8,Avalanche,Curve,V2,n/a
2022-05-02,av3CRV:BTC:WETH,av3CRV,25581527.47,BTC,1347.878068,WETH,9041.135712,n/a,0,25591916.48378,Avalanche,Curve,V2,n/a
2022-05-02,USDC:USDC.e,USDC,1748577.446,USDC.e,1137205.661,n/a,0.0,n/a,0,2885783.107,Avalanche,Curve,V2,n/a
2022-05-02,avDAI:avUSDC:avUSDT,avDAI,124258268.1,avUSDC,105310307.0,avUSDT,108846439.3,n/a,0,338415014.4,Avalanche,Curve,V2,n/a
2022-05-03,MIM:USDC.e:USDT.e,MIM,641085.6983,USDC.e,119027.4485,USDT.e,120062.2563,n/a,0,880175.4031,Avalanche,Curve,V2,n/a
2022-05-03,av3CRV:MIM,av3CRV,-2.33e-09,MIM,94282.51404,n/a,0.0,n/a,0,94282.51403999767,Avalanche,Curve,V2,n/a
2022-05-03,avDAI:avUSDC:avUSDT,avDAI,123634022.1,avUSDC,94822263.17,avUSDT,107254843.3,n/a,0,325711128.57,Avalanche,Curve,V2,n/a
2022-05-03,USDC:USDT:YUSD,USDC,102219485.5,USDT,98157203.43,YUSD,171348093.8,n/a,0,371724782.73,Avalanche,Curve,V2,n/a
2022-05-03,av3CRV:NXUSD,av3CRV,1.58e-10,NXUSD,559740.6627,n/a,0.0,n/a,0,559740.6627000001,Avalanche,Curve,V2,n/a
2022-05-03,USDC:USDC.e,USDC,1085914.623,USDC.e,1070848.839,n/a,0.0,n/a,0,2156763.462,Avalanche,Curve,V2,n/a
2022-05-03,USDC:USDT:UST,USDC,18355630.71,USDT,18780130.06,UST,17470364.7,n/a,0,54606125.47,Avalanche,Curve,V2,n/a
2022-05-03,av3CRV:BTC:WETH,av3CRV,24745604.07,BTC,1343.433733,WETH,9105.859761,n/a,0,24756053.363494,Avalanche,Curve,V2,n/a
2022-05-03,av3CRV:WETH:BTC,av3CRV,24745604.07,WETH,25740529.42,BTC,51465716.48,n/a,0,101951849.97,Avalanche,Curve,V2,n/a
2022-05-04,USDC:USDT:UST,USDC,18878986.86,USDT,19140165.56,UST,17896211.39,n/a,0,55915363.81,Avalanche,Curve,V2,n/a
2022-05-04,av3CRV:NXUSD,av3CRV,3.71e-11,NXUSD,2435633.61,n/a,0.0,n/a,0,2435633.61,Avalanche,Curve,V2,n/a
2022-05-04,USDC:USDT:YUSD,USDC,103820863.8,USDT,98659178.93,YUSD,172123859.2,n/a,0,374603901.93,Avalanche,Curve,V2,n/a
2022-05-04,MIM:USDC.e:USDT.e,MIM,648129.1369,USDC.e,115771.6908,USDT.e,121162.6077,n/a,0,885063.4354000001,Avalanche,Curve,V2,n/a
2022-05-04,av3CRV:MIM,av3CRV,-2.33e-09,MIM,103327.9653,n/a,0.0,n/a,0,103327.96529999767,Avalanche,Curve,V2,n/a
2022-05-04,av3CRV:WETH:BTC,av3CRV,25779840.47,WETH,25294547.93,BTC,51137170.05,n/a,0,102211558.44999999,Avalanche,Curve,V2,n/a
2022-05-04,USDC:USDC.e,USDC,1667380.166,USDC.e,1205674.476,n/a,0.0,n/a,0,2873054.642,Avalanche,Curve,V2,n/a
2022-05-04,av3CRV:BTC:WETH,av3CRV,25779840.47,BTC,1316.205208,WETH,8865.767638,n/a,0,25790022.442846,Avalanche,Curve,V2,n/a
2022-05-04,avDAI:avUSDC:avUSDT,avDAI,120154037.7,avUSDC,98664980.38,avUSDT,107483080.1,n/a,0,326302098.17999995,Avalanche,Curve,V2,n/a
2022-05-05,USDC:USDC.e,USDC,953518.8183,USDC.e,1953499.361,n/a,0.0,n/a,0,2907018.1793,Avalanche,Curve,V2,n/a
2022-05-05,MIM:USDC.e:USDT.e,MIM,674073.3034,USDC.e,95348.47627,USDT.e,92304.75682,n/a,0,861726.53649,Avalanche,Curve,V2,n/a
2022-05-05,USDC:USDT:YUSD,USDC,106784517.8,USDT,103104085.0,YUSD,171933796.3,n/a,0,381822399.1,Avalanche,Curve,V2,n/a
2022-05-05,av3CRV:MIM,av3CRV,-2.33e-09,MIM,109087.152,n/a,0.0,n/a,0,109087.15199999767,Avalanche,Curve,V2,n/a
2022-05-05,av3CRV:BTC:WETH,av3CRV,24353311.59,BTC,1366.853201,WETH,9031.592703,n/a,0,24363710.035903998,Avalanche,Curve,V2,n/a
2022-05-05,USDC:USDT:UST,USDC,20540511.27,USDT,19888220.9,UST,20187884.72,n/a,0,60616616.89,Avalanche,Curve,V2,n/a
2022-05-05,av3CRV:WETH:BTC,av3CRV,24353311.59,WETH,25870741.71,BTC,52622811.55,n/a,0,102846864.85,Avalanche,Curve,V2,n/a
2022-05-05,avDAI:avUSDC:avUSDT,avDAI,111202226.6,avUSDC,89600051.4,avUSDT,99704339.33,n/a,0,300506617.33,Avalanche,Curve,V2,n/a
2022-05-05,av3CRV:NXUSD,av3CRV,6.79e-11,NXUSD,2488914.137,n/a,0.0,n/a,0,2488914.137,Avalanche,Curve,V2,n/a
2022-05-06,USDC:USDC.e,USDC,1046318.254,USDC.e,1739683.389,n/a,0.0,n/a,0,2786001.643,Avalanche,Curve,V2,n/a
2022-05-06,USDC:USDT:YUSD,USDC,103824596.2,USDT,111563233.4,YUSD,171811645.9,n/a,0,387199475.5,Avalanche,Curve,V2,n/a
2022-05-06,av3CRV:BTC:WETH,av3CRV,24220663.1,BTC,1362.976053,WETH,9082.217253,n/a,0,24231108.293306,Avalanche,Curve,V2,n/a
2022-05-06,USDC:USDT:UST,USDC,20043948.02,USDT,20104609.28,UST,19928975.04,n/a,0,60077532.339999996,Avalanche,Curve,V2,n/a
2022-05-06,av3CRV:WETH:BTC,av3CRV,24220663.1,WETH,24630178.81,BTC,49329051.56,n/a,0,98179893.47,Avalanche,Curve,V2,n/a
2022-05-06,MIM:USDC.e:USDT.e,MIM,662661.2651,USDC.e,99267.91394,USDT.e,98523.49584,n/a,0,860452.67488,Avalanche,Curve,V2,n/a
2022-05-06,av3CRV:MIM,av3CRV,-2.32e-09,MIM,110227.0036,n/a,0.0,n/a,0,110227.00359999768,Avalanche,Curve,V2,n/a
2022-05-06,avDAI:avUSDC:avUSDT,avDAI,106505193.8,avUSDC,85147367.86,avUSDT,96616202.81,n/a,0,288268764.47,Avalanche,Curve,V2,n/a
2022-05-06,av3CRV:NXUSD,av3CRV,9.86e-11,NXUSD,2438766.57,n/a,0.0,n/a,0,2438766.57,Avalanche,Curve,V2,n/a
2022-05-07,MIM:USDC.e:USDT.e,MIM,679320.9333,USDC.e,92484.17524,USDT.e,88810.69896,n/a,0,860615.8075,Avalanche,Curve,V2,n/a
2022-05-07,av3CRV:BTC:WETH,av3CRV,23621152.75,BTC,1355.126577,WETH,9180.141206,n/a,0,23631688.017783,Avalanche,Curve,V2,n/a
2022-05-07,USDC:USDC.e,USDC,1032217.97,USDC.e,1552850.566,n/a,0.0,n/a,0,2585068.5360000003,Avalanche,Curve,V2,n/a
2022-05-07,USDC:USDT:YUSD,USDC,107258958.4,USDT,108120328.7,YUSD,170561083.2,n/a,0,385940370.3,Avalanche,Curve,V2,n/a
2022-05-07,av3CRV:MIM,av3CRV,-2.33e-09,MIM,110467.4044,n/a,0.0,n/a,0,110467.40439999767,Avalanche,Curve,V2,n/a
2022-05-07,USDC:USDT:UST,USDC,9534368.945,USDT,9382921.823,UST,25546064.09,n/a,0,44463354.857999995,Avalanche,Curve,V2,n/a
2022-05-07,av3CRV:NXUSD,av3CRV,1.08e-10,NXUSD,2506359.532,n/a,0.0,n/a,0,2506359.532,Avalanche,Curve,V2,n/a
2022-05-07,av3CRV:WETH:BTC,av3CRV,23621152.75,WETH,24562543.27,BTC,48645257.19,n/a,0,96828953.21,Avalanche,Curve,V2,n/a
2022-05-07,avDAI:avUSDC:avUSDT,avDAI,104537531.6,avUSDC,84451518.1,avUSDT,95615462.64,n/a,0,284604512.34,Avalanche,Curve,V2,n/a
2022-05-08,av3CRV:NXUSD,av3CRV,9.44e-11,NXUSD,2527240.51,n/a,0.0,n/a,0,2527240.51,Avalanche,Curve,V2,n/a
2022-05-08,av3CRV:WETH:BTC,av3CRV,22839653.33,WETH,23752463.51,BTC,47460339.76,n/a,0,94052456.6,Avalanche,Curve,V2,n/a
2022-05-08,MIM:USDC.e:USDT.e,MIM,679407.1843,USDC.e,89445.63915,USDT.e,90838.22874,n/a,0,859691.0521900001,Avalanche,Curve,V2,n/a
2022-05-08,USDC:USDC.e,USDC,3070550.728,USDC.e,1535742.261,n/a,0.0,n/a,0,4606292.989,Avalanche,Curve,V2,n/a
2022-05-08,av3CRV:MIM,av3CRV,-2.33e-09,MIM,106563.0645,n/a,0.0,n/a,0,106563.06449999766,Avalanche,Curve,V2,n/a
2022-05-08,avDAI:avUSDC:avUSDT,avDAI,103594776.5,avUSDC,89819995.68,avUSDT,96514159.94,n/a,0,289928932.12,Avalanche,Curve,V2,n/a
2022-05-08,USDC:USDT:YUSD,USDC,105340049.7,USDT,105160462.7,YUSD,168030857.8,n/a,0,378531370.20000005,Avalanche,Curve,V2,n/a
2022-05-08,USDC:USDT:UST,USDC,8422685.658,USDT,8930904.812,UST,18827470.91,n/a,0,36181061.379999995,Avalanche,Curve,V2,n/a
2022-05-08,av3CRV:BTC:WETH,av3CRV,22839653.33,BTC,1371.492964,WETH,9290.099879,n/a,0,22850314.922842998,Avalanche,Curve,V2,n/a
2022-05-09,av3CRV:MIM,av3CRV,-2.32e-09,MIM,103779.933,n/a,0.0,n/a,0,103779.93299999769,Avalanche,Curve,V2,n/a
2022-05-09,av3CRV:BTC:WETH,av3CRV,21044811.74,BTC,1430.064253,WETH,9647.239756,n/a,0,21055889.044008996,Avalanche,Curve,V2,n/a
2022-05-09,MIM:USDC.e:USDT.e,MIM,643286.8636,USDC.e,88946.75933,USDT.e,95521.72806,n/a,0,827755.3509900001,Avalanche,Curve,V2,n/a
2022-05-09,USDC:USDC.e,USDC,2984765.663,USDC.e,1983136.397,n/a,0.0,n/a,0,4967902.0600000005,Avalanche,Curve,V2,n/a
2022-05-09,av3CRV:NXUSD,av3CRV,5.25e-11,NXUSD,2650460.866,n/a,0.0,n/a,0,2650460.866,Avalanche,Curve,V2,n/a
2022-05-09,USDC:USDT:UST,USDC,2081969.412,USDT,2122813.523,UST,31991818.81,n/a,0,36196601.745,Avalanche,Curve,V2,n/a
2022-05-09,USDC:USDT:YUSD,USDC,84161921.28,USDT,92580873.82,YUSD,173399917.3,n/a,0,350142712.4,Avalanche,Curve,V2,n/a
2022-05-09,avDAI:avUSDC:avUSDT,avDAI,98589594.87,avUSDC,82793277.33,avUSDT,90794472.42,n/a,0,272177344.62,Avalanche,Curve,V2,n/a
2022-05-09,av3CRV:WETH:BTC,av3CRV,21044811.74,WETH,23151328.06,BTC,46805305.2,n/a,0,91001445.0,Avalanche,Curve,V2,n/a
2022-05-10,USDC:USDT:YUSD,USDC,81156886.78,USDT,86288910.9,YUSD,149027008.1,n/a,0,316472805.78,Avalanche,Curve,V2,n/a
2022-05-10,av3CRV:BTC:WETH,av3CRV,21812549.26,BTC,1425.429942,WETH,9389.600025,n/a,0,21823364.289967,Avalanche,Curve,V2,n/a
2022-05-10,USDC:USDT:UST,USDC,1927804.815,USDT,1919535.581,UST,27675117.42,n/a,0,31522457.816,Avalanche,Curve,V2,n/a
2022-05-10,USDC:USDC.e,USDC,2966665.694,USDC.e,4368675.644,n/a,0.0,n/a,0,7335341.338,Avalanche,Curve,V2,n/a
2022-05-10,MIM:USDC.e:USDT.e,MIM,641421.2578,USDC.e,98233.10769,USDT.e,91632.95524,n/a,0,831287.32073,Avalanche,Curve,V2,n/a
2022-05-10,avDAI:avUSDC:avUSDT,avDAI,91981921.01,avUSDC,77606992.92,avUSDT,92004337.68,n/a,0,261593251.61,Avalanche,Curve,V2,n/a
2022-05-10,av3CRV:MIM,av3CRV,-2.31e-09,MIM,103179.4917,n/a,0.0,n/a,0,103179.49169999768,Avalanche,Curve,V2,n/a
2022-05-10,av3CRV:NXUSD,av3CRV,5.09e-11,NXUSD,2611468.307,n/a,0.0,n/a,0,2611468.307,Avalanche,Curve,V2,n/a
2022-05-10,av3CRV:WETH:BTC,av3CRV,21812549.26,WETH,22152794.33,BTC,44722433.82,n/a,0,88687777.41,Avalanche,Curve,V2,n/a
2022-05-11,av3CRV:BTC:WETH,av3CRV,18604711.68,BTC,1292.037586,WETH,9073.364567,n/a,0,18615077.082153,Avalanche,Curve,V2,n/a
2022-05-11,USDC:USDT:YUSD,USDC,48926787.98,USDT,74826042.76,YUSD,136115014.3,n/a,0,259867845.04000002,Avalanche,Curve,V2,n/a
2022-05-11,av3CRV:NXUSD,av3CRV,-7.07e-11,NXUSD,2696346.229,n/a,0.0,n/a,0,2696346.229,Avalanche,Curve,V2,n/a
2022-05-11,USDC:USDC.e,USDC,4397414.077,USDC.e,2437719.214,n/a,0.0,n/a,0,6835133.290999999,Avalanche,Curve,V2,n/a
2022-05-11,av3CRV:MIM,av3CRV,-2.31e-09,MIM,108511.3167,n/a,0.0,n/a,0,108511.31669999768,Avalanche,Curve,V2,n/a
2022-05-11,MIM:USDC.e:USDT.e,MIM,587068.6877,USDC.e,58063.62685,USDT.e,121021.1011,n/a,0,766153.41565,Avalanche,Curve,V2,n/a
2022-05-11,USDC:USDT:UST,USDC,1227023.492,USDT,1231683.462,UST,17554747.51,n/a,0,20013454.464,Avalanche,Curve,V2,n/a
2022-05-11,av3CRV:WETH:BTC,av3CRV,18604711.68,WETH,20728386.16,BTC,39564520.59,n/a,0,78897618.43,Avalanche,Curve,V2,n/a
2022-05-11,avDAI:avUSDC:avUSDT,avDAI,48925318.03,avUSDC,42430780.51,avUSDT,147892417.2,n/a,0,239248515.73999998,Avalanche,Curve,V2,n/a
2022-05-12,USDC:USDC.e,USDC,2453154.291,USDC.e,4956297.734,n/a,0.0,n/a,0,7409452.025,Avalanche,Curve,V2,n/a
2022-05-12,USDC:USDT:UST,USDC,649258.9697,USDT,634515.0585,UST,15160030.78,n/a,0,16443804.8082,Avalanche,Curve,V2,n/a
2022-05-12,MIM:USDC.e:USDT.e,MIM,526348.4911,USDC.e,57589.50063,USDT.e,79993.415,n/a,0,663931.40673,Avalanche,Curve,V2,n/a
2022-05-12,USDC:USDT:YUSD,USDC,46310868.49,USDT,69378998.36,YUSD,115381646.2,n/a,0,231071513.05,Avalanche,Curve,V2,n/a
2022-05-12,av3CRV:WETH:BTC,av3CRV,5418269.63,WETH,5463369.156,BTC,10764533.97,n/a,0,21646172.756,Avalanche,Curve,V2,n/a
2022-05-12,av3CRV:MIM,av3CRV,-2.31e-09,MIM,111868.4721,n/a,0.0,n/a,0,111868.47209999769,Avalanche,Curve,V2,n/a
2022-05-12,av3CRV:BTC:WETH,av3CRV,5418269.63,BTC,378.1857154,WETH,2797.256595,n/a,0,5421445.072310399,Avalanche,Curve,V2,n/a
2022-05-12,av3CRV:NXUSD,av3CRV,-6.05e-11,NXUSD,1636676.204,n/a,0.0,n/a,0,1636676.204,Avalanche,Curve,V2,n/a
2022-05-12,avDAI:avUSDC:avUSDT,avDAI,27296754.1,avUSDC,28583211.82,avUSDT,82529356.01,n/a,0,138409321.93,Avalanche,Curve,V2,n/a
2022-05-13,USDC:USDC.e,USDC,6146339.808,USDC.e,5941587.16,n/a,0.0,n/a,0,12087926.968,Avalanche,Curve,V2,n/a
2022-05-13,USDC:USDT:UST,USDC,241900.4352,USDT,242407.9308,UST,14246469.25,n/a,0,14730777.616,Avalanche,Curve,V2,n/a
2022-05-13,av3CRV:BTC:WETH,av3CRV,6442144.911,BTC,448.4093421,WETH,3284.692768,n/a,0,6445878.0131101,Avalanche,Curve,V2,n/a
2022-05-13,MIM:USDC.e:USDT.e,MIM,549459.438,USDC.e,64687.52491,USDT.e,80302.49419,n/a,0,694449.4571,Avalanche,Curve,V2,n/a
2022-05-13,av3CRV:NXUSD,av3CRV,-9.03e-11,NXUSD,1673794.274,n/a,0.0,n/a,0,1673794.274,Avalanche,Curve,V2,n/a
2022-05-13,av3CRV:MIM,av3CRV,-2.31e-09,MIM,107468.7302,n/a,0.0,n/a,0,107468.73019999769,Avalanche,Curve,V2,n/a
2022-05-13,av3CRV:WETH:BTC,av3CRV,6442144.911,WETH,6817459.791,BTC,13539959.87,n/a,0,26799564.571999997,Avalanche,Curve,V2,n/a
2022-05-13,USDC:USDT:YUSD,USDC,55093394.37,USDT,65690834.72,YUSD,110037011.2,n/a,0,230821240.29000002,Avalanche,Curve,V2,n/a
2022-05-13,avDAI:avUSDC:avUSDT,avDAI,34176664.13,avUSDC,34220048.02,avUSDT,75434837.12,n/a,0,143831549.27,Avalanche,Curve,V2,n/a
2022-05-14,av3CRV:BTC:WETH,av3CRV,6446611.347,BTC,432.6627867,WETH,3164.885271,n/a,0,6450208.8950577,Avalanche,Curve,V2,n/a
2022-05-14,MIM:USDC.e:USDT.e,MIM,497061.1097,USDC.e,64678.36228,USDT.e,90537.08016,n/a,0,652276.5521399999,Avalanche,Curve,V2,n/a
2022-05-14,av3CRV:MIM,av3CRV,-2.31e-09,MIM,102947.848,n/a,0.0,n/a,0,102947.84799999768,Avalanche,Curve,V2,n/a
2022-05-14,USDC:USDC.e,USDC,6062604.971,USDC.e,3909023.608,n/a,0.0,n/a,0,9971628.579,Avalanche,Curve,V2,n/a
2022-05-14,USDC:USDT:UST,USDC,284450.2857,USDT,284824.5764,UST,13427296.47,n/a,0,13996571.3321,Avalanche,Curve,V2,n/a
2022-05-14,av3CRV:NXUSD,av3CRV,-1.22e-10,NXUSD,1639375.014,n/a,0.0,n/a,0,1639375.0139999997,Avalanche,Curve,V2,n/a
2022-05-14,avDAI:avUSDC:avUSDT,avDAI,34236456.66,avUSDC,36826704.0,avUSDT,74017422.68,n/a,0,145080583.34,Avalanche,Curve,V2,n/a
2022-05-14,av3CRV:WETH:BTC,av3CRV,6446611.347,WETH,6395933.898,BTC,12730952.6,n/a,0,25573497.845,Avalanche,Curve,V2,n/a
2022-05-14,USDC:USDT:YUSD,USDC,53830427.27,USDT,68395970.24,YUSD,108633717.8,n/a,0,230860115.31,Avalanche,Curve,V2,n/a
2022-05-15,MIM:USDC.e:USDT.e,MIM,435632.1661,USDC.e,55326.78035,USDT.e,71392.81998,n/a,0,562351.76643,Avalanche,Curve,V2,n/a
2022-05-15,av3CRV:BTC:WETH,av3CRV,6622986.426,BTC,427.1850261,WETH,3117.640667,n/a,0,6626531.2516931,Avalanche,Curve,V2,n/a
2022-05-15,USDC:USDT:YUSD,USDC,64093561.42,USDT,72239334.28,YUSD,95177582.39,n/a,0,231510478.08999997,Avalanche,Curve,V2,n/a
2022-05-15,USDC:USDT:UST,USDC,252284.9789,USDT,252640.4014,UST,13425166.75,n/a,0,13930092.1303,Avalanche,Curve,V2,n/a
2022-05-15,av3CRV:NXUSD,av3CRV,-1.27e-10,NXUSD,1707881.259,n/a,0.0,n/a,0,1707881.2589999998,Avalanche,Curve,V2,n/a
2022-05-15,avDAI:avUSDC:avUSDT,avDAI,34157104.97,avUSDC,36686165.03,avUSDT,73341279.5,n/a,0,144184549.5,Avalanche,Curve,V2,n/a
2022-05-15,av3CRV:MIM,av3CRV,-2.31e-09,MIM,107735.3823,n/a,0.0,n/a,0,107735.38229999768,Avalanche,Curve,V2,n/a
2022-05-15,USDC:USDC.e,USDC,4280616.642,USDC.e,3474748.431,n/a,0.0,n/a,0,7755365.073,Avalanche,Curve,V2,n/a
2022-05-15,av3CRV:WETH:BTC,av3CRV,6622986.426,WETH,6439545.254,BTC,12872551.18,n/a,0,25935082.86,Avalanche,Curve,V2,n/a
2022-05-16,MIM:USDC.e:USDT.e,MIM,474623.7288,USDC.e,55637.15503,USDT.e,67304.56281,n/a,0,597565.44664,Avalanche,Curve,V2,n/a
2022-05-16,av3CRV:MIM,av3CRV,-2.31e-09,MIM,109882.6794,n/a,0.0,n/a,0,109882.67939999768,Avalanche,Curve,V2,n/a
2022-05-16,USDC:USDT:UST,USDC,210581.4313,USDT,210152.2253,UST,14093582.57,n/a,0,14514316.2266,Avalanche,Curve,V2,n/a
2022-05-16,av3CRV:BTC:WETH,av3CRV,6165552.234,BTC,418.0470785,WETH,3116.333727,n/a,0,6169086.6148055,Avalanche,Curve,V2,n/a
2022-05-16,USDC:USDT:YUSD,USDC,64609901.3,USDT,88828566.63,YUSD,74901322.4,n/a,0,228339790.33,Avalanche,Curve,V2,n/a
2022-05-16,avDAI:avUSDC:avUSDT,avDAI,34182138.1,avUSDC,35156635.66,avUSDT,70803626.9,n/a,0,140142400.66,Avalanche,Curve,V2,n/a
2022-05-16,av3CRV:NXUSD,av3CRV,-1.46e-10,NXUSD,1691928.269,n/a,0.0,n/a,0,1691928.2689999999,Avalanche,Curve,V2,n/a
2022-05-16,USDC:USDC.e,USDC,4262315.58,USDC.e,3412311.805,n/a,0.0,n/a,0,7674627.385,Avalanche,Curve,V2,n/a
2022-05-16,av3CRV:WETH:BTC,av3CRV,6165552.234,WETH,6367631.863,BTC,12539679.43,n/a,0,25072863.527,Avalanche,Curve,V2,n/a
2022-05-17,USDC:USDC.e,USDC,2547125.185,USDC.e,3097715.923,n/a,0.0,n/a,0,5644841.108,Avalanche,Curve,V2,n/a
2022-05-17,av3CRV:BTC:WETH,av3CRV,6292998.992,BTC,419.3170481,WETH,3037.584306,n/a,0,6296455.893354099,Avalanche,Curve,V2,n/a
2022-05-17,MIM:USDC.e:USDT.e,MIM,475429.222,USDC.e,55220.00993,USDT.e,66232.91042,n/a,0,596882.14235,Avalanche,Curve,V2,n/a
2022-05-17,USDC:USDT:UST,USDC,200540.0351,USDT,200292.5848,UST,14293928.38,n/a,0,14694760.9999,Avalanche,Curve,V2,n/a
2022-05-17,av3CRV:MIM,av3CRV,-2.31e-09,MIM,109123.04,n/a,0.0,n/a,0,109123.03999999768,Avalanche,Curve,V2,n/a
2022-05-17,USDC:USDT:YUSD,USDC,64885129.5,USDT,88202449.29,YUSD,73744423.89,n/a,0,226832002.68,Avalanche,Curve,V2,n/a
