date,chain,protocol,protocol_version,pool_name,token_1,token_1_balance,token_2,token_2_balance,TVL
2021-12-26,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,126179.859497811741521967,WAVAX,9.732129970356547706,2209.2555892007526
2021-12-26,Avalanche,Trader Joe,V1,MIM/TIME,MIM,263886306.59778877854168163,TIME,62217.726913588,529027166.30052155
2021-12-26,Avalanche,Trader Joe,V1,CRA/WAVAX,CRA,3036930.871718117871877009,WAVAX,23695.755982508727257608,5457332.345100597
2021-12-26,Avalanche,Trader Joe,V1,JOE/USDT.e,JOE,1804066.119814339888010812,USDT.e,4234459.043949,8473500.08362923
2021-12-26,Avalanche,Trader Joe,V1,WETH.e/USDC.e,WETH.e,954.211866980937934596,USDC.e,3874991.167516,7745864.272371375
2021-12-26,Avalanche,Trader Joe,V1,LUNA/USDC.e,LUNA,10467.96599,USDC.e,1036418.000801,2072118.270808059
2021-12-26,Avalanche,Trader Joe,V1,SYN/WAVAX,SYN,318315.03688673153226118,WAVAX,7021.622965196469767267,1616868.121223647
2021-12-26,Avalanche,Trader Joe,V1,QI/WAVAX,QI,4466094.630065529586128136,WAVAX,6424.567026006173084238,1479403.3915439516
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/USDC,USDC.e,9135750.795304,USDC,9114611.497438,18218033.081181187
2021-12-26,Avalanche,Trader Joe,V1,CAT/WAVAX,CAT,792.691217878718227189,WAVAX,3840.17058150221049963,884269.2636764452
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/USDT.e,USDC.e,5305086.141501,USDT.e,5305130.402592,10605406.668800198
2021-12-26,Avalanche,Trader Joe,V1,EGG/WAVAX,EGG,48960.288116943728472111,WAVAX,1047.65452731219394791,241247.9070944043
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/PENDLE,WAVAX,7541.448613568585540263,PENDLE,3098193.90902642215099809,1755053.9303901582
2021-12-26,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,390583.272450327722390828,CROWN,17269.911046321,639594.27790278
2021-12-26,Avalanche,Trader Joe,V1,BOOFI/WAVAX,BOOFI,11874.804918785391513221,WAVAX,231.90243825892986152,53398.198259855
2021-12-26,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,757498.665537426323100083,WAVAX,11322.818749015530804874,2606895.423326671
2021-12-26,Avalanche,Trader Joe,V1,MIM/SB,MIM,6136927.482935503999564655,SB,15015.786062638,12265971.487101778
2021-12-26,Avalanche,Trader Joe,V1,JOE/WAVAX,JOE,18166080.044474735947329113,WAVAX,370776.906893145030637239,85392067.1461771
2021-12-26,Avalanche,Trader Joe,V1,MAI/TOMB,MAI,1439038.47898436287887406,TOMB,590282.187493384121799811,1421668.051864906
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/LVT,WAVAX,6182.870020877934544312,LVT,238493754.789229410150811856,1423940.8059189906
2021-12-26,Avalanche,Trader Joe,V1,MIM/USDC.e,MIM,1884961.929335990333500546,USDC.e,1884981.498849,3770182.9115240336
2021-12-26,Avalanche,Trader Joe,V1,MIM/SPACE,MIM,212198.094025233949049907,SPACE,47736.536637875,1695128.071683986
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/AXIAL,WAVAX,4895.766820893740733143,AXIAL,13795894.866577407450938689,1133327.7716846678
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/TUS,WAVAX,10217.888586269051617521,TUS,11074103.775969238995692107,2352876.8153333096
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/IME,WAVAX,15247.326094087563971862,IME,41305771.073446278554670534,3511587.2743583648
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/OT-qiAVAX-28DEC2023,USDC.e,841909.488107,OT-qiAVAX-28DEC2023,10165.58496967837250421,1685070.3288733067
2021-12-26,Avalanche,Trader Joe,V1,TRACTOR/WAVAX,TRACTOR,258673494.447113705,WAVAX,5641.222953268759736936,1299010.7272557286
2021-12-26,Avalanche,Trader Joe,V1,WBTC.e/USDC.e,WBTC.e,65.17835417,USDC.e,3311006.975866,6616515.568258998
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/SPELL,WAVAX,46356.719480716212146522,SPELL,240443528.591779867669139175,10676146.235362498
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/DAI.e,USDC.e,1935559.588884,DAI.e,1932576.203876015922074557,3866122.8610278913
2021-12-26,Avalanche,Trader Joe,V1,JOE/USDC.e,JOE,2325282.471425223236375204,USDC.e,5448921.898282,10910257.728671834
2021-12-26,Avalanche,Trader Joe,V1,LINK.e/WAVAX,LINK.e,486479.140009249249042348,WAVAX,97111.729828966903145638,22357764.440375533
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/XAVA,WAVAX,29087.940947262469167048,XAVA,298192.126100262379807926,6699361.80276359
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/SOL,USDC.e,1043268.217729,SOL,5291.306706629,2083523.2251064356
2021-12-26,Avalanche,Trader Joe,V1,MIM/WAVAX,MIM,102897829.738156928791887151,WAVAX,894557.799717659111324585,206020399.9064839
2021-12-26,Avalanche,Trader Joe,V1,CRV/WAVAX,CRV,126540.34623271994132811,WAVAX,6255.006069797158723243,1440287.4851921364
2021-12-26,Avalanche,Trader Joe,V1,SMRTr/WAVAX,SMRTr,7155134890546.64938393253242755,WAVAX,45076.01001025196796143,10395326.127217283
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/APE-X,WAVAX,9288.97015845813175855,APE-X,1547881290936.066974813,2142323.2382851555
2021-12-26,Avalanche,Trader Joe,V1,OT-JLP-28DEC2023/PENDLE,OT-JLP-28DEC2023,136863.212341245918037869,PENDLE,4178204.90805764478903237,1183522.8694782457
2021-12-26,Avalanche,Trader Joe,V1,PLN/WAVAX,PLN,520783.370808585619594735,WAVAX,5502.953617954389898359,1267422.9502551197
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/OT-qiUSDC-28DEC2023,USDC.e,2415325.455645,OT-qiUSDC-28DEC2023,3023422.171151,4825600.881396886
2021-12-26,Avalanche,Trader Joe,V1,CRAFT/WAVAX,CRAFT,583742.494799171545816536,WAVAX,9317.074194619942692304,2145836.06954553
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/DAI.e,WAVAX,55417.7907706344058577,DAI.e,6379012.455335371843289334,12762958.270782301
2021-12-26,Avalanche,Trader Joe,V1,ROCO/WAVAX,ROCO,349958.209928872861225468,WAVAX,7518.028591870715101918,1734140.6228412557
2021-12-26,Avalanche,Trader Joe,V1,MIM/WETH.e,MIM,5176362.716925553070263149,WETH.e,1275.093082673016192858,10358370.20225201
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/175-AVAX,USDC.e,402491.816171,175-AVAX,6543.466172788240258134,805773.5206808974
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/SNOB,WAVAX,6056.431446013512122681,SNOB,1285680.936712200912974279,1396789.3898419207
2021-12-26,Avalanche,Trader Joe,V1,THOR/WAVAX,THOR,13737.141696507940908851,WAVAX,12247.148354145981709212,2820569.450550376
2021-12-26,Avalanche,Trader Joe,V1,WOO.e/WAVAX,WOO.e,552034.003587124055814422,WAVAX,4843.464468380739802289,1117048.940518819
2021-12-26,Avalanche,Trader Joe,V1,ETHP/WAVAX,ETHP,47902666442742.471323,WAVAX,5450.698910452647705311,1255107.9255629089
2021-12-26,Avalanche,Trader Joe,V1,MIM/PAPA,MIM,1429380.073641911810103338,PAPA,363170.361192908,2860844.2701452193
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/WAVAX,USDC.e,122938526.505159,WAVAX,1066570.267811833528302178,245635699.9642261
2021-12-26,Avalanche,Trader Joe,V1,SB/WAVAX,SB,8577.017353768,WAVAX,30383.187673605931188237,6995007.286848754
2021-12-26,Avalanche,Trader Joe,V1,MIM/SDOG,MIM,1395655.918120487627392051,SDOG,38157.899997868,2777505.6800104626
2021-12-26,Avalanche,Trader Joe,V1,BLZZ/WAVAX,BLZZ,15941589.003048803926719341,WAVAX,23498.075485564093769936,5412003.881306918
2021-12-26,Avalanche,Trader Joe,V1,KLO/WAVAX,KLO,2999887.127648142775469405,WAVAX,12849.989255009208579868,2959563.9322367664
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/5850-WETH,USDC.e,469720.07343,5850-WETH,265.288696051102224428,939645.1351965955
2021-12-26,Avalanche,Trader Joe,V1,YAK/WAVAX,YAK,1187.868582798347961227,WAVAX,33738.478993170401897627,7854481.065478206
2021-12-26,Avalanche,Trader Joe,V1,gOHM/WAVAX,gOHM,304.738919667348505504,WAVAX,52818.325877896729532862,12162430.555396216
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/PEFI,WAVAX,21483.09519785872690994,PEFI,1400897.286948950076200855,4946759.553647317
2021-12-26,Avalanche,Trader Joe,V1,MEAD/WAVAX,MEAD,187323736.18724481,WAVAX,5576.58919954092569731,1284322.0430797492
2021-12-26,Avalanche,Trader Joe,V1,LINK.e/USDC.e,LINK.e,168082.736076763654621697,USDC.e,3872741.187779,7736382.406465959
2021-12-26,Avalanche,Trader Joe,V1,KITTY/WAVAX,KITTY,982.821626550481725409,WAVAX,2134.496580826729948803,491610.53165236796
2021-12-26,Avalanche,Trader Joe,V1,USDC.e/WMATIC,USDC.e,1038609.672263,WMATIC,365524.381655958822118392,2078039.5837540175
2021-12-26,Avalanche,Trader Joe,V1,AAVE.e/WAVAX,AAVE.e,7157.890621463553349714,WAVAX,16688.492442323317721653,3842183.07787727
2021-12-26,Avalanche,Trader Joe,V1,PTP/WAVAX,PTP,2032041.483731098795185329,WAVAX,36776.29225110482422235,8470199.834551122
2021-12-26,Avalanche,Trader Joe,V1,MIM/TIME,MIM,5,TIME,5.2,10.573847716359117
2021-12-26,Avalanche,Trader Joe,V1,WBTC.e/WAVAX,WBTC.e,394.48820748,WAVAX,173734.548836552236308378,39999556.488744214
2021-12-26,Avalanche,Trader Joe,V1,LIQR/WAVAX,LIQR,75034608.365785764941591175,WAVAX,13387.015068285871113735,3083255.1591201234
2021-12-26,Avalanche,Trader Joe,V1,MIM/RGK,MIM,119931.971240944379593637,RGK,140081.92846299,1483254.0937127701
2021-12-26,Avalanche,Trader Joe,V1,BNB/WAVAX,BNB,10182.187471151868224156,WAVAX,48114.225646587222268826,11081383.41100479
2021-12-26,Avalanche,Trader Joe,V1,190-AVAX/USDC.e,190-AVAX,5338.471336988028859249,USDC.e,404817.377774,809536.2185290833
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/USDT.e,WAVAX,679558.644934869250783994,USDT.e,78246698.772818,156508084.2380939
2021-12-26,Avalanche,Trader Joe,V1,WET/WAVAX,WET,292092.216694169730523768,WAVAX,8793.604341406043597497,2046847.2678311109
2021-12-26,Avalanche,Trader Joe,V1,ALPHA.e/WAVAX,ALPHA.e,1491026.187307770928746975,WAVAX,9625.787744867781204449,2244435.1467890088
2021-12-26,Avalanche,Trader Joe,V1,WAVAX/ICE,WAVAX,9044.78398606501097578,ICE,43510.380461660775126077,2082319.326157582
2021-12-26,Avalanche,Trader Joe,V1,MAXI/DAI.e,MAXI,14806.91664813,DAI.e,1510322.494253976445422493,3293189.8121220907
2021-12-26,Avalanche,Trader Joe,V1,WETH.e/WAVAX,WETH.e,24103.77561541493580362,WAVAX,849758.502346107446148719,195702934.4918068
2021-12-27,Avalanche,Trader Joe,V1,sSPELL/SPELL,sSPELL,50032434.907732763871989812,SPELL,58406945.571343546734993779,1531727.470802018
2021-12-27,Avalanche,Trader Joe,V1,QI/WAVAX,QI,443707.807504569792200949,WAVAX,3327.989101551287676548,757879.2421572024
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/CLY,WAVAX,13099.422348526186843731,CLY,854645.870464880310142605,2989779.0671273647
2021-12-27,Avalanche,Trader Joe,V1,USDC.e/6450-WETH,USDC.e,375440.634998,6450-WETH,159.239155401390200982,751395.3156513416
2021-12-27,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,126362.635262128770814257,WAVAX,9.718688248200949402,2275.2276011942254
2021-12-27,Avalanche,Trader Joe,V1,MIM/TIME,MIM,252114475.425194893502902511,TIME,66034.260333175,504865770.9142736
2021-12-27,Avalanche,Trader Joe,V1,CRA/WAVAX,CRA,3076521.07506526507093799,WAVAX,23369.354253364816900381,5331033.897022523
2021-12-27,Avalanche,Trader Joe,V1,JOE/USDT.e,JOE,1874303.61603470186881606,USDT.e,4142829.144184,8298616.284041545
2021-12-27,Avalanche,Trader Joe,V1,WETH.e/USDC.e,WETH.e,945.170859990149999747,USDC.e,3822014.678247,7655432.46873861
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/FIRE,WAVAX,0.245370142342076122,FIRE,10223.735544023205007005,58.2916944470635
2021-12-27,Avalanche,Trader Joe,V1,LUNA/USDC.e,LUNA,10910.398738,USDC.e,994645.173374,1988098.6120773023
2021-12-27,Avalanche,Trader Joe,V1,SYN/WAVAX,SYN,275492.183469657947067609,WAVAX,6912.376183936377041201,1577609.0472242974
2021-12-27,Avalanche,Trader Joe,V1,QI/WAVAX,QI,4511416.162413582248583383,WAVAX,6555.424837534490376067,1496144.8164488736
2021-12-27,Avalanche,Trader Joe,V1,USDC.e/USDC,USDC.e,8778098.770976,USDC,8793383.821507,17584399.0590252
2021-12-27,Avalanche,Trader Joe,V1,CAT/WAVAX,CAT,818.398358833903512521,WAVAX,4159.58042721361795326,947893.4845423984
2021-12-27,Avalanche,Trader Joe,V1,USDC.e/USDT.e,USDC.e,5134170.460038,USDT.e,5132475.511132,10277970.044810008
2021-12-27,Avalanche,Trader Joe,V1,EGG/WAVAX,EGG,48300.58817108025770747,WAVAX,1071.296570546452553206,244508.20240108954
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/PENDLE,WAVAX,7299.396973937691769822,PENDLE,3171646.572782360155761105,1668588.152095534
2021-12-27,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,565207.701375250830018801,CROWN,12072.902777324,736192.7786267364
2021-12-27,Avalanche,Trader Joe,V1,BOOFI/WAVAX,BOOFI,12248.86954161922129434,WAVAX,225.531239470317730426,51425.53157332807
2021-12-27,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,771533.967587804309493456,WAVAX,9968.066125891032278235,2272710.6750688623
2021-12-27,Avalanche,Trader Joe,V1,MIM/SB,MIM,6135766.792417216905980655,SB,15021.211148896,12243742.615602262
2021-12-27,Avalanche,Trader Joe,V1,JOE/WAVAX,JOE,18595878.312795843795365621,WAVAX,361264.371199701679245841,82384178.04429358
2021-12-27,Avalanche,Trader Joe,V1,MAI/TOMB,MAI,1411639.511225627123159595,TOMB,601565.363793055239191599,1372635.919242355
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/LVT,WAVAX,6402.650317499204574634,LVT,245111562.69915297343589055,1460584.723349642
2021-12-27,Avalanche,Trader Joe,V1,MIM/USDC.e,MIM,2076407.561757075073149969,USDC.e,2078100.864695,4153061.7244330226
2021-12-27,Avalanche,Trader Joe,V1,MIM/SPACE,MIM,210234.523066018793582688,SPACE,48196.233967658,1693073.0849412908
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/AXIAL,WAVAX,4863.836999626072397762,AXIAL,14296138.489849476769551544,1110235.7177174771
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/TUS,WAVAX,9876.546843831598244203,TUS,11476368.43753712685194597,2253044.96817305
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/IME,WAVAX,15256.032198376847155009,IME,44783364.675707964378497858,3480218.823932723
2021-12-27,Avalanche,Trader Joe,V1,USDC.e/OT-qiAVAX-28DEC2023,USDC.e,691719.940365,OT-qiAVAX-28DEC2023,8457.263621938344338073,1384801.1690942545
2021-12-27,Avalanche,Trader Joe,V1,TRACTOR/WAVAX,TRACTOR,262683656.415532874,WAVAX,5549.564085448046738937,1265373.6572503594
2021-12-27,Avalanche,Trader Joe,V1,WBTC.e/USDC.e,WBTC.e,65.20114153,USDC.e,3310636.050598,6625532.5158558665
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/SPELL,WAVAX,51077.602552543624069437,SPELL,223401271.816276463280807245,11647945.36681862
2021-12-27,Avalanche,Trader Joe,V1,USDC.e/DAI.e,USDC.e,1726189.963775,DAI.e,1725431.037318271765351332,3452786.4997593025
2021-12-27,Avalanche,Trader Joe,V1,JOE/USDC.e,JOE,2429575.817365271358030674,USDC.e,5360320.919911,10750963.42618447
2021-12-27,Avalanche,Trader Joe,V1,LINK.e/WAVAX,LINK.e,483941.721634569635964363,WAVAX,98028.118603212413181749,22322372.54302361
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/XAVA,WAVAX,29435.715817997575882949,XAVA,306723.761022849626195766,6714900.109913814
2021-12-27,Avalanche,Trader Joe,V1,USDC.e/SOL,USDC.e,1039629.560112,SOL,5310.559003649,2081058.020756933
2021-12-27,Avalanche,Trader Joe,V1,MIM/TIME,MIM,49.837904172253341283,TIME,952.756007112,99.97601433173391
2021-12-27,Avalanche,Trader Joe,V1,MIM/WAVAX,MIM,102793686.373592072573350308,WAVAX,899335.955804451519499583,205162647.26452038
2021-12-27,Avalanche,Trader Joe,V1,CRV/WAVAX,CRV,130501.108129335732006774,WAVAX,6067.462445332782317322,1384808.8822995345
2021-12-27,Avalanche,Trader Joe,V1,SMRTr/WAVAX,SMRTr,7159323732137.672455424585528094,WAVAX,44761.340526412142187261,10210997.725745048
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/APE-X,WAVAX,8867.700913913160108524,APE-X,1625680016189.599442661,2019626.423556405
2021-12-27,Avalanche,Trader Joe,V1,OT-JLP-28DEC2023/PENDLE,OT-JLP-28DEC2023,136143.456410380964827848,PENDLE,4198475.644512146799215584,1104401.401301833
2021-12-27,Avalanche,Trader Joe,V1,PLN/WAVAX,PLN,634754.358970571973316807,WAVAX,7617.228803423706005438,1738653.8144923507
2021-12-27,Avalanche,Trader Joe,V1,USDC.e/OT-qiUSDC-28DEC2023,USDC.e,2455649.743864,OT-qiUSDC-28DEC2023,2974171.524717,4911300.091001447
2021-12-27,Avalanche,Trader Joe,V1,CRAFT/WAVAX,CRAFT,619308.788094985220394845,WAVAX,8605.325212484752779802,1963063.0944280524
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/DAI.e,WAVAX,60896.722809182059439177,DAI.e,6932460.971169058342227183,13891802.705504453
2021-12-27,Avalanche,Trader Joe,V1,ROCO/WAVAX,ROCO,389458.696267042755491248,WAVAX,8395.472717645327150287,1914537.9316335814
2021-12-27,Avalanche,Trader Joe,V1,MIM/WETH.e,MIM,5171803.372926176545477997,WETH.e,1278.314049695108342737,10335296.539078936
2021-12-27,Avalanche,Trader Joe,V1,USDC.e/175-AVAX,USDC.e,572682.160137,175-AVAX,9830.89872537411861782,1146409.1758596252
2021-12-27,Avalanche,Trader Joe,V1,WAVAX/SNOB,WAVAX,6076.292073589446719649,SNOB,1285960.82645602993358801,1386797.1342947043
2021-12-27,Avalanche,Trader Joe,V1,THOR/WAVAX,THOR,15995.289365872170698432,WAVAX,12377.468399733123806433,2823556.1640822105
2021-12-27,Avalanche,Trader Joe,V1,WOO.e/WAVAX,WOO.e,541106.883905890534178607,WAVAX,4941.783537752899088748,1127803.4733314055
2021-12-27,Avalanche,Trader Joe,V1,ETHP/WAVAX,ETHP,50871740380832.99416,WAVAX,5159.601311598022543657,1177612.9668309689
2021-12-28,Avalanche,Trader Joe,V1,sSPELL/SPELL,sSPELL,49857487.543193566743138591,SPELL,58103160.354026789105445409,1277046.5852343093
2021-12-28,Avalanche,Trader Joe,V1,QI/WAVAX,QI,456524.69026909778999851,WAVAX,3290.115743513663177954,705764.2568556222
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/CLY,WAVAX,13230.080474881261816103,CLY,850992.979225274408472974,2845460.003513156
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/6450-WETH,USDC.e,392234.264971,6450-WETH,152.451452239862047082,784634.192816951
2021-12-28,Avalanche,Trader Joe,V1,MIM/TIME,MIM,245111366.479412397237638034,TIME,69372.698154773,490418222.97874653
2021-12-28,Avalanche,Trader Joe,V1,CRA/WAVAX,CRA,3008096.526010003233437414,WAVAX,20966.748955392514558888,4499864.555946032
2021-12-28,Avalanche,Trader Joe,V1,JOE/USDT.e,JOE,1813551.151037939248780165,USDT.e,4314736.937926,8632533.721242407
2021-12-28,Avalanche,Trader Joe,V1,WETH.e/USDC.e,WETH.e,967.875685558704428505,USDC.e,3685277.619185,7354941.430997656
2021-12-28,Avalanche,Trader Joe,V1,LUNA/USDC.e,LUNA,11234.732666,USDC.e,966269.65477,1932032.6980301144
2021-12-28,Avalanche,Trader Joe,V1,SYN/WAVAX,SYN,267110.229117823554845871,WAVAX,6315.224663031512646903,1354652.8094572187
2021-12-28,Avalanche,Trader Joe,V1,QI/WAVAX,QI,4640677.830450566611932022,WAVAX,6442.738718696238787042,1380843.587819131
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/USDC,USDC.e,8802911.879402,USDC,8780115.557601,17544765.293204084
2021-12-28,Avalanche,Trader Joe,V1,CAT/WAVAX,CAT,829.31741321770921748,WAVAX,5654.138330075986174278,1211799.7083930145
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/USDT.e,USDC.e,5103859.641163,USDT.e,5094068.856298,10191433.073176071
2021-12-28,Avalanche,Trader Joe,V1,EGG/WAVAX,EGG,44276.529949632110097905,WAVAX,1189.249781964248374815,255035.37224853275
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/PENDLE,WAVAX,7262.209124828010405424,PENDLE,3141834.474428450414498753,1574002.9302865174
2021-12-28,Avalanche,Trader Joe,V1,MIM/CROWN,MIM,580417.113823662491019541,CROWN,14689.04216166,2612976.3621209906
2021-12-28,Avalanche,Trader Joe,V1,BOOFI/WAVAX,BOOFI,14800.266451632333400686,WAVAX,318.541438688159088551,68634.2131817473
2021-12-28,Avalanche,Trader Joe,V1,BLIZZ/WAVAX,BLIZZ,778191.35852312900489744,WAVAX,9726.389617237039153156,2095144.7271491578
2021-12-28,Avalanche,Trader Joe,V1,MIM/SB,MIM,6161483.268143824441992125,SB,14962.604790498,12287861.871502956
2021-12-28,Avalanche,Trader Joe,V1,JOE/WAVAX,JOE,17307748.02482430999036439,WAVAX,384431.748611259541767058,82388495.84198809
2021-12-28,Avalanche,Trader Joe,V1,MAI/TOMB,MAI,1406705.963022211862650132,TOMB,602943.63570772922587317,1367949.3912646268
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/LVT,WAVAX,10466.006629586260990045,LVT,177524155.026245203356983385,2243101.179819548
2021-12-28,Avalanche,Trader Joe,V1,MIM/USDC.e,MIM,2721202.921566259543601623,USDC.e,2723219.328273,5445271.173528866
2021-12-28,Avalanche,Trader Joe,V1,MIM/SPACE,MIM,177769.775405922306505831,SPACE,57040.08532117,1835578.066084907
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/AXIAL,WAVAX,4822.088889496200051075,AXIAL,14424001.007223861810825425,1034353.5970112231
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/TUS,WAVAX,10339.660882407543159871,TUS,10996981.44706358069341484,2216631.888206355
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/IME,WAVAX,15485.222424362503578653,IME,46480555.222779291729652884,3318850.1734170006
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/OT-qiAVAX-28DEC2023,USDC.e,671067.996144,OT-qiAVAX-28DEC2023,8720.548925713547870304,1343442.2573952684
2021-12-28,Avalanche,Trader Joe,V1,TRACTOR/WAVAX,TRACTOR,263135222.993737165,WAVAX,5530.680380144617163221,1186384.985093992
2021-12-28,Avalanche,Trader Joe,V1,WBTC.e/USDC.e,WBTC.e,67.24032222,USDC.e,3206918.705439,6409117.728651997
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/SPELL,WAVAX,47994.289045793321782998,SPELL,234483364.88738727463953148,10286196.745643511
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/DAI.e,USDC.e,1443480.320703,DAI.e,1446300.545470717558528376,2889419.4723131107
2021-12-28,Avalanche,Trader Joe,V1,JOE/USDC.e,JOE,2248609.044580428443693763,USDC.e,5366176.918189,10715021.857002053
2021-12-28,Avalanche,Trader Joe,V1,LINK.e/WAVAX,LINK.e,517024.210031878288705661,WAVAX,98545.083841494365252319,21225173.393268
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/XAVA,WAVAX,28544.172238558927401722,XAVA,323394.830009655884482099,6117730.667050215
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/SOL,USDC.e,993470.530608,SOL,5558.913547785,1985052.7734619984
2021-12-28,Avalanche,Trader Joe,V1,MIM/WAVAX,MIM,99646681.833916013507066261,WAVAX,931676.797704901146225261,199669903.04800966
2021-12-28,Avalanche,Trader Joe,V1,CRV/WAVAX,CRV,133889.617810244478531945,WAVAX,5916.373457263616735966,1272705.0906409197
2021-12-28,Avalanche,Trader Joe,V1,SMRTr/WAVAX,SMRTr,7237068736030.945526868121472015,WAVAX,45168.10183616078450165,9807628.597571801
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/APE-X,WAVAX,9016.473593382186902666,APE-X,1600226275594.788388962,1938567.8351312368
2021-12-28,Avalanche,Trader Joe,V1,OT-JLP-28DEC2023/PENDLE,OT-JLP-28DEC2023,135020.828718162370939159,PENDLE,4234421.629178878785969391,1047457.9420967113
2021-12-28,Avalanche,Trader Joe,V1,PLN/WAVAX,PLN,683994.970146646856552045,WAVAX,7509.923133005615711588,1609533.076723975
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/OT-qiUSDC-28DEC2023,USDC.e,2451841.548636,OT-qiUSDC-28DEC2023,2978804.901917,4897922.5930860685
2021-12-28,Avalanche,Trader Joe,V1,CRAFT/WAVAX,CRAFT,637394.177744174139714513,WAVAX,8382.308806463620591899,1796538.6145167307
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/DAI.e,WAVAX,58864.71149494843140998,DAI.e,6319421.70098466593964597,12616102.778967265
2021-12-28,Avalanche,Trader Joe,V1,ROCO/WAVAX,ROCO,407830.71403295429431049,WAVAX,8196.961973128083943952,1758274.742702859
2021-12-28,Avalanche,Trader Joe,V1,MIM/WETH.e,MIM,5010878.306607390720222779,WETH.e,1321.0620839314110234,10028574.492458006
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/175-AVAX,USDC.e,557169.956264,175-AVAX,8648.147874112298439609,1113515.0973792858
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/SNOB,WAVAX,6072.301948303738499314,SNOB,1275358.253293868686345989,1311334.0308754086
2021-12-28,Avalanche,Trader Joe,V1,THOR/WAVAX,THOR,18881.847629895215014524,WAVAX,12374.802355666406293093,2652071.5038641416
2021-12-28,Avalanche,Trader Joe,V1,WOO.e/WAVAX,WOO.e,561152.205122921366747191,WAVAX,4765.961072494531203812,1023857.0687988552
2021-12-28,Avalanche,Trader Joe,V1,ETHP/WAVAX,ETHP,55133674773740.517601,WAVAX,4768.658967813612659991,1022923.160378197
2021-12-28,Avalanche,Trader Joe,V1,MIM/PAPA,MIM,1063081.02167665677220111,PAPA,491853.143244884,2125609.871977583
2021-12-28,Avalanche,Trader Joe,V1,USDC.e/WAVAX,USDC.e,124662030.263694,WAVAX,1162278.152877085062907196,249137609.88846377
2021-12-28,Avalanche,Trader Joe,V1,SB/WAVAX,SB,8253.250403535,WAVAX,31473.141700841480802805,6747258.95844643
2021-12-28,Avalanche,Trader Joe,V1,MIM/SDOG,MIM,1376108.837423336299498711,SDOG,38700.063713518,2778907.5846888735
2021-12-28,Avalanche,Trader Joe,V1,WAVAX/CLY,WAVAX,17.01061345995413892,CLY,104.586724097380345378,3640.0373212977947
