date,pool_name,ideal,token_1,token_1_balance,token_2,token_2_balance,token_3,token_3_balance,token_4,token_4_balance,adai,ausdc,ausdt,dai_percent,usdc_percent,usdt_percent,ageur,jeur,ageur_percent,jeur_percent,am3crv,amwbtc,amweth,stablecoin_percent,btc_percent,weth_percent,renbtc,amwbtc_percent,renbtc_percent,axlusdc,usdc,axlusdc_percent,deusdc,deusdc_percent,am3crv_percent,eurt,eurt_percent,frax,frax_percent,ust,amusdc,amusdt,ust_percent,mimatic,mimatic_percent,protocol,chain
2021-12-12,am3crv:amwbtc:amweth,0.33,am3crv,24762337.31,amwbtc,24981280.77,amweth,25202533.57,n/a,0.0,,,,,,,,,,,24762337.31,24981280.77,25202533.57,0.330401719,0.333323062,0.336275219,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-12,adai:ausdc:ausdt,0.33,adai,79242736.08,ausdc,94648106.07,ausdt,46901239.33,n/a,0.0,79242736.08,94648106.07,46901239.33,0.358902075,0.428675274,0.212422651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-12,eurt:am3crv,0.5,eurt,3045759.025,am3crv,3207988.567,n/a,0.0,n/a,0.0,,,,,,,,,,,3207988.567,,,,,,,,,,,,,,0.512970586,3045759.025,0.487029414,,,,,,,,,Curve,Ethereum
2021-12-12,frax:am3crv,0.5,frax,8065052.656879835,am3crv,6940072.426658798,n/a,0.0,n/a,0.0,,,,,,,,,,,6940072.426658798,,,,,,,,,,,,,,0.4625134671001444,,,8065052.656879835,0.5374865328998555,,,,,,,Curve,Ethereum
2021-12-12,amwbtc:renbtc,0.5,amwbtc,380.2021271,renbtc,501.2149923,n/a,0.0,n/a,0.0,,,,,,,,,,,,380.2021271,,,,,501.2149923,0.431353236,0.568646764,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-13,adai:ausdc:ausdt,0.33,adai,79397898.82,ausdc,92943106.82,ausdt,47062324.05,n/a,0.0,79397898.82,92943106.82,47062324.05,0.361881011,0.423617577,0.214501412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-13,am3crv:amwbtc:amweth,0.33,am3crv,23276449.28,amwbtc,26422646.91,amweth,26627898.11,n/a,0.0,,,,,,,,,,,23276449.28,26422646.91,26627898.11,0.304956975,0.346176961,0.348866064,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-13,eurt:am3crv,0.5,eurt,3079868.004,am3crv,3225199.819,n/a,0.0,n/a,0.0,,,,,,,,,,,3225199.819,,,,,,,,,,,,,,0.511525,3079868.004,0.488475,,,,,,,,,Curve,Ethereum
2021-12-13,amwbtc:renbtc,0.5,amwbtc,374.2868042,renbtc,506.283749,n/a,0.0,n/a,0.0,,,,,,,,,,,,374.2868042,,,,,506.283749,0.42505033,0.57494967,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-13,frax:am3crv,0.5,frax,8090967.227396306,am3crv,6915143.503301932,n/a,0.0,n/a,0.0,,,,,,,,,,,6915143.503301932,,,,,,,,,,,,,,0.460821836344011,,,8090967.227396306,0.5391781636559889,,,,,,,Curve,Ethereum
2021-12-14,am3crv:amwbtc:amweth,0.33,am3crv,24034083.67,amwbtc,24089968.64,amweth,24281813.34,n/a,0.0,,,,,,,,,,,24034083.67,24089968.64,24281813.34,0.331935589,0.332707418,0.335356993,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-14,amwbtc:renbtc,0.5,amwbtc,342.4382268,renbtc,477.4018721,n/a,0.0,n/a,0.0,,,,,,,,,,,,342.4382268,,,,,477.4018721,0.417689044,0.582310956,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-14,adai:ausdc:ausdt,0.33,adai,80556618.43,ausdc,90176645.62,ausdt,49546269.36,n/a,0.0,80556618.43,90176645.62,49546269.36,0.365701784,0.409373691,0.224924525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-14,eurt:am3crv,0.5,eurt,3098310.392,am3crv,3271123.876,n/a,0.0,n/a,0.0,,,,,,,,,,,3271123.876,,,,,,,,,,,,,,0.513565842,3098310.392,0.486434158,,,,,,,,,Curve,Ethereum
2021-12-14,frax:am3crv,0.5,frax,8104625.87907796,am3crv,6902020.367706105,n/a,0.0,n/a,0.0,,,,,,,,,,,6902020.367706105,,,,,,,,,,,,,,0.4599309035611613,,,8104625.87907796,0.5400690964388387,,,,,,,Curve,Ethereum
2021-12-15,frax:am3crv,0.5,frax,8072210.275877755,am3crv,6933232.465190277,n/a,0.0,n/a,0.0,,,,,,,,,,,6933232.465190277,,,,,,,,,,,,,,0.4620478438943278,,,8072210.275877755,0.5379521561056722,,,,,,,Curve,Ethereum
2021-12-15,adai:ausdc:ausdt,0.33,adai,81057007.05,ausdc,85950750.93,ausdt,53020175.41,n/a,0.0,81057007.05,85950750.93,53020175.41,0.368394166,0.390635633,0.240970201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-15,am3crv:amwbtc:amweth,0.33,am3crv,24303648.73,amwbtc,24902819.13,amweth,24166048.39,n/a,0.0,,,,,,,,,,,24303648.73,24902819.13,24166048.39,0.331236408,0.33940255,0.329361042,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-15,eurt:am3crv,0.5,eurt,3165401.249,am3crv,3696555.84,n/a,0.0,n/a,0.0,,,,,,,,,,,3696555.84,,,,,,,,,,,,,,0.53870285,3165401.249,0.46129715,,,,,,,,,Curve,Ethereum
2021-12-15,amwbtc:renbtc,0.5,amwbtc,343.7226794,renbtc,477.5086192,n/a,0.0,n/a,0.0,,,,,,,,,,,,343.7226794,,,,,477.5086192,0.418545518,0.581454482,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-16,amwbtc:renbtc,0.5,amwbtc,355.5847951,renbtc,459.9634317,n/a,0.0,n/a,0.0,,,,,,,,,,,,355.5847951,,,,,459.9634317,0.436007073,0.563992927,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-16,am3crv:amwbtc:amweth,0.33,am3crv,23799624.05,amwbtc,25230491.18,amweth,25328955.21,n/a,0.0,,,,,,,,,,,23799624.05,25230491.18,25328955.21,0.320063496,0.339306167,0.340630337,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-16,adai:ausdc:ausdt,0.33,adai,79285958.44,ausdc,84381196.99,ausdt,56155144.37,n/a,0.0,79285958.44,84381196.99,56155144.37,0.360682053,0.383860951,0.255456996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-16,eurt:am3crv,0.5,eurt,3266807.86,am3crv,3853702.903,n/a,0.0,n/a,0.0,,,,,,,,,,,3853702.903,,,,,,,,,,,,,,0.541211583,3266807.86,0.458788417,,,,,,,,,Curve,Ethereum
2021-12-16,frax:am3crv,0.5,frax,8004160.663275978,am3crv,6998747.525052645,n/a,0.0,n/a,0.0,,,,,,,,,,,6998747.525052645,,,,,,,,,,,,,,0.4664927250902767,,,8004160.663275978,0.5335072749097233,,,,,,,Curve,Ethereum
2021-12-17,amwbtc:renbtc,0.5,amwbtc,318.6379935,renbtc,434.0002423,n/a,0.0,n/a,0.0,,,,,,,,,,,,318.6379935,,,,,434.0002423,0.423361422,0.576638578,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-17,eurt:am3crv,0.5,eurt,3327670.677,am3crv,3870642.566,n/a,0.0,n/a,0.0,,,,,,,,,,,3870642.566,,,,,,,,,,,,,,0.537715217,3327670.677,0.462284783,,,,,,,,,Curve,Ethereum
2021-12-17,am3crv:amwbtc:amweth,0.33,am3crv,23494697.94,amwbtc,25366851.73,amweth,25068785.96,n/a,0.0,,,,,,,,,,,23494697.94,25366851.73,25068785.96,0.317795094,0.343118309,0.339086597,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-17,adai:ausdc:ausdt,0.33,adai,78097304.95,ausdc,83093826.01,ausdt,57862405.51,n/a,0.0,78097304.95,83093826.01,57862405.51,0.356521544,0.379331132,0.264147324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-17,frax:am3crv,0.5,frax,8026739.158411082,am3crv,6977067.81031249,n/a,0.0,n/a,0.0,,,,,,,,,,,6977067.81031249,,,,,,,,,,,,,,0.4650198329568388,,,8026739.158411082,0.5349801670431612,,,,,,,Curve,Ethereum
2021-12-18,am3crv:amwbtc:amweth,0.33,am3crv,24315278.11,amwbtc,25177448.81,amweth,24899075.8,n/a,0.0,,,,,,,,,,,24315278.11,25177448.81,24899075.8,0.326854266,0.338443859,0.334701874,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-18,adai:ausdc:ausdt,0.33,adai,75149965.33,ausdc,82867225.28,ausdt,62944192.43,n/a,0.0,75149965.33,82867225.28,62944192.43,0.340104521,0.375030352,0.284865127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-18,frax:am3crv,0.5,frax,7895670.2702453695,am3crv,7103243.896856112,n/a,0.0,n/a,0.0,,,,,,,,,,,7103243.896856112,,,,,,,,,,,,,,0.4735838753205429,,,7895670.2702453695,0.5264161246794571,,,,,,,Curve,Ethereum
2021-12-18,amwbtc:renbtc,0.5,amwbtc,311.5428979,renbtc,439.9789396,n/a,0.0,n/a,0.0,,,,,,,,,,,,311.5428979,,,,,439.9789396,0.414549362,0.585450638,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-18,eurt:am3crv,0.5,eurt,3761303.118,am3crv,4006459.638,n/a,0.0,n/a,0.0,,,,,,,,,,,4006459.638,,,,,,,,,,,,,,0.515780382,3761303.118,0.484219618,,,,,,,,,Curve,Ethereum
2021-12-19,eurt:am3crv,0.5,eurt,3860960.065,am3crv,4129297.545,n/a,0.0,n/a,0.0,,,,,,,,,,,4129297.545,,,,,,,,,,,,,,0.516791541,3860960.065,0.483208459,,,,,,,,,Curve,Ethereum
2021-12-19,adai:ausdc:ausdt,0.33,adai,74256571.4,ausdc,83641977.66,ausdt,62583661.81,n/a,0.0,74256571.4,83641977.66,62583661.81,0.336791667,0.379359302,0.283849031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-19,amwbtc:renbtc,0.5,amwbtc,310.1920229,renbtc,442.1075696,n/a,0.0,n/a,0.0,,,,,,,,,,,,310.1920229,,,,,442.1075696,0.412325124,0.587674876,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-19,am3crv:amwbtc:amweth,0.33,am3crv,24438160.08,amwbtc,25645112.28,amweth,25894895.92,n/a,0.0,,,,,,,,,,,24438160.08,25645112.28,25894895.92,0.321647134,0.337532647,0.340820219,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-19,frax:am3crv,0.5,frax,7872405.360178264,am3crv,7125642.414380286,n/a,0.0,n/a,0.0,,,,,,,,,,,7125642.414380286,,,,,,,,,,,,,,0.4751046617192164,,,7872405.360178264,0.5248953382807836,,,,,,,Curve,Ethereum
2021-12-20,frax:am3crv,0.5,frax,7839443.705912397,am3crv,7157400.273321335,n/a,0.0,n/a,0.0,,,,,,,,,,,7157400.273321335,,,,,,,,,,,,,,0.4772604344775643,,,7839443.705912397,0.5227395655224357,,,,,,,Curve,Ethereum
2021-12-20,am3crv:amwbtc:amweth,0.33,am3crv,25004042.52,amwbtc,26131770.37,amweth,25725082.0,n/a,0.0,,,,,,,,,,,25004042.52,26131770.37,25725082.0,0.325315527,0.33998785,0.334696623,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-20,adai:ausdc:ausdt,0.33,adai,74182128.49,ausdc,85584203.26,ausdt,62829055.04,n/a,0.0,74182128.49,85584203.26,62829055.04,0.333259955,0.384483275,0.282256771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-20,eurt:am3crv,0.5,eurt,3766150.639,am3crv,4429613.507,n/a,0.0,n/a,0.0,,,,,,,,,,,4429613.507,,,,,,,,,,,,,,0.540475961,3766150.639,0.459524039,,,,,,,,,Curve,Ethereum
2021-12-20,amwbtc:renbtc,0.5,amwbtc,310.5080183,renbtc,442.0723807,n/a,0.0,n/a,0.0,,,,,,,,,,,,310.5080183,,,,,442.0723807,0.412591158,0.587408842,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-21,adai:ausdc:ausdt,0.33,adai,72493780.28,ausdc,80977931.33,ausdt,64149215.99,n/a,0.0,72493780.28,80977931.33,64149215.99,0.333119526,0.372105441,0.294775032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-21,amwbtc:renbtc,0.5,amwbtc,328.0941431,renbtc,426.3056642,n/a,0.0,n/a,0.0,,,,,,,,,,,,328.0941431,,,,,426.3056642,0.434907512,0.565092488,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-21,am3crv:amwbtc:amweth,0.33,am3crv,25418914.72,amwbtc,24991539.27,amweth,25850392.06,n/a,0.0,,,,,,,,,,,25418914.72,24991539.27,25850392.06,0.333315404,0.327711277,0.338973319,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-21,eurt:am3crv,0.5,eurt,3763840.681,am3crv,4415944.126,n/a,0.0,n/a,0.0,,,,,,,,,,,4415944.126,,,,,,,,,,,,,,0.539860672,3763840.681,0.460139328,,,,,,,,,Curve,Ethereum
2021-12-21,frax:am3crv,0.5,frax,7875377.327115422,am3crv,7122857.60961808,n/a,0.0,n/a,0.0,,,,,,,,,,,7122857.60961808,,,,,,,,,,,,,,0.4749130574140334,,,7875377.327115422,0.5250869425859666,,,,,,,Curve,Ethereum
2021-12-22,am3crv:amwbtc:amweth,0.33,am3crv,28845717.66,amwbtc,30519941.61,amweth,30593555.5,n/a,0.0,,,,,,,,,,,28845717.66,30519941.61,30593555.5,0.320653284,0.339264206,0.340082509,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-22,frax:am3crv,0.5,frax,7862152.342829542,am3crv,7135599.970643444,n/a,0.0,n/a,0.0,,,,,,,,,,,7135599.970643444,,,,,,,,,,,,,,0.4757779580233028,,,7862152.342829542,0.5242220419766971,,,,,,,Curve,Ethereum
2021-12-22,amwbtc:renbtc,0.5,amwbtc,327.9731608,renbtc,426.8696336,n/a,0.0,n/a,0.0,,,,,,,,,,,,327.9731608,,,,,426.8696336,0.434492007,0.565507993,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-22,adai:ausdc:ausdt,0.33,adai,71084541.58,ausdc,84375622.82,ausdt,65286510.84,n/a,0.0,71084541.58,84375622.82,65286510.84,0.322018628,0.382228284,0.295753088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-22,eurt:am3crv,0.5,eurt,3888006.548,am3crv,4065316.292,n/a,0.0,n/a,0.0,,,,,,,,,,,4065316.292,,,,,,,,,,,,,,0.511146897,3888006.548,0.488853103,,,,,,,,,Curve,Ethereum
2021-12-23,frax:am3crv,0.5,frax,7854448.520095147,am3crv,7143050.590320532,n/a,0.0,n/a,0.0,,,,,,,,,,,7143050.590320532,,,,,,,,,,,,,,0.4762827813978481,,,7854448.520095147,0.5237172186021519,,,,,,,Curve,Ethereum
2021-12-23,adai:ausdc:ausdt,0.33,adai,60662581.69,ausdc,88862270.2,ausdt,74622969.92,n/a,0.0,60662581.69,88862270.2,74622969.92,0.270636499,0.396444942,0.332918559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-23,amwbtc:renbtc,0.5,amwbtc,326.6796645,renbtc,430.0046611,n/a,0.0,n/a,0.0,,,,,,,,,,,,326.6796645,,,,,430.0046611,0.431725164,0.568274836,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-23,eurt:am3crv,0.5,eurt,6329922.747,am3crv,7237966.765,n/a,0.0,n/a,0.0,,,,,,,,,,,7237966.765,,,,,,,,,,,,,,0.53346298,6329922.747,0.46653702,,,,,,,,,Curve,Ethereum
2021-12-23,am3crv:amwbtc:amweth,0.33,am3crv,29778637.07,amwbtc,29635302.81,amweth,29872124.05,n/a,0.0,,,,,,,,,,,29778637.07,29635302.81,29872124.05,0.333519429,0.331914092,0.334566479,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-24,amwbtc:renbtc,0.5,amwbtc,346.4648643,renbtc,420.6718346,n/a,0.0,n/a,0.0,,,,,,,,,,,,346.4648643,,,,,420.6718346,0.451633802,0.548366198,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-24,adai:ausdc:ausdt,0.33,adai,61199945.71,ausdc,89126207.44,ausdt,77090145.78,n/a,0.0,61199945.71,89126207.44,77090145.78,0.26910976,0.391907739,0.338982501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-24,am3crv:amwbtc:amweth,0.33,am3crv,29361844.33,amwbtc,30684008.29,amweth,31386856.52,n/a,0.0,,,,,,,,,,,29361844.33,30684008.29,31386856.52,0.321130639,0.335591153,0.343278208,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-24,eurt:am3crv,0.5,eurt,8112645.684,am3crv,8420150.297,n/a,0.0,n/a,0.0,,,,,,,,,,,8420150.297,,,,,,,,,,,,,,0.509299837,8112645.684,0.490700163,,,,,,,,,Curve,Ethereum
2021-12-24,frax:am3crv,0.5,frax,7843248.049816767,am3crv,7153870.299252691,n/a,0.0,n/a,0.0,,,,,,,,,,,7153870.299252691,,,,,,,,,,,,,,0.4770163262528747,,,7843248.049816767,0.5229836737471253,,,,,,,Curve,Ethereum
2021-12-25,amwbtc:renbtc,0.5,amwbtc,343.1208722,renbtc,423.0863638,n/a,0.0,n/a,0.0,,,,,,,,,,,,343.1208722,,,,,423.0863638,0.447817322,0.552182678,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-25,am3crv:amwbtc:amweth,0.33,am3crv,29862647.28,amwbtc,31567031.74,amweth,30563876.38,n/a,0.0,,,,,,,,,,,29862647.28,31567031.74,30563876.38,0.324616732,0.343143947,0.332239321,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-25,frax:am3crv,0.5,frax,7876133.732050301,am3crv,7122267.339418746,n/a,0.0,n/a,0.0,,,,,,,,,,,7122267.339418746,,,,,,,,,,,,,,0.4748684413412037,,,7876133.732050301,0.5251315586587962,,,,,,,Curve,Ethereum
2021-12-25,adai:ausdc:ausdt,0.33,adai,62180300.76,ausdc,90540635.3,ausdt,76223840.88,n/a,0.0,62180300.76,90540635.3,76223840.88,0.271595192,0.39546932,0.332935487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-25,eurt:am3crv,0.5,eurt,8730746.255,am3crv,9775277.472,n/a,0.0,n/a,0.0,,,,,,,,,,,9775277.472,,,,,,,,,,,,,,0.528221384,8730746.255,0.471778616,,,,,,,,,Curve,Ethereum
2021-12-26,am3crv:amwbtc:amweth,0.33,am3crv,30116528.85,amwbtc,31119593.15,amweth,31441442.58,n/a,0.0,,,,,,,,,,,30116528.85,31119593.15,31441442.58,0.324960296,0.335783458,0.339256245,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-26,eurt:am3crv,0.5,eurt,10302056.57,am3crv,11383195.98,n/a,0.0,n/a,0.0,,,,,,,,,,,11383195.98,,,,,,,,,,,,,,0.524927988,10302056.57,0.475072012,,,,,,,,,Curve,Ethereum
2021-12-26,amwbtc:renbtc,0.5,amwbtc,334.3958211,renbtc,431.4782235,n/a,0.0,n/a,0.0,,,,,,,,,,,,334.3958211,,,,,431.4782235,0.436619864,0.563380136,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-26,adai:ausdc:ausdt,0.33,adai,64326181.81,ausdc,91467593.48,ausdt,75261718.78,n/a,0.0,64326181.81,91467593.48,75261718.78,0.278401438,0.395868507,0.325730055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-26,frax:am3crv,0.5,frax,7921157.936823961,am3crv,7079020.497194324,n/a,0.0,n/a,0.0,,,,,,,,,,,7079020.497194324,,,,,,,,,,,,,,0.4719290859327449,,,7921157.936823961,0.528070914067255,,,,,,,Curve,Ethereum
2021-12-27,amwbtc:renbtc,0.5,amwbtc,332.8744734,renbtc,435.0040578,n/a,0.0,n/a,0.0,,,,,,,,,,,,332.8744734,,,,,435.0040578,0.433498867,0.566501133,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-27,eurt:am3crv,0.5,eurt,11326510.57,am3crv,12398396.28,n/a,0.0,n/a,0.0,,,,,,,,,,,12398396.28,,,,,,,,,,,,,,0.522589882,11326510.57,0.477410118,,,,,,,,,Curve,Ethereum
2021-12-27,am3crv:amwbtc:amweth,0.33,am3crv,27934351.74,amwbtc,29256388.76,amweth,29564246.61,n/a,0.0,,,,,,,,,,,27934351.74,29256388.76,29564246.61,0.321991308,0.337230051,0.340778641,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-27,adai:ausdc:ausdt,0.33,adai,64628635.74,ausdc,91729987.0,ausdt,73626129.74,n/a,0.0,64628635.74,91729987.0,73626129.74,0.281012698,0.398852472,0.32013483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-27,frax:am3crv,0.5,frax,7960669.56290719,am3crv,7041119.03347363,n/a,0.0,n/a,0.0,,,,,,,,,,,7041119.03347363,,,,,,,,,,,,,,0.4693519701492326,,,7960669.56290719,0.5306480298507673,,,,,,,Curve,Ethereum
2021-12-28,amwbtc:renbtc,0.5,amwbtc,327.965424,renbtc,437.5163738,n/a,0.0,n/a,0.0,,,,,,,,,,,,327.965424,,,,,437.5163738,0.428443139,0.571556861,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-28,am3crv:amwbtc:amweth,0.33,am3crv,26908835.56,amwbtc,30313000.58,amweth,30008512.4,n/a,0.0,,,,,,,,,,,26908835.56,30313000.58,30008512.4,0.308480202,0.34750521,0.344014588,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-28,eurt:am3crv,0.5,eurt,11913247.7,am3crv,12728616.83,n/a,0.0,n/a,0.0,,,,,,,,,,,12728616.83,,,,,,,,,,,,,,0.516544388,11913247.7,0.483455612,,,,,,,,,Curve,Ethereum
2021-12-28,adai:ausdc:ausdt,0.33,adai,64358178.96,ausdc,92090556.23,ausdt,72649152.41,n/a,0.0,64358178.96,92090556.23,72649152.41,0.280920002,0.401970342,0.317109656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-28,frax:am3crv,0.5,frax,8002605.061094809,am3crv,7000848.311033456,n/a,0.0,n/a,0.0,,,,,,,,,,,7000848.311033456,,,,,,,,,,,,,,0.4666157942036763,,,8002605.061094809,0.5333842057963237,,,,,,,Curve,Ethereum
2021-12-29,am3crv:amwbtc:amweth,0.33,am3crv,26310765.98,amwbtc,28428801.81,amweth,28961037.82,n/a,0.0,,,,,,,,,,,26310765.98,28428801.81,28961037.82,0.314343795,0.339648699,0.346007506,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-29,amwbtc:renbtc,0.5,amwbtc,321.3442169,renbtc,445.2786112,n/a,0.0,n/a,0.0,,,,,,,,,,,,321.3442169,,,,,445.2786112,0.419168599,0.580831401,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-29,adai:ausdc:ausdt,0.33,adai,64884397.41,ausdc,90627428.91,ausdt,72319166.8,n/a,0.0,64884397.41,90627428.91,72319166.8,0.284791795,0.397783584,0.317424622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-29,eurt:am3crv,0.5,eurt,12144950.09,am3crv,13112311.86,n/a,0.0,n/a,0.0,,,,,,,,,,,13112311.86,,,,,,,,,,,,,,0.519150171,12144950.09,0.480849829,,,,,,,,,Curve,Ethereum
2021-12-29,frax:am3crv,0.5,frax,8087163.203276062,am3crv,6919650.879029879,n/a,0.0,n/a,0.0,,,,,,,,,,,6919650.879029879,,,,,,,,,,,,,,0.4611005934423229,,,8087163.203276062,0.5388994065576771,,,,,,,Curve,Ethereum
2021-12-30,adai:ausdc:ausdt,0.33,adai,65262637.41,ausdc,90917798.99,ausdt,72201964.52,n/a,0.0,65262637.41,90917798.99,72201964.52,0.285760361,0.398094593,0.316145045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-30,frax:am3crv,0.5,frax,7793385.998575562,am3crv,7202096.148248908,n/a,0.0,n/a,0.0,,,,,,,,,,,7202096.148248908,,,,,,,,,,,,,,0.4802844001767602,,,7793385.998575562,0.5197155998232398,,,,,,,Curve,Ethereum
2021-12-30,eurt:am3crv,0.5,eurt,12087463.27,am3crv,13860070.4,n/a,0.0,n/a,0.0,,,,,,,,,,,13860070.4,,,,,,,,,,,,,,0.534157526,12087463.27,0.465842474,,,,,,,,,Curve,Ethereum
2021-12-30,amwbtc:renbtc,0.5,amwbtc,321.13531,renbtc,444.1982203,n/a,0.0,n/a,0.0,,,,,,,,,,,,321.13531,,,,,444.1982203,0.419601778,0.580398222,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-30,am3crv:amwbtc:amweth,0.33,am3crv,26480808.69,amwbtc,27593881.77,amweth,27278134.95,n/a,0.0,,,,,,,,,,,26480808.69,27593881.77,27278134.95,0.325505704,0.33918775,0.335306547,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-31,adai:ausdc:ausdt,0.33,adai,65749945.56,ausdc,88391107.46,ausdt,73516306.27,n/a,0.0,65749945.56,88391107.46,73516306.27,0.288810982,0.388263783,0.322925235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-31,eurt:am3crv,0.5,eurt,12783194.24,am3crv,13606994.6,n/a,0.0,n/a,0.0,,,,,,,,,,,13606994.6,,,,,,,,,,,,,,0.51560808,12783194.24,0.48439192,,,,,,,,,Curve,Ethereum
2021-12-31,am3crv:amwbtc:amweth,0.33,am3crv,26332373.41,amwbtc,28314707.92,amweth,27828479.45,n/a,0.0,,,,,,,,,,,26332373.41,28314707.92,27828479.45,0.319274864,0.343310281,0.337414856,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2021-12-31,frax:am3crv,0.5,frax,7496682.591530976,am3crv,7487566.494897672,n/a,0.0,n/a,0.0,,,,,,,,,,,7487566.494897672,,,,,,,,,,,,,,0.4996958106949262,,,7496682.591530976,0.5003041893050737,,,,,,,Curve,Ethereum
2021-12-31,amwbtc:renbtc,0.5,amwbtc,320.9781369,renbtc,444.5602684,n/a,0.0,n/a,0.0,,,,,,,,,,,,320.9781369,,,,,444.5602684,0.419284173,0.580715827,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-01-01,adai:ausdc:ausdt,0.33,adai,64369097.64,ausdc,89402633.99,ausdt,77399239.5,n/a,0.0,64369097.64,89402633.99,77399239.5,0.278448013,0.386738151,0.334813835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-01-01,amwbtc:renbtc,0.5,amwbtc,319.912247,renbtc,448.6607327,n/a,0.0,n/a,0.0,,,,,,,,,,,,319.912247,,,,,448.6607327,0.41624186,0.58375814,,,,,,,,,,,,,,,,,Curve,Ethereum
2022-01-01,am3crv:amwbtc:amweth,0.33,am3crv,28228073.33,amwbtc,28353324.57,amweth,28449983.13,n/a,0.0,,,,,,,,,,,28228073.33,28353324.57,28449983.13,0.33197242,0.33344542,0.33458216,,,,,,,,,,,,,,,,,,,,Curve,Ethereum
