id,blockNumber,timestamp,totalValueLockedUSD,protocolControlledValueUSD,mintedTokenSupplies,dailySupplySideRevenueUSD,dailyProtocolSideRevenueUSD,dailyTotalRevenueUSD,totalDepositBalanceUSD,totalBorrowBalanceUSD,dailyDepositUSD,dailyBorrowUSD,dailyLiquidateUSD,dailyWithdrawUSD,dailyRepayUSD,date,version,chain,instance,protocol
19050,14291331,1646006332,10267007270.40749581007183917656739,,,289046.1540499918418741838996483,37259.2419383899609749428732697,326305.395988381802849126772918,10267007270.40749581007183917656739,3570537386.871976560187033691722227,10376946.062951673423900431588147,4481573.612408696238661874793111,8648.373345132009550359985886163681,22606596.205921907544066409092937,7472310.625135764705852315802303,2022-02-27,V2,Ethereum,compound_ethereum,Compound
19051,14297721,1646092269,10877891591.0791932274438367127214,,,297096.7429719380428142338220437,38494.6832226972427170406868903,335591.426194635285531274508934,10877891591.0791932274438367127214,3652562744.455807720207773273792759,149971969.184123915781120231575608,99825635.721721141868996958770634,630.3174014683154025409073162607832,53163656.387064922517846325533752,32875214.666217544735761053484457,2022-02-28,V2,Ethereum,compound_ethereum,Compound
19052,14304228,1646178814,10881247217.36660782293078979400407,,,320790.3783967356674854238737732,40884.8882734486066680790232308,361675.266670184274153502897004,10881247217.36660782293078979400407,3650271340.232308234698366414328628,61918412.563161246215842254846217,44186601.013076488134153001187774,1242.910930029301153991035383511291,168911457.445035007960016440983936,52484462.133080211208978253657519,2022-03-01,V2,Ethereum,compound_ethereum,Compound
19053,14310644,1646265388,10852249259.53068815830901441553932,,,303640.02843597819092465622649905,38689.13015067935725500815031995,342329.158586657548179664376819,10852249259.53068815830901441553932,3647371372.275961468417561965792605,35153527.04359130040042004485806,5716002.970392442939411672437815,0,43979024.031682309926989336272987,6725131.916444751411933550669758,2022-03-02,V2,Ethereum,compound_ethereum,Compound
19054,14317101,1646351802,10731662514.45239659535070217309362,,,318991.26997255968998797334811755,40998.67939291193703991148968545,359989.949365471627027884837803,10731662514.45239659535070217309362,3708097277.997277165432447606439882,159120618.551753733665678190484669,101566619.449069086000244022570471,20363.11418039246849141730365737183,59675472.296581608514568560696317,33797428.745709911212369632517716,2022-03-03,V2,Ethereum,compound_ethereum,Compound
19055,14323524,1646437323,10130396304.79681209613522881079453,,,328626.0655989501400042613114529,40620.0335290417771933548583591,369246.099127991917197616169812,10130396304.79681209613522881079453,3748553172.134173597714897351031048,120709608.532679474317583516190437,106056655.720635397850213114222316,24971.92727245767144076419292019873,322294245.982317808169045278293846,52702268.21022870345340897428808,2022-03-04,V2,Ethereum,compound_ethereum,Compound
19056,14329960,1646524518,10238895748.9789797527815063683096,,,352191.56202732440674412983176575,43217.65403252658166107740380425,395409.21605985098840520723557,10238895748.9789797527815063683096,3754926348.072289933872775788846832,34746489.038879988616209539286961,11801089.693695628948784308669796,8829.373808528946509868666815089893,14079561.610589919031783725344306,8879252.501552397194681035724948,2022-03-05,V2,Ethereum,compound_ethereum,Compound
19057,14336396,1646611105,10166918812.89015219969242226376229,,,339983.50094065621586167851350265,42402.89313201255925400893983235,382386.394072668775115687453335,10166918812.89015219969242226376229,3799042737.718799241555043583253841,125922622.040082433502975921636821,69793097.500260299366473597314013,8628.55597054859378535833680044886,17133618.904152427182477660344528,18133191.136324408881122314666588,2022-03-06,V2,Ethereum,compound_ethereum,Compound
19058,14342844,1646697563,10109637053.61970713121115425891576,,,346762.33049170487273760836189525,42815.31049811347436427551310975,389577.640989818347101883875005,10109637053.61970713121115425891576,3816467567.843240776218333300139798,87506866.030200820413418081683444,49849824.187395503086191001545552,16159.7859475724752236717549549729,48962125.46345647986726082564446,33026876.475879189902347666331568,2022-03-07,V2,Ethereum,compound_ethereum,Compound
19059,14349233,1646783868,10249128221.66792401131757686477899,,,347288.6408818597109276989016512,43312.4924887088259490518417688,390601.13337056853687675074342,10249128221.66792401131757686477899,3820900107.513936449812569652577742,54942350.354720223361174383884904,15235982.335722665230891618255556,17140.1403043541150591682557599098,41173009.44913314759085166613392,14141132.765540454573991028160405,2022-03-08,V2,Ethereum,compound_ethereum,Compound
19060,14355697,1646869737,10555647884.2566296419428357540824,,,362007.7202577115902069897812001,45282.5497846392952573465251999,407290.2700423508854643363064,10555647884.2566296419428357540824,3850678330.26996072006267044975889,27098194.908445099565032780994565,29708955.31872098,14665.984284147785735770145808,35341487.908041361467901946576715,10772918.776060662824749633540393,2022-03-09,V2,Ethereum,compound_ethereum,Compound
19061,14362227,1646956794,10323723962.25252869010988766154723,,,356166.71156161062811104502144005,44390.42494448371763077892351895,400557.136506094345741823944959,10323723962.25252869010988766154723,3813244829.4229216671781086132371,23474734.852237439648179393325081,7759250.292552037501645917917713,451.5864776979893285996451534395148,14807730.735693497539763759445094,38422209.225576768929279255043992,2022-03-10,V2,Ethereum,compound_ethereum,Compound
19062,14368539,1647042952,10224014794.98994049153566391003582,,,338318.386523042296717773357436,42312.779049664171270987028959,380631.165572706467988760386395,10224014794.98994049153566391003582,3787593605.828375290152260871457531,30962723.976694201977202898545588,8203414.5236327684686385084535,2772.703291688895942700230126217761,56856655.393766456315189836845858,30887262.405194212064596540443725,2022-03-11,V2,Ethereum,compound_ethereum,Compound
19063,14375054,1647129471,10236773154.13913634283670630384061,,,345341.3325849013224184258027816,43220.9520458672125839328303784,388562.28463076853500235863316,10236773154.13913634283670630384061,3768530269.995069689354281066513741,14995930.383931898696652892634735,2495177.391464200588735421822652,9794.146258265955134466770390137983,23045494.621770236376489834003114,22895352.025377266417579180693309,2022-03-12,V2,Ethereum,compound_ethereum,Compound
19064,14381340,1647215308,10121770432.51665735527828150583644,,,331636.91553982540913861403001285,41296.17577751884252264362373015,372933.091317344251661257653743,10121770432.51665735527828150583644,3763376402.73990779261184752912407,17939633.303945141981563356381098,3485610.871918328612985303415774,0,16127112.753995305690505991398763,8403463.675555143874984016395026,2022-03-13,V2,Ethereum,compound_ethereum,Compound
19065,14387844,1647302259,10176222550.25493376432818124276759,,,344236.9732674365652400194548061,43016.6381692878166456439071059,387253.611436724381885663361912,10176222550.25493376432818124276759,3706032800.044945250413817115200869,187905008.652640488758262945793524,10374108.01242055534750021811956,10163.46725799059094394220646100669,284376053.783871600290706632435818,69665202.37101893935479655534671,2022-03-14,V2,Ethereum,compound_ethereum,Compound
19066,14394248,1647388689,10198335388.0616092609724596901819,,,337325.4514715852605067833591935,41820.3799132525777159027134755,379145.831384837838222686072669,10198335388.0616092609724596901819,3699841575.863064665192295062025747,31427043.719060489457887610303225,29353236.85609568305,4244.009525560621266900206726497697,61226148.774234733829350934069364,36235396.338420167262526202418615,2022-03-15,V2,Ethereum,compound_ethereum,Compound
19067,14400643,1647475081,10445077613.78921800240502601193037,,,334095.64169269320045913368184275,41524.06368865984259186650541625,375619.705381353043051000187259,10445077613.78921800240502601193037,3693471280.412787903097203210101809,97406366.891771873632241253396074,16087221.526523971882529751155442,1650.731064601340680454258690518402,59125842.992477193597510337164279,29115914.212035000790154331579691,2022-03-16,V2,Ethereum,compound_ethereum,Compound
19068,14407047,1647561241,10529797703.41477192126776497103822,,,329401.76719281640299634134700125,41296.82411736191779949977613475,370698.591310178320795841123136,10529797703.41477192126776497103822,3679294456.345410007813199389187011,24237790.653719538060331959571223,13260304.000221383186359464308964,361.885361954035283016767205395599,49181363.977434496321217281571725,31783944.212881630303637185131079,2022-03-17,V2,Ethereum,compound_ethereum,Compound
19069,14413479,1647647885,10653071646.72552678757174837752619,,,335639.82444305015465344850654655,41323.27656209772174666817927545,376963.101005147876400116685822,10653071646.72552678757174837752619,3659757353.583721092546253277914616,40357048.675224077266628063542267,18092174.43693928800381851312715,0,110612002.501937205283887186445996,43015737.431806071130317859275026,2022-03-18,V2,Ethereum,compound_ethereum,Compound
19070,14419939,1647734371,10595045694.53640391106048446472845,,,336827.77272065024216077612898315,43664.30943115648230269851482985,380492.082151806724463474643813,10595045694.53640391106048446472845,3718650882.992390356484902729641156,214769546.591559826137514150629232,209757685.066331665040882184532976,923.2150347783635947549599830196818,286117546.977975780647583930727942,152480605.217442993240453257043748,2022-03-19,V2,Ethereum,compound_ethereum,Compound
19071,14426289,1647819685,10629713551.33391158083439413357752,,,352837.25649795071238284727043665,45584.26409909148373968329266835,398421.520597042196122530563105,10629713551.33391158083439413357752,3866866521.003149859072849377860388,230874786.008330820181773282039831,218770903.4209736,3174.326194855448062061248772511269,76847433.422620254112882000083236,65813059.313068047368261242288806,2022-03-20,V2,Ethereum,compound_ethereum,Compound
19072,14432729,1647906534,10603465826.18445465147467518523723,,,341392.88785443778745438558806245,44152.71577722832394349040629455,385545.603631666111397875994357,10603465826.18445465147467518523723,3855696208.288706277366335609543367,22340463.766651684975495748532122,16465365.101831001402291803,2965.503487187419590014535217427428,58807011.906450215029199692467476,27534496.719511330406745849184448,2022-03-21,V2,Ethereum,compound_ethereum,Compound
19073,14439206,1647993404,10635013010.70946336086199073973829,,,366198.3779298235643228165766929,47271.6054415865307463888101631,413469.983371410095069205386856,10635013010.70946336086199073973829,3823243306.900697528218195666182914,66500181.707100336561993717115235,25804177.23167577334117220087574,0,201480348.750071866669823804787985,64994734.251074735581807153225611,2022-03-22,V2,Ethereum,compound_ethereum,Compound
19074,14445656,1648079924,10655681453.68551769639383239467399,,,343455.2319433067306038189808691,44567.2733846091301803721238929,388022.505327915860784191104762,10655681453.68551769639383239467399,3816547680.287998734532349472389227,27501534.917686876797215195817612,11142859.7634006385684954932,0,62125618.320628247448884252351437,20676019.944957489532291961807104,2022-03-23,V2,Ethereum,compound_ethereum,Compound
19075,14452078,1648166296,10764875296.845452685832724362467,,,353837.6739175662939720493203486,45438.7240222114057972037736934,399276.397939777699769253094042,10764875296.845452685832724362467,3792477060.042225927374516954975775,40741945.959423001881621651900279,6566338.978559678164927874037814,1788.722038010073260328754240907821,84868817.989459130750485319897163,37319953.822967081072325960991843,2022-03-24,V2,Ethereum,compound_ethereum,Compound
19076,14458508,1648252776,10745005751.66316186406602544418466,,,348755.76806572900819282233135095,45012.59391072146791101664990705,393768.361976450476103838981258,10745005751.66316186406602544418466,3884256716.175993545894862894014011,115997120.352824269576491292510913,101019558.489985801273640961167263,2451.173824887108576448451102141652,170910737.942506761483561534657796,11816936.757063043140298600615292,2022-03-25,V2,Ethereum,compound_ethereum,Compound
19077,14464870,1648338522,10760443879.51053265325042906449359,,,363493.579175858955891264824411,47350.632662525456980209815377,410844.211838384412871474639788,10760443879.51053265325042906449359,3885778767.608421360410166751121495,83666621.200307924292045414686078,12105451.497204347728494117927299,0,84892908.002287908596993306243307,11718254.622466406490794356264831,2022-03-26,V2,Ethereum,compound_ethereum,Compound
19078,14471265,1648424921,11045005843.1966618350839100994295,,,360173.2634283238162619790742017,46825.6890170108554232814380503,406998.952445334671685260512252,11045005843.1966618350839100994295,3924176525.2181479604818108659174,58888038.601735365468675605174653,32686638.233025501367464012446555,614.9788110664490442214724019022165,50136567.584079643902481492787495,12384936.78288482326879845959748,2022-03-27,V2,Ethereum,compound_ethereum,Compound
19079,14477773,1648511996,10978310832.66229862871573484957316,,,391576.8560711739183577645570078,50022.9939929319117116731678812,441599.850064105830069437724889,10978310832.66229862871573484957316,3805094051.994521109188552466385172,305056185.248920433605188334082933,54336439.291815822586079637142129,1552.936013884325603187938440053769,457105201.716938873292429663334872,170582454.307742887107395487822742,2022-03-28,V2,Ethereum,compound_ethereum,Compound
19080,14484222,1648598354,10612364274.39598541539846683529468,,,381896.7563246439334945420815518,48618.9683623653148215763924452,430515.724687009248316118473997,10612364274.39598541539846683529468,3594672019.16942959637721670359214,138434707.574034764782329592615505,53945374.666473592549418638915304,0,577926099.339241044657251402494802,262672824.840208355600457693196566,2022-03-29,V2,Ethereum,compound_ethereum,Compound
19081,14490521,1648683640,10440150279.20485510270972810320274,,,357496.0971999494721900163264963,44650.0358318179682694723074827,402146.133031767440459488633979,10440150279.20485510270972810320274,3532964127.890739066949415055772161,29078550.328072620201347329057799,11695079.70121926530692135761545,0,206459133.437824634834205528387123,77654049.151505489453622549677437,2022-03-30,V2,Ethereum,compound_ethereum,Compound
19082,14497020,1648770978,10159434918.71351823024950562882846,,,376126.86753372119034796466626255,46896.58194772396058633036348045,423023.449481445150934295029743,10159434918.71351823024950562882846,3522831790.223160790689752710314643,52643953.058307134317879160939299,23038339.531593,0,171994093.935283801815017902250398,29923873.154083864182090267503775,2022-03-31,V2,Ethereum,compound_ethereum,Compound
19083,14503370,1648856239,10282094901.01876244229891689419481,,,343733.20682486112121833561682735,42918.02137790271813301395747065,386651.228202763839351349574298,10282094901.01876244229891689419481,3498766489.746015083883823566973962,13998482.347465422956089571749826,13492824.2374553938501703267,28010.9465388490278110061575859174,72395025.207034923883735134452601,43502922.160143160108291720506158,2022-04-01,V2,Ethereum,compound_ethereum,Compound
19084,14509819,1648943969,10282166985.50197443566654184721934,,,351728.2227465596550278480059389,44343.2906066354116808930068581,396071.513353195066708741012797,10282166985.50197443566654184721934,3495220278.439147596633753695957876,29139975.447414782952969736657366,6379329.494123646461468924306,0,57527893.314925974973017192395919,10644404.979555877020484221739351,2022-04-02,V2,Ethereum,compound_ethereum,Compound
19085,14516247,1649030398,10396938332.38434068474256075213628,,,355723.8103641035855948594397361,44806.4277840553252688012726809,400530.238148158910863660712417,10396938332.38434068474256075213628,3507823275.647960804901997492671726,27468979.122345176990419991856525,16332401.01322380113253623863328,1651.871856076628359224211719167152,14397170.375021644799314767199703,6007762.401755322484028961648791,2022-04-03,V2,Ethereum,compound_ethereum,Compound
19086,14522529,1649116059,10439078200.22483861698188559977076,,,349794.23480160194809113744751815,43878.65456247163105261968189485,393672.889364073579143757129413,10439078200.22483861698188559977076,3512936693.468208823601621674196346,73223172.003577554888975330005839,6314746.23471,4038.285718731871917642181310136088,34831000.343889726093230990421896,1853413.609576595824342919693963,2022-04-04,V2,Ethereum,compound_ethereum,Compound
19087,14528982,1649202844,10346728418.07428522981337075488215,,,357510.6034792187634971266457285,44938.2756414598826063391865335,402448.879120678646103465832262,10346728418.07428522981337075488215,3524906375.795642049185972799541539,52269506.982569355843389788991452,39274714.6935935,5952.239474614796324708532923821765,20231463.191509673928655201577879,23776159.318761800838183380281041,2022-04-05,V2,Ethereum,compound_ethereum,Compound
19088,14535420,1649289471,9993493771.51263921357552562343545,,,347910.3029942397491178450594936,43910.3110407185454826906441124,391820.614034958294600535703606,9993493771.51263921357552562343545,3509514412.682858091613769472734552,86860745.53526017219070230747224,23304638.085086108276269479272257,47079.42992105173332321500562634992,9697203.705575970457145518145905,27888806.207194224483417006877676,2022-04-06,V2,Ethereum,compound_ethereum,Compound
19089,14541846,1649375989,9740378025.811374379980729290899334,,,341531.099379716335306340074069,42859.404812653151367393504048,384390.504192369486673733578117,9740378025.811374379980729290899334,3246693615.293880670978681348221012,54886505.809192332856841015090242,9311099.146499039092697553672508,571.7554468376213768281868256149994,387080909.191331103122927989809933,274875523.341475071801615077482578,2022-04-07,V2,Ethereum,compound_ethereum,Compound
19090,14548167,1649462223,9772936274.352675957410208793667806,,,304759.94459986942192560056647915,37365.60741109816114033731696385,342125.552010967583065937883443,9772936274.352675957410208793667806,3246452324.073554200008163760183375,185211165.719451454609264649010763,11326129.6394661093,0,47798096.855983330139576175806375,10467473.827586160921079600749549,2022-04-08,V2,Ethereum,compound_ethereum,Compound
19091,14554567,1649548114,9824304818.976256652406966548549102,,,307524.49488259095378775863498445,37690.23804472491904073544957755,345214.732927315872828494084562,9824304818.976256652406966548549102,3226789492.447639038031786486678983,17354690.474292146725533227035483,5690544.056102113461569476,0,38155192.192599626123982053790695,26027315.165802280852283037579095,2022-04-09,V2,Ethereum,compound_ethereum,Compound
19092,14560972,1649634735,9818449699.98586583477740545900825,,,299005.93265948131889988918049005,36998.82628260258361102119028395,336004.758942083902510910370774,9818449699.98586583477740545900825,3221538909.857800510788079241218236,32196574.727685090561637807681784,7073711.027455,0,34094119.218257750922221873094375,13821320.356207750759252863693965,2022-04-10,V2,Ethereum,compound_ethereum,Compound
19093,14567443,1649721281,9371307495.54257597701994892202932,,,311654.14566556713728182842273425,38098.80712955300239618073703175,349752.952795120139678009159766,9371307495.54257597701994892202932,3194810527.993766113617643674284442,46463208.629381703587740887857743,28658631.185892069148568124385595,106470.0694005559132467511351143497,68070831.386468601307049935258527,42009134.938360917091436897570297,2022-04-11,V2,Ethereum,compound_ethereum,Compound
19094,14573905,1649807958,9334791013.425852788095784457525884,,,294455.00736459040537316918881715,36422.05005797760739678074327785,330877.057422568012769949932095,9334791013.425852788095784457525884,3172236081.048768393209288900346344,45778561.09093863437941407578719,11784632.2103873656258751535501,1266.25164736577689462557139226018,150424448.971414013195636762391953,37353124.502929391744156157305739,2022-04-12,V2,Ethereum,compound_ethereum,Compound
19095,14580179,1649893854,9495678874.072265876827637410479253,,,301178.97140499671388093946921055,36974.34923501994039489976523245,338153.320640016654275839234443,9495678874.072265876827637410479253,3182159432.676147503014101777869388,37041602.534462736794928221184727,7549617.606290279245050525404,0,35301901.614370378282882444889693,2703371.46158625982992235923411,2022-04-13,V2,Ethereum,compound_ethereum,Compound
19096,14586611,1649980624,9458347437.635561115121938846710638,,,301111.89609277082791242670697605,37023.62465247304085646614573495,338135.520745243868768892852711,9458347437.635561115121938846710638,3197552406.567929993576503863228489,145940946.732799235950202829080931,20459541.9096573045112072413,5488.7987288192563293602035311,30026622.94752458976150598506761,1615736.842542521013989615976432,2022-04-14,V2,Ethereum,compound_ethereum,Compound
19097,14593048,1650067199,9525738975.901243903064400720784881,,,299134.9522663802278675137958905,37055.7527535824286258582326165,336190.705019962656493372028507,9525738975.901243903064400720784881,3206745290.280352976238118441811697,31972448.976729928272688791822658,9925678.162455762092995894716,0,16147797.832429828077796259767843,1400896.820358589732059679090524,2022-04-15,V2,Ethereum,compound_ethereum,Compound
19098,14599452,1650153595,9540241430.376697042463083965175222,,,306647.5743986882772254727282162,37357.7897842607934837182169158,344005.364182949070709190945132,9540241430.376697042463083965175222,3208737914.942138435087429044886069,6023139.818215085665716296198266,1634649.82947547675712433873376,0,11281782.066149125036625954235246,1729025.823983516640398989617095,2022-04-16,V2,Ethereum,compound_ethereum,Compound
19099,14605883,1650239986,9445291282.047374466416378748169021,,,300915.51556989268935455350901515,37308.57398301291617798750925785,338224.089552905605532541018273,9445291282.047374466416378748169021,3206321603.557882083359754449783433,20579327.748975240844430969941506,5492632.717181386158672363321296,0,9260154.725154407058008724521663,4165365.090676579005848268997555,2022-04-17,V2,Ethereum,compound_ethereum,Compound
19100,14612197,1650325883,9405360277.724151200122891300563327,,,299037.4116875966423862434514619,36804.8223199279072800956887041,335842.234007524549666339140166,9405360277.724151200122891300563327,3193229541.634206555637305702141279,16303328.941254551404823591615722,8106937.679155049706057695,16174.08944841562431072243662336452,154606694.505974136902828796118215,25534153.869450356687984324336345,2022-04-18,V2,Ethereum,compound_ethereum,Compound
19101,14618636,1650412643,9489333849.76107203420631140202511,,,298139.2604164478607521655713015,36888.2979710800682013091916745,335027.558387527928953474762976,9489333849.76107203420631140202511,3194180858.762846975828535094459086,26265632.565716819378386516076632,2603532.8322753710982,0,20923226.725047330302799121710387,2708341.887123745756755541492119,2022-04-19,V2,Ethereum,compound_ethereum,Compound
19102,14625057,1650499012,9454455323.866105614634240143483013,,,307017.28856053553817370215802595,37759.95791471892557350699279305,344777.246475254463747209150819,9454455323.866105614634240143483013,3196550987.577086725868692648882622,17382944.363222930862790187379213,4663547.3581917640497,12121.10447563636280194071612055426,68103493.596022628546988202973121,3859399.685707405178624935235586,2022-04-20,V2,Ethereum,compound_ethereum,Compound
19103,14631356,1650585584,9159057595.994739464247952702326821,,,297980.87030822535506299679547555,37236.93013583199918681903534145,335217.800444057354249815830817,9159057595.994739464247952702326821,3136335953.601565537036540441997381,53310596.082104204701713376536685,24872011.42583329268280952947,77541.71505911996489056905299465994,192992591.193684707907809013013761,81543204.935210515375547235602906,2022-04-21,V2,Ethereum,compound_ethereum,Compound
19104,14637769,1650671984,9193869006.001864273255845336214317,,,289041.5614283416112448339270565,36190.0352998711562463661125955,325231.596728212767491200039652,9193869006.001864273255845336214317,3135414366.041299588262172360276995,100342193.982481105880123508220556,4633375.944784982735475648368,9231.424367119938113871624850960834,16604546.897225688724563929748318,4977508.318766187981740663966267,2022-04-22,V2,Ethereum,compound_ethereum,Compound
19105,14644117,1650758011,9164616234.576346063106468052240351,,,292522.8707966640870226250761421,37017.9628040785040055959610329,329540.833600742591028221037175,9164616234.576346063106468052240351,3135340494.315633744755844242444103,8310447.847737133940434336017275,2579860.115812583606768095781125,0,9667501.474114875057898056469323,2051897.862307713439704360032317,2022-04-23,V2,Ethereum,compound_ethereum,Compound
19106,14650496,1650844584,9175319870.738563823043461001379194,,,278991.8469764879702360289682106,35370.9057213440454751391975134,314362.752697832015711168165724,9175319870.738563823043461001379194,3147132452.03770706358965259714182,62257227.240202434111649576601231,25047845.339758211052863962740266,14274.75480400212456254698232221883,12401702.382595330152723701036613,13284122.88405000070589442256189,2022-04-24,V2,Ethereum,compound_ethereum,Compound
19107,14656831,1650930845,9366779987.744476777874423021897272,,,282929.97461589799795961963017445,35462.29256901016975972188342455,318392.267184908167719341513599,9366779987.744476777874423021897272,3131520158.883033651346414466228754,142196836.558824512772525760673909,6298985.183211999979662599213,194232.1717400985459618419306782814,47652490.558223612291020922419313,23471603.116474513388263298925135,2022-04-25,V2,Ethereum,compound_ethereum,Compound
19108,14663166,1651017489,9050297387.108278377673653217950704,,,291190.8764931587434587774186288,36268.2025373054862761631461782,327459.079030464229734940564807,9050297387.108278377673653217950704,3097495998.890686983266046957918639,118868168.46538461291246771071129,14131885.4307034089623495843,1052650.831194427347369391460287267,138603286.354352081336670202853638,40906273.951648783920691777480743,2022-04-26,V2,Ethereum,compound_ethereum,Compound
19109,14669530,1651103688,9122081391.74115508057038781974496,,,275218.77720206076639427706070805,34523.31086521558742196885329395,309742.088067276353816245914002,9122081391.74115508057038781974496,3068790384.792385615441725065056992,57547577.084216757371047861531554,4575426.097028249473712671296128,2927.318912116435126715397247602186,107463578.001032673679173439730013,36368658.226671182811053949357005,2022-04-27,V2,Ethereum,compound_ethereum,Compound
19110,14675904,1651190387,8495826685.159061209917760071558118,,,218674.20492991254360009931464855,28281.29217705539063682571679045,246955.497106967934236925031439,8495826685.159061209917760071558118,2438203603.679526493057530466466345,63197634.435901262229177329487562,74802993.82265394228721521197165,0,756523734.83269816818466719453632,711901945.826580060970135076588961,2022-04-28,V2,Ethereum,compound_ethereum,Compound
19111,14682281,1651276788,8319693306.726913675650475736468196,,,208343.65781364455256172814100475,26511.61474299508871605742672925,234855.272556639641277785567734,8319693306.726913675650475736468196,2440672034.913109169482199033479491,27809270.225918606129062319109509,14968858.086278088414623063959,176221.6087398692054649652378120535,29471059.126939972559128563364626,4341471.269813239015378010892149,2022-04-29,V2,Ethereum,compound_ethereum,Compound
19112,14688628,1651363172,8176052368.369501655062505941040416,,,203502.37734536653110595221929815,26275.85832310905826439720664985,229778.235668475589370349425948,8176052368.369501655062505941040416,2428610801.964477356911894050512708,29360967.131790829541246784606547,7880407.68289,1910713.852815885084269888362923475,40914012.562863235607215127011174,17929668.592227589370865051366433,2022-04-30,V2,Ethereum,compound_ethereum,Compound
19113,14694995,1651449388,8270846833.703441348237225700281356,,,194599.8885035789276426283764777,25016.1550506791317537622051963,219616.043554258059396390581674,8270846833.703441348237225700281356,2406592201.488940492586350527707385,13703949.017080619261113761313332,10598433.3082000631757138452895,3923.948315892426600913099910096675,42620893.465640510187446808683031,37913417.63391607780807641906463,2022-05-01,V2,Ethereum,compound_ethereum,Compound
19114,14701356,1651535857,8277538258.81002784186736625703374,,,193118.932788471395114198636861,24976.485644665165258980928026,218095.418433136560373179564887,8277538258.81002784186736625703374,2394410812.444192680914526463830412,23301938.030025080878961703311116,10667204.194581619152356233,1233.231214980433514810537767211915,37410005.062919789664929602353794,19112567.0346737597093063173798,2022-05-02,V2,Ethereum,compound_ethereum,Compound
19115,14707705,1651622392,8233106486.717095308295912176384254,,,203806.7229732950054362226390654,25781.4685567491873622412235016,229588.191530044192798463862567,8233106486.717095308295912176384254,2391402325.386496676404852758840656,78814399.901169565104368049079194,8253433.8127792812771020784,1701.483881347268435627615846197496,17092967.661604582308422584317222,8580820.022347817788876621140125,2022-05-03,V2,Ethereum,compound_ethereum,Compound
19116,14713960,1651708755,8171191805.126742481855744369421761,,,182822.6777327973932529637457603,23803.9886305919870558411549647,206626.666363389380308804900725,8171191805.126742481855744369421761,2127384711.757181305856243727560801,8155479.338399456233923624127708,2304491.745595115044233500592132,709.2470577673417512618869315307677,302982550.580685035516166969814448,273092443.364730932889394250622414,2022-05-04,V2,Ethereum,compound_ethereum,Compound
19117,14720258,1651795192,7505571981.752496704694811243873629,,,155444.75616910889834875344845885,18842.53289734881450331456346115,174287.28906645771285206801192,7505571981.752496704694811243873629,1962700300.455004884109332750297276,30787899.510232159470691832552216,10412196.747628523949107327336,180874.3910295888168416065655352889,379843645.211259616241854799612912,170397910.410785925106575089278886,2022-05-05,V2,Ethereum,compound_ethereum,Compound
