,Date,Timestamp,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance
,04/07/2022,1656892800,4605521.472087317,162668569.76555094,162668569.76555094,4605521.472087317,4605521.472087317,33470866.409980997,4631998.086814404,42686916.59978245,890277.6272581001,9383857.542396642,1523218.7021471579,325608.13950345037,5666376.727823932,13426326.546385864,13488508.867954226,184664.18925870996,575352.4108689737,45773.35433622728,24464103.483151935,11904721.077887857,,,33470866.409980997,4631998.086814404,42686916.59978245,890277.6272581001,9383857.542396642,1523218.7021471579,325608.13950345037,5666376.727823932,13426326.546385864,13488508.867954226,184664.18925870996,575352.4108689737,45773.35433622728,24464103.483151935,11904721.077887857,,,4605521.472087317,23287849.07383671,33470866.409980997,4618143.655846864,42644272.327455,895936.361316173,9355790.171881,1531177.764165289,5026290.725729,339914.6207452868,782419.9619105981,13552503.790854642,181043.32280265682,692032.5607791407,42540.292134040224,1266.96028094,616.26773088,,,33470866.409980997,4618143.655846864,42644272.327455,895936.361316173,9355790.171881,1531177.764165289,5026290.725729,339914.6207452868,782419.9619105981,13552503.790854642,181043.32280265682,692032.5607791407,42540.292134040224,1266.96028094,616.26773088,,,23287849.07383671
,05/07/2022,1656979200,4972098.483705285,162119999.20822853,162119999.20822853,4972098.483705285,4972098.483705285,31066516.87849153,3155711.0009953305,41322140.653295,883562.7979746194,9174561.680867191,1471141.5142293684,315471.73070257483,6867138.438000408,14469369.539915776,13486705.977863748,183723.58743386684,579912.5391302289,45773.35433622728,26180418.26052295,12917851.2544697,,,31066516.87849153,3155711.0009953305,41322140.653295,883562.7979746194,9174561.680867191,1471141.5142293684,315471.73070257483,6867138.438000408,14469369.539915776,13486705.977863748,183723.58743386684,579912.5391302289,45773.35433622728,26180418.26052295,12917851.2544697,,,4972098.483705285,23356563.30717728,31004507.862765998,3155711.0009953305,41322140.653295,887949.267355355,9138009.642298,1473637.8567587177,5025115.575313,380872.9028286416,783398.459118342,13543385.044274034,181545.04687140993,697517.4725975366,42540.292134040224,1286.69672485,638.54924639,,,31004507.862765998,3155711.0009953305,41322140.653295,887949.267355355,9138009.642298,1473637.8567587177,5025115.575313,380872.9028286416,783398.459118342,13543385.044274034,181545.04687140993,697517.4725975366,42540.292134040224,1286.69672485,638.54924639,,,23356563.30717728
,06/07/2022,1657065600,4703206.617327235,165064325.96880755,165064325.96880755,4703206.617327235,4703206.617327235,31504021.284418676,3146497.31090639,40601636.27908848,873612.096351784,9405763.16094492,1453260.6523973534,314934.5844520116,7164882.684919054,14987675.170709481,13476902.176286964,187989.98362937928,627126.2256889133,45773.35433622728,27353055.13741504,13921195.86726284,,,31504021.284418676,3146497.31090639,40601636.27908848,873612.096351784,9405763.16094492,1453260.6523973534,314934.5844520116,7164882.684919054,14987675.170709481,13476902.176286964,187989.98362937928,627126.2256889133,45773.35433622728,27353055.13741504,13921195.86726284,,,4703206.617327235,23317831.518726993,31472548.735682998,3152351.22713518,40619955.87919,884077.8094601735,9411193.419548,1453260.6523973534,5017118.849997,391309.8134854754,795946.6367875455,13532643.133353246,187241.01955117457,754305.9865514145,42540.292134040224,1348.23812783,688.21415203,,,31472548.735682998,3152351.22713518,40619955.87919,884077.8094601735,9411193.419548,1453260.6523973534,5017118.849997,391309.8134854754,795946.6367875455,13532643.133353246,187241.01955117457,754305.9865514145,42540.292134040224,1348.23812783,688.21415203,,,23317831.518726993
,07/07/2022,1657152000,4830520.381239958,172788260.021067,172788260.021067,4830520.381239958,4830520.381239958,31738019.54294171,3107195.1731559876,41119751.54752,847517.1145450716,9109464.087342024,1455341.288604393,302587.106417898,7150219.607538422,15871864.670973388,13372934.682122216,189820.00945206705,619646.7545533526,46928.6347607186,33782282.60638266,14074687.19475708,,,31738019.54294171,3107195.1731559876,41119751.54752,847517.1145450716,9109464.087342024,1455341.288604393,302587.106417898,7150219.607538422,15871864.670973388,13372934.682122216,189820.00945206705,619646.7545533526,46928.6347607186,33782282.60638266,14074687.19475708,,,4830520.381239958,23308710.058530685,31706313.229712002,3107195.1731559876,41119751.54752,852044.0244469583,9112161.287083,1453887.40120319,5013870.86028,367431.63450865477,795981.1770799091,13460725.534055324,185733.86443450788,745309.6958164923,43613.97282594666,1644.86720257,685.50005819,,,31706313.229712002,3107195.1731559876,41119751.54752,852044.0244469583,9112161.287083,1453887.40120319,5013870.86028,367431.63450865477,795981.1770799091,13460725.534055324,185733.86443450788,745309.6958164923,43613.97282594666,1644.86720257,685.50005819,,,23308710.058530685
,08/07/2022,1657238400,4716831.911438789,183264019.80515683,183264019.80515683,4716831.911438789,4716831.911438789,32469190.984111875,3193879.8813795056,39558602.622099996,856957.8376134479,9531938.527589478,1448740.9516341307,272889.94931245956,8445167.2071131,16363243.150647005,13410439.185447002,192496.2143769369,490311.5544865528,47890.66620286658,36156902.16392709,20825368.909215357,,,32469190.984111875,3193879.8813795056,39558602.622099996,856957.8376134479,9531938.527589478,1448740.9516341307,272889.94931245956,8445167.2071131,16363243.150647005,13410439.185447002,192496.2143769369,490311.5544865528,47890.66620286658,36156902.16392709,20825368.909215357,,,4716831.911438789,23286672.318327315,32436754.229882,3193879.8813795056,39558602.622099996,859099.5728485594,9522416.111478,1447293.6579761547,5013870.86028,419739.9208306709,795104.1375435863,13477408.427925363,190779.20156287108,589745.613681286,44508.05409188344,1666.44707397,962.31084096,,,32436754.229882,3193879.8813795056,39558602.622099996,859099.5728485594,9522416.111478,1447293.6579761547,5013870.86028,419739.9208306709,795104.1375435863,13477408.427925363,190779.20156287108,589745.613681286,44508.05409188344,1666.44707397,962.31084096,,,23286672.318327315
,09/07/2022,1657324800,4480488.92004371,186725727.6924225,186725727.6924225,4480488.92004371,4480488.92004371,32865360.058487523,3365318.6147271506,39502106.02449,841098.44713574,9649457.9644746,1444717.626260393,250974.31978217568,9171061.226982513,17008282.424194198,13326245.912232257,192797.78594873735,492062.425747985,47189.533815801704,36678778.86796893,21890276.460174497,,,32865360.058487523,3365318.6147271506,39502106.02449,841098.44713574,9649457.9644746,1444717.626260393,250974.31978217568,9171061.226982513,17008282.424194198,13326245.912232257,192797.78594873735,492062.425747985,47189.533815801704,36678778.86796893,21890276.460174497,,,4480488.92004371,23313173.73206153,32767058.881842002,3365318.6147271506,39383954.162003994,843735.1193838144,9601450.71092,1447180.7278592095,5013870.86028,459012.0734225482,829672.3133753268,13410409.643152682,190888.89697894786,591851.5576206075,43856.444066730204,1697.38437077,1005.52487185,,,32767058.881842002,3365318.6147271506,39383954.162003994,843735.1193838144,9601450.71092,1447180.7278592095,5013870.86028,459012.0734225482,829672.3133753268,13410409.643152682,190888.89697894786,591851.5576206075,43856.444066730204,1697.38437077,1005.52487185,,,23313173.73206153
,10/07/2022,1657411200,4357849.559438566,185585636.49678427,185585636.49678427,4357849.559438566,4357849.559438566,33484582.194383986,3411941.4400753826,38811944.53399863,833586.4098990188,9763249.349786269,1298364.5087754303,247550.9490361937,9207146.328026278,17034753.990966417,12851466.473651327,191160.100779105,490752.1508872952,47189.533815801704,36107922.449482255,21804026.08322088,,,33484582.194383986,3411941.4400753826,38811944.53399863,833586.4098990188,9763249.349786269,1298364.5087754303,247550.9490361937,9207146.328026278,17034753.990966417,12851466.473651327,191160.100779105,490752.1508872952,47189.533815801704,36107922.449482255,21804026.08322088,,,4357849.559438566,23319346.733084146,33384428.907661006,3408532.9071682147,38773171.362636,834609.6413192762,9743761.826134,1298364.5087754303,5013870.86028,464069.8754045503,837500.1962127049,12911660.635534188,190969.13164745757,590275.5620220174,43856.444066730204,1680.84547293,1009.86642968,,,33384428.907661006,3408532.9071682147,38773171.362636,834609.6413192762,9743761.826134,1298364.5087754303,5013870.86028,464069.8754045503,837500.1962127049,12911660.635534188,190969.13164745757,590275.5620220174,43856.444066730204,1680.84547293,1009.86642968,,,23319346.733084146
,11/07/2022,1657497600,4113987.6154475217,181083461.09909528,181083461.09909528,4113987.6154475217,4113987.6154475217,32699541.153321452,3523797.678897012,38269641.10134269,796713.6474452987,9589905.328976749,1275524.681750226,254373.7242254455,9030493.97476727,16554169.923928272,12810396.113171913,189971.95653391274,490752.1508872952,47215.28017333629,34813759.019618884,20737205.364055518,,,32699541.153321452,3523797.678897012,38269641.10134269,796713.6474452987,9589905.328976749,1275524.681750226,254373.7242254455,9030493.97476727,16554169.923928272,12810396.113171913,189971.95653391274,490752.1508872952,47215.28017333629,34813759.019618884,20737205.364055518,,,4113987.6154475217,23325627.73823238,32601735.945485,3513257.905181468,38283538.025646,801902.7602065956,9570763.801374,1274250.4313189073,5013870.86028,473792.96824592183,845895.2439411483,12863922.896343598,192487.18660123105,590275.5620220174,43880.3719083051,1673.09491636,994.92421264,,,32601735.945485,3513257.905181468,38283538.025646,801902.7602065956,9570763.801374,1274250.4313189073,5013870.86028,473792.96824592183,845895.2439411483,12863922.896343598,192487.18660123105,590275.5620220174,43880.3719083051,1673.09491636,994.92421264,,,23325627.73823238
,12/07/2022,1657584000,3670500.972910862,177664247.9830881,177664247.9830881,3670500.972910862,3670500.972910862,32373578.03821295,3695984.434931471,37839641.326363,814721.740253589,9868507.988720343,1349759.5381173603,240480.59107949983,7884233.395196085,15244179.744635532,12559874.729999408,190051.71551897965,366042.95869751397,47322.39224055188,33321919.93977839,21867949.44934344,,,32373578.03821295,3695984.434931471,37839641.326363,814721.740253589,9868507.988720343,1349759.5381173603,240480.59107949983,7884233.395196085,15244179.744635532,12559874.729999408,190051.71551897965,366042.95869751397,47322.39224055188,33321919.93977839,21867949.44934344,,,3670500.972910862,23325057.179329716,32308960.117976997,3692292.1427886826,37839641.326363,817945.2625332325,9872694.010981,1350240.223636975,5013869.86028,451818.5326759934,854015.6719683771,12645089.991451802,192568.0015958324,440275.63155601604,43979.91843917461,1668.03926273,1090.23578868,,,32308960.117976997,3692292.1427886826,37839641.326363,817945.2625332325,9872694.010981,1350240.223636975,5013869.86028,451818.5326759934,854015.6719683771,12645089.991451802,192568.0015958324,440275.63155601604,43979.91843917461,1668.03926273,1090.23578868,,,23325057.179329716
,13/07/2022,1657670400,3565415.195047425,167639046.30889797,167639046.30889797,3565415.195047425,3565415.195047425,30272508.53625899,3106294.098062236,33894831.88606412,901610.1720282981,9298506.212215478,1377844.1647217225,214425.75020130473,7058129.677843811,15621826.15998223,12369146.717668219,190180.35434687932,372680.8088223544,47696.3621133886,33929520.835088626,18983844.573480297,,,30272508.53625899,3106294.098062236,33894831.88606412,901610.1720282981,9298506.212215478,1377844.1647217225,214425.75020130473,7058129.677843811,15621826.15998223,12369146.717668219,190180.35434687932,372680.8088223544,47696.3621133886,33929520.835088626,18983844.573480297,,,3565415.195047425,23325625.72812897,30242266.269989006,3103190.907155081,33959899.052649,904549.9593963362,9270694.129826,1375093.976768186,5012426.712028,415918.07176451455,891148.0981164991,12403479.549060017,192698.34360273628,448259.6224686875,44327.4740830749,1751.65130625,980.70219004,,,30242266.269989006,3103190.907155081,33959899.052649,904549.9593963362,9270694.129826,1375093.976768186,5012426.712028,415918.07176451455,891148.0981164991,12403479.549060017,192698.34360273628,448259.6224686875,44327.4740830749,1751.65130625,980.70219004,,,23325625.72812897
,14/07/2022,1657756800,3758635.3187228995,171464391.04418194,171464391.04418194,3758635.3187228995,3758635.3187228995,30843923.226804677,3187614.9937582114,32818389.60221,845126.5443134613,9483598.588263825,1387536.856931637,206210.4830688251,7668612.697492881,17070208.31382432,12317600.95827621,193202.36454875942,367056.3750397508,49499.97882895432,35557439.33573523,19468370.72508521,,,30843923.226804677,3187614.9937582114,32818389.60221,845126.5443134613,9483598.588263825,1387536.856931637,206210.4830688251,7668612.697492881,17070208.31382432,12317600.95827621,193202.36454875942,367056.3750397508,49499.97882895432,35557439.33573523,19468370.72508521,,,3758635.3187228995,23327160.05835707,30813110.116687994,3184430.5631950167,32818389.60221,850006.4312351824,9445815.326956,1387536.856931637,5012426.712028,410965.3106909368,888610.5316930931,12386195.710118849,195760.3652413684,441494.5664091687,46003.69779642595,1750.47700171,962.30392591,,,30813110.116687994,3184430.5631950167,32818389.60221,850006.4312351824,9445815.326956,1387536.856931637,5012426.712028,410965.3106909368,888610.5316930931,12386195.710118849,195760.3652413684,441494.5664091687,46003.69779642595,1750.47700171,962.30392591,,,23327160.05835707
,15/07/2022,1657843200,3848997.849646148,172541368.08042246,172541368.08042246,3848997.849646148,3848997.849646148,30865958.004141256,3166116.113536049,32674098.86606,813311.1641744236,9485310.387458807,1361393.1120244304,180866.09976053078,8428633.628447283,17842688.8096463,12215758.89465587,195374.50947872247,367125.56137905276,48543.305921146704,34719987.54477288,20176202.078965668,,,30865958.004141256,3166116.113536049,32674098.86606,813311.1641744236,9485310.387458807,1361393.1120244304,180866.09976053078,8428633.628447283,17842688.8096463,12215758.89465587,195374.50947872247,367125.56137905276,48543.305921146704,34719987.54477288,20176202.078965668,,,3848997.849646148,23348060.694352835,30835122.88126,3159796.520495059,32674098.86606,815860.7289523998,9486002.865668,1362035.9930131326,5012426.712028,429156.4983934462,889909.6663165237,12268722.971724806,195374.50947872247,441577.78357946913,45114.59658099136,1699.21144936,986.17733413,,,30835122.88126,3159796.520495059,32674098.86606,815860.7289523998,9486002.865668,1362035.9930131326,5012426.712028,429156.4983934462,889909.6663165237,12268722.971724806,195374.50947872247,441577.78357946913,45114.59658099136,1699.21144936,986.17733413,,,23348060.694352835
,16/07/2022,1657929600,3624576.4192464827,173681923.76740593,173681923.76740593,3624576.4192464827,3624576.4192464827,32727757.650119003,3177921.0528958743,31390586.93381611,743302.2789282668,9959673.30356999,1352465.009331113,246908.48076299948,7666547.495762039,17684185.016629323,12368630.610674085,197430.78274182542,359876.75520589814,44511.79340782721,34891159.94394072,20716038.04636002,139272.57773590644,15656.035524948878,32727757.650119003,3177921.0528958743,31390586.93381611,743302.2789282668,9959673.30356999,1352465.009331113,246908.48076299948,7666547.495762039,17684185.016629323,12368630.610674085,197430.78274182542,359876.75520589814,44511.79340782721,34891159.94394072,20716038.04636002,139272.57773590644,15656.035524948878,3624576.4192464827,23347008.781088855,32727757.650119003,3174746.3065892854,31359227.70611,745915.9684818272,9949723.57999,1353744.2976924323,5012426.712028,399715.7192785213,897218.9252475556,12430472.209918428,196644.20591815282,432858.936132522,41367.83773961636,1684.58671031,994.09943118,139638.85044061218,15777.824552670945,32727757.650119003,3174746.3065892854,31359227.70611,745915.9684818272,9949723.57999,1353744.2976924323,5012426.712028,399715.7192785213,897218.9252475556,12430472.209918428,196644.20591815282,432858.936132522,41367.83773961636,1684.58671031,994.09943118,139638.85044061218,15777.824552670945,23347008.781088855
,17/07/2022,1658016000,4049689.692696025,178664937.6996081,178664937.6996081,4049689.692696025,4049689.692696025,37366400.01232475,3511363.436760346,26267959.797082998,762584.4890350854,10315258.771444626,1303869.9741921476,215001.22691211267,8713702.686169958,19714301.643820267,12653653.968999524,195785.69200248117,353971.19658791117,43752.051417241004,37076588.82761427,20010997.90457733,155730.03083799395,4015.9898290546894,37366400.01232475,3511363.436760346,26267959.797082998,762584.4890350854,10315258.771444626,1303869.9741921476,215001.22691211267,8713702.686169958,19714301.643820267,12653653.968999524,195785.69200248117,353971.19658791117,43752.051417241004,37076588.82761427,20010997.90457733,155730.03083799395,4015.9898290546894,4049689.692696025,23420524.270704318,37376566.438396,3514730.5486259297,26267959.797082998,764848.4404187248,10304953.817627,1306210.7037733095,5012426.712028,409671.024267511,900196.4220922497,12752460.02930659,196771.3195420674,425755.74376549193,40661.75782271469,1740.93012291,944.40501697,156076.83356216908,4060.275251219743,37376566.438396,3514730.5486259297,26267959.797082998,764848.4404187248,10304953.817627,1306210.7037733095,5012426.712028,409671.024267511,900196.4220922497,12752460.02930659,196771.3195420674,425755.74376549193,40661.75782271469,1740.93012291,944.40501697,156076.83356216908,4060.275251219743,23420524.270704318
,18/07/2022,1658102400,3868787.75905502,175765902.5639973,175765902.5639973,3868787.75905502,3868787.75905502,36517093.32065495,3480331.4367760047,27216295.368415125,780887.4535611582,10188976.407871075,1316204.642004452,220529.9836997467,7898756.269531156,19655949.66902302,11897910.825730728,197159.68924776893,354184.94518554484,44619.722862903494,34733367.60840016,21102897.51283308,156701.14089641775,4036.5673040278707,36517093.32065495,3480331.4367760047,27216295.368415125,780887.4535611582,10188976.407871075,1316204.642004452,220529.9836997467,7898756.269531156,19655949.66902302,11897910.825730728,197159.68924776893,354184.94518554484,44619.722862903494,34733367.60840016,21102897.51283308,156701.14089641775,4036.5673040278707,3868787.75905502,23456581.172196273,36480612.70794701,3484722.1867312863,27161971.425564,784296.7917147421,10201636.63894,1317344.1446896084,5012426.712028,383062.86467173405,921516.6277085335,11971571.907678675,197456.0708100548,426012.8400887001,41468.1439246315,1668.58991201,1013.87996122,156076.83356216908,4060.275251219743,36480612.70794701,3484722.1867312863,27161971.425564,784296.7917147421,10201636.63894,1317344.1446896084,5012426.712028,383062.86467173405,921516.6277085335,11971571.907678675,197456.0708100548,426012.8400887001,41468.1439246315,1668.58991201,1013.87996122,156076.83356216908,4060.275251219743,23456581.172196273
,19/07/2022,1658188800,4013116.593257827,184896696.44875073,184896696.44875073,4013116.593257827,4013116.593257827,37416404.45058959,3427153.4609729643,26620876.862147514,793832.2591879448,10181053.144756023,1264411.0643921178,240266.1131327542,8831355.154500647,22586942.40243308,13031165.974941978,195249.5327868493,354259.19120411435,44763.90514971956,36484368.47186456,23264376.182491787,157793.7291336973,2424.5490653816437,37416404.45058959,3427153.4609729643,26620876.862147514,793832.2591879448,10181053.144756023,1264411.0643921178,240266.1131327542,8831355.154500647,22586942.40243308,13031165.974941978,195249.5327868493,354259.19120411435,44763.90514971956,36484368.47186456,23264376.182491787,157793.7291336973,2424.5490653816437,4013116.593257827,23496549.060035523,37267335.110148996,3410102.946241756,26541253.102839,793039.2199679769,10191866.715341,1266647.964697774,5012426.712028,370132.2361483926,923046.2771733992,13044275.47179113,196186.71673268132,426102.14302962413,41602.14233245312,1630.51342831,1036.69070819,156076.88341612002,2429.0476616510214,37267335.110148996,3410102.946241756,26541253.102839,793039.2199679769,10191866.715341,1266647.964697774,5012426.712028,370132.2361483926,923046.2771733992,13044275.47179113,196186.71673268132,426102.14302962413,41602.14233245312,1630.51342831,1036.69070819,156076.88341612002,2429.0476616510214,23496549.060035523
,20/07/2022,1658275200,3973312.0433014906,201434878.77588865,201434878.77588865,3973312.0433014906,3973312.0433014906,38081808.32054969,3415652.0329814665,30929231.08191848,792528.0576853444,11115861.080676913,1002080.3890801241,227167.68977314976,9715546.63282414,23635468.24237193,13031134.826840224,190486.28518887272,378771.0072431083,43778.62896246534,38229675.75258371,30487043.26590052,156232.98031953615,2412.5009889798544,38081808.32054969,3415652.0329814665,30929231.08191848,792528.0576853444,11115861.080676913,1002080.3890801241,227167.68977314976,9715546.63282414,23635468.24237193,13031134.826840224,190486.28518887272,378771.0072431083,43778.62896246534,38229675.75258371,30487043.26590052,156232.98031953615,2412.5009889798544,3973312.0433014906,23509052.867852524,37930087.96867499,3395280.3508762093,30867496.089739002,790157.5849305528,11027639.960989,1001079.3097703538,5012426.712028,387846.1729670315,924343.6934834545,13045406.501552923,195339.09430878586,455584.89916719287,40686.458143555144,1662.23208629,1313.07792514,156076.90341612004,2429.0476616510214,37930087.96867499,3395280.3508762093,30867496.089739002,790157.5849305528,11027639.960989,1001079.3097703538,5012426.712028,387846.1729670315,924343.6934834545,13045406.501552923,195339.09430878586,455584.89916719287,40686.458143555144,1662.23208629,1313.07792514,156076.90341612004,2429.0476616510214,23509052.867852524
,21/07/2022,1658361600,3751789.144756999,197502375.57928696,197502375.57928696,3751789.144756999,3751789.144756999,39170342.26763777,3629356.7846993892,27341075.49553795,785648.7726861696,11065869.884187436,1024091.9949973129,196291.69259399563,8690619.15161269,22670181.764463987,12856560.957417535,284719.21928071196,373768.29684115207,44410.5998184716,38523055.48657024,30688154.74512396,155800.02298945983,2428.44282878327,39170342.26763777,3629356.7846993892,27341075.49553795,785648.7726861696,11065869.884187436,1024091.9949973129,196291.69259399563,8690619.15161269,22670181.764463987,12856560.957417535,284719.21928071196,373768.29684115207,44410.5998184716,38523055.48657024,30688154.74512396,155800.02298945983,2428.44282878327,3751789.144756999,23534435.755013574,39217520.945335,3631426.697917202,27344520.905172,786388.7645135769,11032771.569479,1024493.5964871357,5012426.712028,368402.6770501352,937171.6314371222,12918985.495330973,290600.68657633034,449567.65056459577,41273.79165285465,1660.04720704,1325.22152028,156076.90341612004,2429.0476616510214,39217520.945335,3631426.697917202,27344520.905172,786388.7645135769,11032771.569479,1024493.5964871357,5012426.712028,368402.6770501352,937171.6314371222,12918985.495330973,290600.68657633034,449567.65056459577,41273.79165285465,1660.04720704,1325.22152028,156076.90341612004,2429.0476616510214,23534435.755013574
,22/07/2022,1658448000,3806047.9440546306,199899502.48219013,199899502.48219013,3806047.9440546306,3806047.9440546306,39381619.92433554,3685511.6759119863,27169400.959896933,799765.6445348855,11187738.702157604,1014456.2022807575,200170.25971379396,9126882.083240705,24283785.330740694,12811012.47410588,303655.99165884417,381180.54981597577,44251.71059806659,38904183.10310625,30441135.195249483,164732.45747803405,20.217364672323743,39381619.92433554,3685511.6759119863,27169400.959896933,799765.6445348855,11187738.702157604,1014456.2022807575,200170.25971379396,9126882.083240705,24283785.330740694,12811012.47410588,303655.99165884417,381180.54981597577,44251.71059806659,38904183.10310625,30441135.195249483,164732.45747803405,20.217364672323743,3806047.9440546306,23553005.62551212,39399783.22440199,3687724.3104982856,27201362.560906,802071.6003859952,11204848.505826,1014456.2022807575,5012415.452097,364201.2004485517,935791.3422250749,12920148.972476387,302446.2068315181,458483.09144988336,41126.12509113995,1681.47050625,1306.93522219,164076.15286656778,20.1770106510217,39399783.22440199,3687724.3104982856,27201362.560906,802071.6003859952,11204848.505826,1014456.2022807575,5012415.452097,364201.2004485517,935791.3422250749,12920148.972476387,302446.2068315181,458483.09144988336,41126.12509113995,1681.47050625,1306.93522219,164076.15286656778,20.1770106510217,23553005.62551212
,23/07/2022,1658534400,3629841.5793376397,197314281.24247354,197314281.24247354,3629841.5793376397,3629841.5793376397,40086587.7716979,3663389.387038719,25935037.959440608,795377.1446806241,12362035.402288852,1062280.3565106946,189337.22694210382,8424849.26732297,23003972.837547436,13080400.214087952,440215.8247526602,377457.52672298264,44233.387367700205,37948881.199688405,29739132.42456135,161073.23111680386,20.080705779184374,40086587.7716979,3663389.387038719,25935037.959440608,795377.1446806241,12362035.402288852,1062280.3565106946,189337.22694210382,8424849.26732297,23003972.837547436,13080400.214087952,440215.8247526602,377457.52672298264,44233.387367700205,37948881.199688405,29739132.42456135,161073.23111680386,20.080705779184374,3629841.5793376397,23551283.56423448,40006574.622453,3659729.657381338,25909128.83061,796429.2276904031,12337360.680927,1062280.3565106946,5012415.452097,355929.41560299834,945887.0410175754,13127620.2641782,438461.97684527904,454005.04780878243,41109.09606663587,1667.34978909,1310.38256993,164076.15286656778,20.1770106510217,40006574.622453,3659729.657381338,25909128.83061,796429.2276904031,12337360.680927,1062280.3565106946,5012415.452097,355929.41560299834,945887.0410175754,13127620.2641782,438461.97684527904,454005.04780878243,41109.09606663587,1667.34978909,1310.38256993,164076.15286656778,20.1770106510217,23551283.56423448
,24/07/2022,1658620800,3501907.839210525,196534374.41452512,196534374.41452512,3501907.839210525,3501907.839210525,40086883.538238995,3737887.3070382643,26108220.255493373,790822.6749959417,12151128.109152367,1066451.0692970671,187685.98691971952,8452271.657968177,22974236.72212166,13109587.547318706,375865.6415025345,377420.06331596867,44256.191086418294,37313242.6869216,29596068.2736,162326.60884855158,20.080705779184374,40086883.538238995,3737887.3070382643,26108220.255493373,790822.6749959417,12151128.109152367,1066451.0692970671,187685.98691971952,8452271.657968177,22974236.72212166,13109587.547318706,375865.6415025345,377420.06331596867,44256.191086418294,37313242.6869216,29596068.2736,162326.60884855158,20.080705779184374,3501907.839210525,23568063.41880868,40086883.538238995,3734153.1538843806,26082138.117376,791523.1730040503,12158216.349284,1067434.1761733226,5012415.452097,357843.84665402945,945831.0713100724,13147188.506447144,374368.1688272256,453959.9869087121,41130.28911377164,1653.95579286,1315.38081216,164076.15286656778,20.1770106510217,40086883.538238995,3734153.1538843806,26082138.117376,791523.1730040503,12158216.349284,1067434.1761733226,5012415.452097,357843.84665402945,945831.0713100724,13147188.506447144,374368.1688272256,453959.9869087121,41130.28911377164,1653.95579286,1315.38081216,164076.15286656778,20.1770106510217,23568063.41880868
,25/07/2022,1658707200,3250442.7126410916,197079878.42834967,197079878.42834967,3250442.7126410916,3250442.7126410916,39968160.59692853,3925427.1671822513,25233464.834078997,788319.3748703364,12016876.386243068,1064803.4470794578,181555.65244934132,8753546.722731847,22989678.039685108,13288982.06694976,391226.33981446,377420.06331596867,44256.191086418294,37539465.167952,30353564.871854823,163111.38508771235,20.121039623475763,39968160.59692853,3925427.1671822513,25233464.834078997,788319.3748703364,12016876.386243068,1064803.4470794578,181555.65244934132,8753546.722731847,22989678.039685108,13288982.06694976,391226.33981446,377420.06331596867,44256.191086418294,37539465.167952,30353564.871854823,163111.38508771235,20.121039623475763,3250442.7126410916,23562811.44084069,39888383.82926999,3921505.661520731,25233464.834078997,788319.3748703364,11992890.605033,1068205.682177192,5012415.452097,380754.53339416476,941813.9303435112,13336312.640510933,389667.6691379084,453959.9869087121,41130.28911377164,1679.61812832,1355.73562338,164076.15286656778,20.1770106510217,39888383.82926999,3921505.661520731,25233464.834078997,788319.3748703364,11992890.605033,1068205.682177192,5012415.452097,380754.53339416476,941813.9303435112,13336312.640510933,389667.6691379084,453959.9869087121,41130.28911377164,1679.61812832,1355.73562338,164076.15286656778,20.1770106510217,23562811.44084069
